	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	War Memorial	ChIJPX7WN5cOZ0gR-BvAuXXojOM	park|point_of_interest|establishment	53.3400158	-6.2512569		park
1	Parkas	ChIJ4Uc3-I4PZ0gRWui-qP0DCJA	park|point_of_interest|establishment	53.33947759999999	-6.249738099999999		park
2	Merrion Square Park	ChIJb1ecSpcOZ0gRg3SCpRcmX4A	park|point_of_interest|establishment	53.3396722	-6.2492134	True	park
3	North Midlands Wildlife	ChIJBSRPM5gOZ0gRFoivKK6PE6w	park|point_of_interest|establishment	53.33756820000001	-6.254112999999999		park
4	Michael Collins Statue	ChIJwVBsM64PZ0gRcEppJUbYsQw	park|point_of_interest|establishment	53.3396772	-6.2470741		park
5	Fitzwilliam Square	ChIJ0xT8AZgOZ0gRH7XxJdgv7YI	park|point_of_interest|establishment	53.3354141	-6.252020300000002	True	park
6	College Park	ChIJ70rDfZoOZ0gRqrUyJigUzCI	park|point_of_interest|establishment	53.3431303	-6.254563399999999		park
7	St Stephen's Green	ChIJo5EyLpkOZ0gRfIOtBfARzQU	park|tourist_attraction|point_of_interest|establishment	53.3381736	-6.259119		park
8	St. Stephen's Green Bandstand	ChIJOeH71J4OZ0gRRzs0p-2vgfA	park|tourist_attraction|point_of_interest|establishment	53.3375774	-6.2596894	True	park
9	St. Stephen’s Green	ChIJzc-KPoQOZ0gRTW9ZocSD8hI	park|point_of_interest|establishment	53.33956360000001	-6.2604216		park
12	Chair park	ChIJiVqhTGkPZ0gRnfi4RThkNqQ	park|point_of_interest|establishment	53.3338096	-6.248649500000001		park
13	Wilton Square	ChIJg-NAR0QPZ0gRjyGztNQN2cs	park|point_of_interest|establishment	53.333722	-6.248858600000001		park
14	Outlook Gardens	ChIJh6sMewAPZ0gRLCNGANjQlzE	park|point_of_interest|establishment	53.3339525	-6.2567321	False	park
15	Grand Canal	ChIJ9dYn6kIPZ0gRrpJP2Iq-KS8	park|point_of_interest|establishment	53.3351041	-6.244156900000001		park
16	Memorial to Human Rights Defenders	ChIJ8dAdisoPZ0gRYPBRKWp56Hg	park|point_of_interest|establishment	53.3356375	-6.2602068		park
18	Events park	ChIJvfQKu70OZ0gRCLqT1BAVLU0	park|point_of_interest|establishment	53.3335691	-6.246949600000002	True	park
19	Iveagh Gardens	ChIJIZpbZp8OZ0gR5pvUpWaYfzQ	tourist_attraction|park|point_of_interest|establishment	53.3351376	-6.2610343	False	park
