	name	place_id	types	geometry.location.lat	geometry.location.lng	main_type
0	Arbour Hill, Prussia Street	ChIJDRlb_cwNZ0gRR1a0X_t03as	bus_station|transit_station|point_of_interest|establishment	53.356918	-6.288591499999999	bus_station
1	Broombridge Station, stop 828	ChIJRefWz8ANZ0gRTPsj-OrqVso	bus_station|transit_station|point_of_interest|establishment	53.3710448	-6.299748699999999	bus_station
2	Broombridge Station, stop 7672	ChIJtfn5HMENZ0gRaa5VUiP4COY	bus_station|transit_station|point_of_interest|establishment	53.3724256	-6.298882100000001	bus_station
3	Navan Road Church	ChIJ2fqP_bkNZ0gRP07ZOXYhu2Q	bus_station|transit_station|point_of_interest|establishment	53.3647615	-6.307392399999999	bus_station
4	Church Street Upper, stop 1614	ChIJmy44ySsMZ0gRL7JGa1JdXK0	bus_station|transit_station|point_of_interest|establishment	53.3511978	-6.2737015	bus_station
5	St Joseph's Parade, stop 11	ChIJMSdRCX4OZ0gRxv1dnds0h6s	bus_station|transit_station|point_of_interest|establishment	53.3570923	-6.264411699999999	bus_station
6	Heuston Station, Victoria Quay	ChIJKR3B4zYMZ0gR8cWXYkd3Qx8	bus_station|transit_station|point_of_interest|establishment	53.34676579999999	-6.2920335	bus_station
7	Heuston Station	ChIJBSc-4jYMZ0gRLgeyd-RtawI	bus_station|transit_station|point_of_interest|establishment	53.346619	-6.291963000000001	bus_station
