	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	Zanzibar Locke, Ha'penny Bridge	ChIJJXl1i4MPZ0gRaLAD3B5Ihuo	lodging|point_of_interest|store|establishment	53.3465245	-6.264147700000001	True			lodging
1	Temple Bar 208	ChIJSUo8nQQPZ0gRNYlLxh_BPFk	lodging|point_of_interest|establishment	53.3469597	-6.2631102				lodging
2	Eliza Lodge Temple Bar by theKeycollection.ie	ChIJp5_9KYMOZ0gRYlw5LZOtJi4	lodging|point_of_interest|establishment	53.3456437	-6.264745200000001				lodging
3	Temple Bar District Apartments	ChIJj1ZRLIMOZ0gRIAn6Pk7jlq8	lodging|point_of_interest|establishment	53.3454749	-6.264188900000001				lodging
4	The Clockwork Door	ChIJCV3aR4MOZ0gR0CKVuX5jU2s	lodging|point_of_interest|establishment	53.3460086	-6.2626034	False			lodging
5	Fitzsimons Hotel Temple Bar	ChIJww8Q1IIOZ0gRtDK-tFjPNu4	bar|night_club|lodging|restaurant|food|point_of_interest|establishment	53.345581	-6.265118600000001	True	2.0		lodging
6	The Morrison, a DoubleTree by Hilton Hotel	ChIJ1ZIUQIMOZ0gROwv_wx9rVdw	lodging|point_of_interest|establishment	53.3463443	-6.2659404				lodging
7	Staycity Aparthotels - Dublin Millennium Walk	ChIJD87V9oIOZ0gRyIX0rmU_H9E	lodging|point_of_interest|establishment	53.347341	-6.265342	True			lodging
8	Hotel	ChIJoxucx00PZ0gRh6RVLFm4nhI	lodging|point_of_interest|establishment	53.3451574	-6.264266599999999				lodging
9	Temple Bar Lane	ChIJv22f05wOZ0gRrFeP8WywWU0	lodging|point_of_interest|establishment	53.3451522	-6.2641714	True			lodging
10	Barnacles Hostel Dublin	ChIJJaOF05wOZ0gRrcRmRKJPeV4	lodging|point_of_interest|establishment	53.34514799999999	-6.264173999999999	True			lodging
11	Hostel Max / Alex	ChIJE3UM05wOZ0gRE1wNvdRSn4A	lodging|point_of_interest|establishment	53.345136	-6.264172599999998				lodging
12	Ha'Penny Bridge apartments	ChIJ3dliJ8MPZ0gRiMBHUAcx6wQ	lodging|point_of_interest|establishment	53.3478053	-6.263994299999999				lodging
13	DERGVAL HOTEL	ChIJI2tGtZwOZ0gRMEjLTzHS-94	lodging|point_of_interest|establishment	53.34530100000001	-6.262934				lodging
14	Staycity Aparthotels Temple Bar	ChIJV7T50pwOZ0gRCX7aKaOT-pM	lodging|point_of_interest|establishment	53.345084	-6.264060999999999	True			lodging
15	Temple House Student Standard	ChIJQeMkK50OZ0gR6xRT7vfuIx4	lodging|point_of_interest|establishment	53.34518540000001	-6.265017800000001				lodging
16	James Joyce guesthouse	ChIJ9-GHYYMOZ0gRiqwgkceAxSM	lodging|point_of_interest|establishment	53.347095	-6.261840999999999				lodging
17	tt	ChIJNyBsBbgPZ0gRr2OdFZDpmsw	lodging|point_of_interest|establishment	53.34501770000001	-6.2647776				lodging
18	Room150	ChIJZR5g0ZwOZ0gRFIF1bybNKm4	lodging|point_of_interest|establishment	53.3449462	-6.264143700000001				lodging
19	Sonas Domestic Violence Service	ChIJtTTY94kPZ0gROFTouxk3ICY	lodging|point_of_interest|establishment	53.34627620000001	-6.2613516				lodging
20	Abbey Hotel	ChIJD0H1eIMOZ0gRMbRSael3GX0	lodging|bar|restaurant|food|point_of_interest|establishment	53.3479703	-6.2625772			52 Middle Abbey St, North City, Dublin, D01 W9H6	lodging
21	The Clarence Hotel	ChIJo8oetYIOZ0gRwYWzeaWxMxI	lodging|bar|restaurant|food|point_of_interest|establishment	53.3453773	-6.266915399999999	True		6-8 Wellington Quay, Temple Bar, Dublin 2, D02 HT44	lodging
22	Dublin Citi Hotel	ChIJ6cFsPi6xXUgRoDfSWVgjW0Q	lodging|point_of_interest|establishment	53.3443398	-6.2634723	True		46-49 Dame St, Temple Bar, Dublin 2, D02 X466	lodging
23	Arlington Hotel	ChIJDY0-moQOZ0gROx5wYJNaus4	lodging|point_of_interest|establishment	53.3473053	-6.260686199999999			23-25 Bachelors Walk, O'Connell Bridge, North City, Dublin 1	lodging
24	Temple Bar Hotel	ChIJq8uCroQOZ0gR5XinKDy_qOo	lodging|point_of_interest|establishment	53.345904	-6.260228			13-17 Fleet St, Temple Bar, Dublin 2, D02 WD51	lodging
26	Abbey Court Hostel	ChIJ-7cdk4QOZ0gRxtbqtAaDHpE	lodging|point_of_interest|establishment	53.34743659999999	-6.2603459	True		29 Bachelors Walk, North City, Dublin, D01 AX90	lodging
27	Temple Bar Inn	ChIJMQYhsoQOZ0gRMN7_tpipJmY	lodging|point_of_interest|establishment	53.34568780000001	-6.2602047	True		40-47 Fleet St, Temple Bar, Dublin 2, D02 NX25	lodging
28	The Bridge House Guest house	ChIJwx_-UJ0OZ0gRH3GMBzf3KMM	lodging|point_of_interest|establishment	53.3450254	-6.2677215			24-25 Parliament St, Temple Bar, Dublin, D02 X971	lodging
29	The Fleet Hotel Temple Bar	ChIJ3Qr7tYQOZ0gRDTsMx2tzylE	cafe|lodging|bar|restaurant|food|point_of_interest|establishment	53.345875	-6.2597929	True		19 - 20 Fleet St, Temple Bar, Dublin	lodging
30	Hard Rock Hotel	ChIJiXG0xw0NZ0gRwqhf1de1oCc	lodging|point_of_interest|establishment	53.3442816	-6.268017899999999	True		18 Exchange Street Upper, Temple Bar, Dublin, D08 AV24	lodging
31	Premier Inn Dublin City Centre (South Great George Street) hotel	ChIJs35mCooPZ0gR11PQFIn-Bcg	lodging|restaurant|food|point_of_interest|establishment	53.3427392	-6.2644464	True		South Great George's Street, Dublin, D02 E062	lodging
32	Wynn's Hotel Dublin	ChIJG7_3CoMOZ0gRo00joSI1zu8	night_club|lodging|bar|restaurant|food|gym|health|point_of_interest|establishment	53.348342	-6.258687999999999	True		35-39 Abbey Street Lower, North City, Dublin 1, D01 C9F8	lodging
33	Clifton Court Hotel	ChIJ03oIBIUOZ0gRHdA8rpQ3VQU	lodging|point_of_interest|establishment	53.3479369	-6.2579014			11 Eden Quay, North City, Dublin	lodging
