	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Kavanaghs Pub New Street	ChIJW32rhiEMZ0gROTkXi8M604E	1.0	bar|point_of_interest|establishment	53.3363594	-6.2728613	True		bar
1	Peadar Browns	ChIJj7RyKSIMZ0gRlvknb7iu7aM	1.0	bar|point_of_interest|establishment	53.3362259	-6.273537399999999	True		bar
2	Maldron Hotel Kevin Street	ChIJNSZOKZ4OZ0gRH7vFTHHtf2Y		lodging|bar|restaurant|food|point_of_interest|establishment	53.3382953	-6.272006500000001	True		bar
3	حلاق نور دبلن	ChIJ72L2OEUNZ0gRoZb3ClgFP3Q		cafe|bar|restaurant|food|point_of_interest|establishment	53.3357876	-6.2746666	True		bar
4	Hen's Teeth	ChIJGZn6rJ0OZ0gRuOorwxqJ32I	2.0	art_gallery|cafe|bar|food|point_of_interest|store|establishment	53.3368576	-6.2752024	True		bar
5	Tenters Gastropub	ChIJabEBuCMMZ0gR7ckGGddkerM		bar|restaurant|food|point_of_interest|establishment	53.3372538	-6.275247500000001	True		bar
6	The Fourth Corner	ChIJPW6rSSEMZ0gRofTOkmhxBqA	2.0	bar|point_of_interest|establishment	53.3389186	-6.2723707	True		bar
7	"John Fallon's ""The Capstan Bar"""	ChIJyXlJUSEMZ0gRFZGIgoc7LZg	1.0	bar|point_of_interest|establishment	53.3389618	-6.2734176	True		bar
8	The Wine Pair	ChIJrZ_5-GENZ0gRKW6soV4TaxY		bar|food|point_of_interest|establishment	53.3340676	-6.275243499999998	True		bar
9	The Crafty Fox Dublin	ChIJFy3Vy6cPZ0gRUiIPa5yNOxs		bar|point_of_interest|establishment	53.336424	-6.266359900000001	True		bar
10	Botanical Garden Bar	ChIJ58GBeCAMZ0gRSQpBpFL-1Ww	2.0	bar|point_of_interest|establishment	53.3365557	-6.2662947	True		bar
11	The Landmark	ChIJbUzUC64PZ0gRRaFxavZ7NbA	2.0	bar|point_of_interest|establishment	53.3374419	-6.265956499999999	True		bar
12	The Jar	ChIJuSAP058OZ0gRlpw-0mehZak	2.0	bar|restaurant|food|point_of_interest|establishment	53.33693100000001	-6.265785000000001	True		bar
13	Whelan's	ChIJeVe40Z8OZ0gRWQrpG0YiJXA		night_club|bar|point_of_interest|establishment	53.33658	-6.265715000000002	True		bar
14	Ryan's of Camden St.	ChIJXSll2p8OZ0gRQcO01pUDZx8	2.0	bar|restaurant|food|point_of_interest|establishment	53.336371	-6.265684000000001	True		bar
16	Jimmy Rabbitte's	ChIJP4B-258OZ0gRR4omnNnuwLI	2.0	bar|point_of_interest|establishment	53.3360715	-6.2656771	True		bar
17	The Camden	ChIJeexrf0sPZ0gRI_0EYU2JmpE		bar|point_of_interest|establishment	53.3360289	-6.265578100000001	True		bar
18	Against the Grain	ChIJBQqn0p8OZ0gR5uqZlXXpmnU	2.0	bar|restaurant|food|point_of_interest|establishment	53.3370639	-6.265483399999999	True		bar
19	Anti Social Bar Dublin	ChIJjYGmiGQNZ0gRH6QjwHKJbzI	2.0	bar|point_of_interest|establishment	53.340647	-6.2746199	True		bar
20	Flannery's Bar	ChIJLw6exJ8OZ0gRZPe_OqqaKW4	2.0	bar|cafe|restaurant|food|point_of_interest|establishment	53.3360729	-6.265104399999999	True	6 Camden Street Lower, Saint Kevin's, Dublin 2, D02 TP83	bar
21	The Dyflin Bar	ChIJFWVORycMZ0gR0Uy0Rl4LbpE		bar|point_of_interest|establishment	53.3408738	-6.2681755	True	8 Golden Ln, Dublin 8, D08 E2X5	bar
22	Swan Bar	ChIJ0fTMC54OZ0gRf81MLNpo6rM	2.0	bar|restaurant|food|point_of_interest|establishment	53.3396583	-6.2656855	True	58 York St, Dublin, D02 RW67	bar
24	Sophie's Restaurant, Bar & Terrace	ChIJ4YMrkJ8OZ0gRwaqvsiWmn6Q	3.0	bar|restaurant|food|point_of_interest|establishment	53.3351812	-6.2635434	True	33 Harcourt St, Saint Kevin's, Dublin 2	bar
25	C Central Bar & Bistro	ChIJ56nqcqAOZ0gRYZmnl5eMoPo		bar|point_of_interest|establishment	53.3327245	-6.2646285	True	4, 34 Camden Street Upper, Saint Kevin's, Dublin 2, D02 TX06	bar
26	The Snug	ChIJY4EZlJ0OZ0gRZxSbNZq0kSg	1.0	bar|point_of_interest|establishment	53.3414399	-6.2659939	True	8, 15 Stephen Street Upper, Dublin 8, D08 ADW4	bar
27	Lucky's	ChIJIYci_CQMZ0gRiHnICMdRXXY	2.0	bar|cafe|restaurant|food|point_of_interest|establishment	53.34157099999999	-6.278464899999999	True	78 Meath St, The Liberties, Dublin 8, D08 A318	bar
28	Harcourt Bar & Garden Lounge	ChIJy0MMKaAOZ0gRWQiVZRxq40A		bar|restaurant|food|point_of_interest|establishment	53.3344993	-6.262523600000001	True	60 Harcourt St, Saint Kevin's, Dublin 2, D02 P902	bar
29	Capitol Lounge	ChIJ-TLVxRuQREgRGUNMEs5QZ-w		bar|restaurant|food|point_of_interest|establishment	53.3413702	-6.2652796	True	1 Aungier St, Dublin 2, D02 HF72	bar
30	Bartley's Bar & Restaurant	ChIJZ0kli6kPZ0gRKbw43fUh0No		bar|point_of_interest|establishment	53.34112039999999	-6.2640698	True	31/32 Stephen Street Lower, Dublin 2, D02 WV05	bar
32	The Bar With No Name	ChIJi4OCsp0OZ0gRMPjSpf7T66c	2.0	bar|point_of_interest|establishment	53.3418974	-6.2641673	True	3 Fade St, Dublin	bar
33	Sinnotts Bar	ChIJF_ZkH5wOZ0gRc9YMKcz01tE	2.0	bar|restaurant|food|point_of_interest|establishment	53.340136	-6.261584	True	King St S, Dublin	bar
34	Idlewild Bar	ChIJ4xjfrJ0OZ0gRVU-2wq_1VrI	2.0	bar|point_of_interest|establishment	53.34207869999999	-6.264131099999999	True	14 Fade St, Dublin 2, D02 HH33	bar
35	The Market Bar Restaurant	ChIJg1ZiTZwOZ0gRgiHsVb75STE	2.0	bar|restaurant|food|point_of_interest|establishment	53.3420615	-6.2640604	True	14A Fade St, Dublin 2	bar
36	Bar Rua	ChIJQQW4PpwOZ0gRaKHnYqr5rac	2.0	bar|restaurant|food|point_of_interest|establishment	53.3410729	-6.262369199999999	True	32 Clarendon St, Dublin 2, D02 HX66	bar
38	The Sidecar	ChIJpRSzy7sPZ0gRb6rD-E-8oeE		bar|point_of_interest|establishment	53.341515	-6.261645800000001	True	The Westbury Hotel, Balfe St, Dublin	bar
39	Library Bar	ChIJBfP1_JwOZ0gROrshDI9WYNw	2.0	bar|restaurant|food|point_of_interest|establishment	53.3431053	-6.264126300000001	True	Exchequer St, Dublin 2, D02 E044	bar
40	Leonard's Corner	ChIJZ3Wt9hgMZ0gRQVYh6P33aj0	2.0	bar|point_of_interest|establishment	53.332141	-6.2753552	True	117 S Circular Rd, Dublin 8, D08 K522	bar
41	D Two	ChIJvbuxKKAOZ0gRNFN3k1Wi0Gw	2.0	night_club|bar|point_of_interest|establishment	53.3343886	-6.262885	True	60 Harcourt St, Saint Kevin's, Dublin 2, D02 P902	bar
42	Harry's on the Green	ChIJnRXuLZwOZ0gRIL2I2Wh3j8U	2.0	bar|restaurant|food|point_of_interest|establishment	53.3403722	-6.2630183	True	2 King St S, Dublin, D02 FW59	bar
43	John's Bar & Haberdashery	ChIJjcfvz24NZ0gR7vS6l0XD59s		bar|point_of_interest|establishment	53.3426205	-6.277525499999999	True	61 Thomas St, The Liberties, Dublin 8	bar
44	Tom Kennedy's Bar	ChIJkdDnuiUMZ0gRBQg0PN7Q0gA	1.0	bar|point_of_interest|establishment	53.342714	-6.2772608	True	65 Thomas St, The Liberties, Dublin, D08 VOR1	bar
