	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
0	Gallery.Net Cafe	ChIJz8z1W50OZ0gRm5aPc3JiWiA	cafe|food|point_of_interest|establishment	53.3437565	-6.268778600000001				cafe
1	Bittersweet Cafe	ChIJK48j7ScMZ0gRg6YnDlMqcus	cafe|food|point_of_interest|establishment	53.3436748	-6.268909100000001	1.0	False		cafe
2	Queen of Tarts Cow's Lane	ChIJl109WZ0OZ0gRdOnlfZCaVqE	bakery|cafe|restaurant|food|point_of_interest|store|establishment	53.3443324	-6.268948799999999	2.0	False		cafe
3	toastie	ChIJmfe087sPZ0gRNynDkiYTF8s	cafe|food|point_of_interest|establishment	53.34458009999999	-6.267549300000002		False		cafe
5	The West End	ChIJq8ba5CcMZ0gRPuM7sYul5I4	cafe|restaurant|food|point_of_interest|store|establishment	53.34455699999999	-6.269066	1.0	True		cafe
6	Tamp & Stitch	ChIJj5NE5CcMZ0gR-0OBRX_dZxs	cafe|food|point_of_interest|clothing_store|store|establishment	53.3445404	-6.269202199999999	2.0	False		cafe
7	The Ware Rooms	ChIJhT7UT50OZ0gRY0pD8h8hBHo	cafe|food|point_of_interest|establishment	53.3445979	-6.267234900000001				cafe
8	Insomnia Coffee Company	ChIJxwApTp0OZ0gRJpNpbFVA-BE	cafe|food|point_of_interest|store|establishment	53.3446447	-6.267251000000001	2.0	True		cafe
9	Chorus Cafe Bistro	ChIJU5TZ5ycMZ0gR39u1pJo7dV4	cafe|food|point_of_interest|establishment	53.3443388	-6.269650299999999		False		cafe
10	RóCo Café	ChIJ7Q8SZBMNZ0gRBQ11e7GCV-Q	cafe|restaurant|food|point_of_interest|store|establishment	53.3435986	-6.2696264	2.0	False		cafe
11	RunLogic	ChIJBVQc5CcMZ0gRD8tro7NaXrA	shoe_store|cafe|food|health|point_of_interest|clothing_store|store|establishment	53.34465669999999	-6.2694114		False		cafe
12	Chez Max	ChIJd7boP50OZ0gR-k32laBVbJw	cafe|restaurant|food|point_of_interest|establishment	53.343825	-6.266326	2.0	True		cafe
13	The Music Café Dublin	ChIJm3qLrYIOZ0gRjThEsU68dyM	cafe|bar|food|point_of_interest|establishment	53.3453048	-6.267470800000001	2.0	True		cafe
14	Dime Coffee Co.	ChIJqWyFhKwPZ0gR3_okhEJUceM	cafe|food|point_of_interest|store|establishment	53.3453246	-6.2671477		False		cafe
15	Rosie's Cafe	ChIJ6xTypCcMZ0gRTOlfnfdUzxU	bakery|cafe|food|point_of_interest|store|establishment	53.3429475	-6.2700041	1.0	False		cafe
16	Indigo & Cloth	ChIJa6_LRZwOZ0gRzxc6DyanEsk	clothing_store|cafe|home_goods_store|food|point_of_interest|store|establishment	53.3452013	-6.2661415		False		cafe
17	Joy of Chá	ChIJt9KuzIIOZ0gRpsKJ1ABc0tE	cafe|restaurant|food|point_of_interest|store|establishment	53.3452138	-6.266039199999999	1.0	True		cafe
18	The Stage Door Cafe	ChIJt3DQzIIOZ0gRw6u7FZ_CZp4	cafe|food|point_of_interest|establishment	53.34525379999999	-6.2659495	2.0	False		cafe
19	Irish Film Institute	ChIJ2wqAKJ0OZ0gR4vWWWOJdWfU	movie_theater|movie_rental|library|cafe|restaurant|food|point_of_interest|store|establishment	53.34464599999999	-6.264867999999999		True		cafe
20	Country Cafe	ChIJWUhiESgMZ0gR_gCVEjUC8Z4	cafe|food|point_of_interest|establishment	53.3459461	-6.2697479	1.0	False	16 Ormond Quay Upper, North City, Dublin 7, D07 KR59	cafe
21	KC Peaches Cafe Dame Street	ChIJCYnY2JwOZ0gRtmsxqSz2OCw	cafe|restaurant|food|point_of_interest|establishment	53.3442909	-6.2643393	2.0	False	54 Dame St, Temple Bar, Dublin, D02 X364	cafe
22	Brick Alley Café	ChIJq6oNK4MOZ0gRCIvnke5FjdQ	cafe|food|point_of_interest|establishment	53.3454047	-6.2644876			25 Essex St E, Temple Bar, Dublin, D02 W560	cafe
23	Panem Café & Bakery	ChIJKS0n3IIOZ0gRAHygqhaNdMM	cafe|restaurant|food|point_of_interest|establishment	53.34633909999999	-6.2655983	1.0	False	21/22 Ormond Quay Lower, North City, Dublin, DO1AE95	cafe
25	Cafe To Go Limited	ChIJ41uHYCcMZ0gR4IwPsU1BvHI	cafe|food|point_of_interest|establishment	53.3411114	-6.267471			22 Golden Ln, Dublin	cafe
26	Taste & See Café	ChIJidlTiigMZ0gRsC-yNQu56f4	cafe|food|point_of_interest|establishment	53.3460194	-6.2721683	1.0	False	5-6 Chancery Pl, Smithfield, Dublin 7, D07 A2Y7	cafe
