	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
0	Restaurant Iris	ChIJ6QwiuTsMZ0gRb2YOxOUeWsc	cafe|restaurant|food|point_of_interest|establishment	53.34064739999999	-6.2864712				cafe
1	Container Coffee	ChIJZ4KxkDoMZ0gR0lGl8VUY1Lw	cafe|food|point_of_interest|establishment	53.3435555	-6.284164799999999	2.0	False		cafe
2	Copper Lane	ChIJFVuQgm8NZ0gRVy7nXxgK9Ws	cafe|food|point_of_interest|store|establishment	53.34291509999999	-6.280832699999999		False		cafe
3	Café Bombo	ChIJdTCNWX8NZ0gRsHAm0P0ygFg	cafe|food|point_of_interest|establishment	53.34284359999999	-6.2805491		True		cafe
4	Groundstate Coffee	ChIJHdI4qMINZ0gRCDzQi0bos-c	cafe|food|point_of_interest|establishment	53.3432779	-6.2885304	2.0	False		cafe
5	Mannings Bakery	ChIJxSY3FCUMZ0gRwwris--3o-0	bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment	53.3428011	-6.279738699999999	2.0	False		cafe
6	Bell Pesto Café	ChIJKQ_fLAENZ0gRaCE7BPtLXIA	cafe|restaurant|food|point_of_interest|store|establishment	53.34324100000001	-6.2891204		True		cafe
7	Catherine's Cafe & Bakery	ChIJG56J4iQMZ0gRX4kjCcrjQTE	cafe|food|point_of_interest|establishment	53.3417188	-6.278984899999998	1.0	False		cafe
9	Urban Plant Life	ChIJfam6kDwMZ0gRNfJw5Nc61IU	cafe|home_goods_store|general_contractor|food|point_of_interest|store|establishment	53.3381822	-6.2832951		False		cafe
10	Legit Coffee Co	ChIJQfHc5CQMZ0gRXAqVKA8NQP8	cafe|food|point_of_interest|store|establishment	53.3412738	-6.2787811	2.0	False		cafe
11	Fuscos Restaurant & Takeaway	ChIJo1L7-iQMZ0gRiUWtEjEJtFo	cafe|food|point_of_interest|establishment	53.34102129999999	-6.2787348	1.0	True		cafe
12	Lucky's	ChIJIYci_CQMZ0gRiHnICMdRXXY	bar|cafe|restaurant|food|point_of_interest|establishment	53.34157099999999	-6.2784649	2.0	True		cafe
13	Coffee Shop | Gilli Café | Coffee shops near | Cafe Marrowbone lane, Dublin	ChIJVYDBGjwMZ0gRT9WgDNy21so	cafe|food|point_of_interest|store|establishment	53.3381665	-6.2869313	1.0	True		cafe
15	U Cafe	ChIJOV9CwjkMZ0gRMl6sY9RP_LI	cafe|food|point_of_interest|establishment	53.3429862	-6.290730399999999	2.0	False		cafe
17	Café Brazil Dublin	ChIJLbsSs7MNZ0gR-n1mWH728Zc	cafe|food|point_of_interest|store|establishment	53.3426851	-6.277329600000001		True		cafe
18	Coffee District	ChIJccmt-BANZ0gRyb89zGTPz1E	cafe|food|point_of_interest|store|establishment	53.3426429	-6.292430700000001		False		cafe
19	Bounceback cafe	ChIJq4JlwCUMZ0gR1CDUQRlrcXY	cafe|food|point_of_interest|establishment	53.34315030000001	-6.276519900000001		False		cafe
20	Waterfront Cafe	ChIJG8okry8MZ0gRtzbRfT16TsU	cafe|food|point_of_interest|establishment	53.3466275	-6.2796582		False	38 Arran Quay, Smithfield, Dublin 7, D07 WNR2	cafe
