	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	The Bald Eagle-Beer & Food Co	ChIJXXPYfHgOZ0gRtG-HjQxtlL0	2.0	bar|liquor_store|restaurant|food|point_of_interest|store|establishment	53.36401540000001	-6.2717713	True		bar
1	Janet's	ChIJN2tjpooPZ0gRnUiQFNRspXw		bar|point_of_interest|establishment	53.3647029	-6.271357800000001	False		bar
2	Eatyard	ChIJTZ-OfaAOZ0gRaRu_ddwsVlM		bar|food|point_of_interest|establishment	53.36469659999999	-6.271309500000001	False		bar
3	The Bernard Shaw	ChIJZf8Yh6AOZ0gRhewFFltjO2k	2.0	art_gallery|cafe|bar|food|point_of_interest|establishment	53.3646909	-6.271209799999999	True		bar
4	"Hedigans ""TheBrian Boru"""	ChIJa1s6GngOZ0gRmzb45a0lUjo	2.0	bar|restaurant|food|point_of_interest|establishment	53.3652257	-6.2720171	True		bar
5	The Hut	ChIJlRZ2_dUNZ0gR5g7Aew8DSvk	1.0	bar|point_of_interest|establishment	53.36095039999999	-6.2725262	True		bar
6	Doyles Corner	ChIJ6ddR_NUNZ0gR8iLk5c5TSdk	2.0	bar|restaurant|food|point_of_interest|establishment	53.36091209999999	-6.272522799999999	False		bar
7	The Bohemian. Mc Geough’s	ChIJEX824tUNZ0gRUvkedGofgBs		bar|point_of_interest|establishment	53.36090300000001	-6.272914600000001	False		bar
10	botanic lounge	ChIJE2c6i3cOZ0gRrqpQmvoTjpQ		bar|point_of_interest|establishment	53.3667969	-6.271406700000001			bar
11	Sunnybank Hotel	ChIJ9cqQoXcOZ0gRAPP-p-tIdKc		night_club|lodging|bar|restaurant|food|point_of_interest|establishment	53.3681714	-6.270435200000001	True		bar
12	Phibsborough House	ChIJc2X8pNUNZ0gRtmxlpanZEEQ		bar|point_of_interest|establishment	53.3588575	-6.273799			bar
14	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	2.0	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.35851210000001	-6.273068400000001	False		bar
16	John Kavanagh The Gravediggers	ChIJbz0dSnYOZ0gR8iLfsPNCRl8	1.0	bar|point_of_interest|establishment	53.369637	-6.2719898	False		bar
17	Downey's Bar	ChIJL-OlBNQNZ0gRem-F2QW3SmQ	1.0	bar|point_of_interest|establishment	53.3611896	-6.283066199999999	True		bar
18	Mc Gowans of Phibsboro	ChIJ5SSKF28OZ0gRwFzxZdVgaHo	2.0	night_club|bar|restaurant|food|point_of_interest|establishment	53.356588	-6.273832	False		bar
20	Bleecker Street Cafe Bar	ChIJkQxwCn4OZ0gRtI4y2o08FuA	2.0	bar|cafe|restaurant|food|point_of_interest|establishment	53.3571801	-6.2639138	False	68 Dorset Street Upper, Rotunda, Dublin 1, D01 KT22	bar
21	Delahunty's Bar	ChIJ1yqSmYAOZ0gRjz8jtiPOAIk		bar|restaurant|food|point_of_interest|establishment	53.3556463	-6.2658176	True	99 Dorset Street Upper, Dublin, D01 F5Y8	bar
