	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Reilly's Pharmacy Thomas Street	ChIJ1e2GwyUMZ0gR4hXv9vnBvsM	pharmacy|drugstore|health|point_of_interest|store|establishment	53.343032	-6.275443999999998	False	drugstore
1	Galway Counselling Studies	ChIJNwBi8icMZ0gR25UWd-UOBZA	drugstore|health|point_of_interest|store|establishment	53.3437352	-6.2689873		drugstore
2	Coombe Community Pharmacy	ChIJqVq2hZcNZ0gRBImFx-2NVFM	pharmacy|drugstore|health|point_of_interest|store|establishment	53.3344226	-6.2906195	False	drugstore
3	Down to Earth	ChIJN63rA50OZ0gR6fMvvemuw9w	drugstore|pharmacy|food|health|point_of_interest|store|establishment	53.34297979999999	-6.264599599999999	False	drugstore
4	Polonia Pharmacy	ChIJSRAPWCkMZ0gR1R77BPP8fxM	pharmacy|drugstore|health|point_of_interest|store|establishment	53.3500769	-6.275485900000001	False	drugstore
5	Dowling's Pharmacy	ChIJ9cbFf5cOZ0gRePUpAEvOQpg	pharmacy|drugstore|hospital|local_government_office|health|point_of_interest|store|establishment	53.3380558	-6.252789499999999	False	drugstore
