	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
1	Groundstate Coffee	ChIJHdI4qMINZ0gRCDzQi0bos-c	cafe|food|point_of_interest|establishment	53.3432779	-6.2885304	2.0	False		cafe
2	Bell Pesto Café	ChIJKQ_fLAENZ0gRaCE7BPtLXIA	cafe|restaurant|food|point_of_interest|store|establishment	53.34324100000001	-6.2891204		True		cafe
3	U Cafe	ChIJOV9CwjkMZ0gRMl6sY9RP_LI	cafe|food|point_of_interest|establishment	53.3429862	-6.290730399999999	2.0	False		cafe
4	Coffee District	ChIJccmt-BANZ0gRyb89zGTPz1E	cafe|food|point_of_interest|store|establishment	53.3426429	-6.292430700000001		False		cafe
5	Container Coffee	ChIJZ4KxkDoMZ0gR0lGl8VUY1Lw	cafe|food|point_of_interest|establishment	53.3435555	-6.284164799999999	2.0	False		cafe
6	Brambles Cafe	ChIJF-RMYU8NZ0gRSo_4r_vAuLY	cafe|food|point_of_interest|store|establishment	53.3463912	-6.2923416		True		cafe
7	Street Kitchen	ChIJsxwd19oNZ0gRrOWTGqoa-6s	cafe|food|point_of_interest|establishment	53.34649959999999	-6.292309100000001				cafe
8	Offbeat Donut Co.	ChIJI30zjC4NZ0gRRu1ovxztogI	bakery|cafe|food|point_of_interest|store|establishment	53.34664	-6.292462299999999		True		cafe
9	Insomnia Coffee Company	ChIJk0dlrScNZ0gR-RTRLoU6iLs	cafe|food|point_of_interest|store|establishment	53.3466342	-6.292523399999999	2.0	True		cafe
10	Butlers Chocolate Café, Heuston Station	ChIJecYe_jYMZ0gRgzBKNZo90-Y	cafe|food|point_of_interest|store|establishment	53.34646	-6.292835	2.0	True		cafe
11	Restaurant Iris	ChIJ6QwiuTsMZ0gRb2YOxOUeWsc	cafe|restaurant|food|point_of_interest|establishment	53.34064739999999	-6.2864712				cafe
12	Insomnia Coffee Company	ChIJwdEFH0gMZ0gRFL2Z5Zqq_u8	cafe|food|point_of_interest|store|establishment	53.34482089999999	-6.296534199999999	2.0	False		cafe
13	Heuston South Quarter	ChIJdX9g3zcMZ0gR_d2HowXeoFg	pharmacy|grocery_or_supermarket|cafe|food|health|point_of_interest|store|establishment	53.34478069999999	-6.296636899999999		False		cafe
14	Copper Lane	ChIJFVuQgm8NZ0gRVy7nXxgK9Ws	cafe|food|point_of_interest|store|establishment	53.34291509999999	-6.280832699999999		False		cafe
15	Café Bombo	ChIJdTCNWX8NZ0gRsHAm0P0ygFg	cafe|food|point_of_interest|establishment	53.34284359999999	-6.2805491		True		cafe
16	PStwenty6	ChIJi76_Zf8NZ0gRTpBHGC7hdH8	cafe|food|point_of_interest|establishment	53.3481833	-6.293356499999999		False		cafe
17	Provender & Family	ChIJuYMV_C4MZ0gRtOqXwhfikdA	cafe|liquor_store|restaurant|food|point_of_interest|store|establishment	53.34817169999999	-6.2934492		False		cafe
18	Wuff	ChIJM2AkKS4MZ0gRaT6M6JfCXxM	cafe|restaurant|food|point_of_interest|establishment	53.3475	-6.282500000000001	2.0	True		cafe
19	The Natural Bakery ParkGate Street	ChIJ9SIwYjYMZ0gRR-IVfuqehXA	bakery|cafe|food|point_of_interest|store|establishment	53.3481744	-6.293833999999998	2.0	True		cafe
20	Coffee Shop | Gilli Café | Coffee shops near | Cafe Marrowbone lane, Dublin	ChIJVYDBGjwMZ0gRT9WgDNy21so	cafe|food|point_of_interest|store|establishment	53.3381665	-6.2869313	1.0	True	Marrowbone Ln, The Liberties, Dublin 8	cafe
21	Waterfront Cafe	ChIJG8okry8MZ0gRtzbRfT16TsU	cafe|food|point_of_interest|establishment	53.3466275	-6.2796582		False	38 Arran Quay, Smithfield, Dublin 7, D07 WNR2	cafe
22	Catherine's Cafe & Bakery	ChIJG56J4iQMZ0gRX4kjCcrjQTE	cafe|food|point_of_interest|establishment	53.3417188	-6.278984899999999	1.0	False	16/17 Meath St, The Liberties, Dublin, D08 K2E9	cafe
23	Cinnamon Cafe	ChIJUT8hBy8MZ0gRGLT61y-Z-go	cafe|food|point_of_interest|establishment	53.3468346	-6.2789797	1.0	False	Coke Ln, Smithfield, Dublin 7, D07 V065	cafe
24	Legit Coffee Co	ChIJQfHc5CQMZ0gRXAqVKA8NQP8	cafe|food|point_of_interest|store|establishment	53.3412738	-6.2787811	2.0	False	Meath Mart, 1 Meath St, The Liberties, Dublin	cafe
26	Third Space Smithfield	ChIJk2kH-y4MZ0gRv4M9iAJs8SM	cafe|food|point_of_interest|establishment	53.3477507	-6.278763199999999	2.0	True	Unit 14 Block C Smithfield Market Smithfield, Dublin 7, D07 P440	cafe
27	Arch Cafe	ChIJ0zkORz8MZ0gRB3gzA7AQqLs	cafe|food|point_of_interest|establishment	53.3375065	-6.293198599999999		False	3 Reuben Plaza, Saint James' (part of Phoenix Park), Dublin 8	cafe
29	Bounceback cafe	ChIJq4JlwCUMZ0gR1CDUQRlrcXY	cafe|food|point_of_interest|establishment	53.3431503	-6.276519899999999		False	80B Thomas St, Usher's Quay, Dublin, D08 HCR2	cafe
30	Social Fabric Cafe	ChIJ8zHmVOENZ0gRYWOxeIVHyhk	cafe|restaurant|food|point_of_interest|store|establishment	53.3505468	-6.2821247		False	34 Stoneybatter, Arbour Hill, Stoneybatter, Dublin, D07 HP99	cafe
32	SLICE	ChIJLcMFfTIMZ0gRJXbYo8g1I0E	cafe|meal_delivery|restaurant|food|point_of_interest|store|establishment	53.3522325	-6.284570899999999	2.0	False	56 Manor Pl, Stoneybatter, Dublin 7, D07 YN12	cafe
