	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Casa Charity Shop	ChIJN3VnnxcNZ0gRD-GFzVU2Jk8	clothing_store|point_of_interest|store|establishment	53.3602019	-6.276283399999999	False			clothing_store
1	Alter Image	ChIJqQux4tUNZ0gRAW5aCHUs8Sc	point_of_interest|clothing_store|store|establishment	53.36062329999999	-6.274578799999999	False			clothing_store
2	Apparel & Jewellery	ChIJxQcU_40PZ0gR2j8nHI7uV1w	point_of_interest|clothing_store|store|establishment	53.35376169999999	-6.270079299999999	False			clothing_store
4	SupplyHub	ChIJAcY5-dUNZ0gRUGzDXdHSKVo	clothing_store|shoe_store|point_of_interest|store|establishment	53.3606768	-6.2722389	False			clothing_store
5	Dublinprint	ChIJKap0pP8NZ0gRE1pVBwWSBBo	point_of_interest|clothing_store|store|establishment	53.35087869999999	-6.279477600000001	False			clothing_store
6	Little Angel Clothing	ChIJ5UeeJX4OZ0gRRXVBh-64r6A	point_of_interest|clothing_store|store|establishment	53.3565043	-6.266376600000001				clothing_store
7	Grant's Uniforms	ChIJ4-SMjy0MZ0gRo2P_i3xdCeA	point_of_interest|clothing_store|store|establishment	53.3516799	-6.2829964	False			clothing_store
8	Aideen Bodkin	ChIJw2dICSoMZ0gRXF7dtMsssSk	clothing_store|point_of_interest|store|establishment	53.3520347	-6.269151900000001	False			clothing_store
9	aware	ChIJO8GCG9YNZ0gR8hoYWzsuQhs	clothing_store|point_of_interest|store|establishment	53.3619447	-6.2726023				clothing_store
10	Connaghan's Dry Cleaning	ChIJj3SkwmsNZ0gRGKaI_7TqZNE	clothing_store|point_of_interest|store|establishment	53.3512894	-6.282680699999999	False			clothing_store
11	Enable Ireland Charity Shop	ChIJx1f6DdYNZ0gRhvdqWUjW5fI	book_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3622165	-6.273041900000001	False			clothing_store
12	Vintage Shop	ChIJh5w2XU0NZ0gR0-9SGGowjAU	home_goods_store|point_of_interest|clothing_store|store|establishment	53.3622666	-6.273263699999999	False			clothing_store
13	Tshirtprinting & Embroidery	ChIJs2CECSoMZ0gRzkCCt8gOMyc	point_of_interest|clothing_store|store|establishment	53.35120329999999	-6.2701125	False			clothing_store
14	Urban Kids	ChIJGUF2HSoMZ0gRNx7aAU-10xM	store|point_of_interest|clothing_store|establishment	53.3506847	-6.2709762	False			clothing_store
15	All Occasions Boutique	ChIJZfQc-oAOZ0gRB3VzU7-UY_o	clothing_store|point_of_interest|store|establishment	53.35391899999999	-6.2663009	False			clothing_store
16	Phillips Work Wear	ChIJnyOVo4IOZ0gRAMiaIvaBMrI	point_of_interest|clothing_store|store|establishment	53.35082	-6.270040000000001	False			clothing_store
17	Dress uP today	ChIJo3ni4jYPZ0gR2l-iI_T5FpE	home_goods_store|point_of_interest|clothing_store|store|establishment	53.3562634	-6.265270300000001	False			clothing_store
18	Macro Charity Shop	ChIJX2mQHioMZ0gR6k0161U3r1Q	clothing_store|point_of_interest|store|establishment	53.35045	-6.270896700000001	False			clothing_store
19	Ken Trimmings Limited	ChIJgZ2vHX4OZ0gRNDOZaoOfj2M	clothing_store|point_of_interest|store|establishment	53.3562001	-6.26482	False			clothing_store
20	Menswear Outlet Store	ChIJEZTALoIOZ0gRLfGtcUuQcrA	point_of_interest|clothing_store|store|establishment	53.3501723	-6.266451	False	25 Parnell St, North City, Dublin 1, D01 PT72		clothing_store
21	Diesel	ChIJ6fhZw4MOZ0gRmxHDb4Cr4ME	clothing_store|point_of_interest|store|establishment	53.3499285	-6.2649256	False	Unit 14, Henry St, North City, Dublin		clothing_store
22	Catch	ChIJQ-38n4MOZ0gR7Oiq0dgY7G0	point_of_interest|clothing_store|store|establishment	53.3501522	-6.2645003	False	114 Middle Abbey St, North City, Dublin		clothing_store
23	Penneys	ChIJsQiZS4IOZ0gR-4Vp6b-1HLw	clothing_store|point_of_interest|store|establishment	53.348886	-6.266534399999999	False	47 Mary St, North City, Dublin, D01 NX45	1.0	clothing_store
24	Stradivarius	ChIJeRkeVoIOZ0gRhyQT6kDJh0Q	point_of_interest|clothing_store|store|establishment	53.348785	-6.266658199999999		125 Abbey Street Upper, North City, Dublin, D01 W3X5		clothing_store
25	Quiz	ChIJ4QvrxYMOZ0gRshGvPuZcF6U	clothing_store|point_of_interest|store|establishment	53.3497099	-6.264821899999999	False	Unit 29/30, Henry St, North City, Dublin 1, D01 VE04	2.0	clothing_store
