	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
0	Muse Cafe @Eason	ChIJr_5vo4YOZ0gRhFEy-CkLkWY	cafe|food|point_of_interest|establishment	53.35144909999999	-6.261382399999999				cafe
1	Wing's Gourmet Burger	ChIJFyLHpIYOZ0gRu4qYhkKusaA	cafe|restaurant|food|point_of_interest|establishment	53.35154260000001	-6.261379900000001	1.0	False		cafe
2	WIN Bubble Tea Dublin	ChIJR5PVeEMPZ0gRLm70aJNscF0	cafe|food|point_of_interest|establishment	53.3513853	-6.261474300000001		False		cafe
3	The Vintage Teapot	ChIJL6DSKIQOZ0gRgVII9hkMvzc	cafe|restaurant|food|point_of_interest|store|establishment	53.350432	-6.2596547	1.0	False		cafe
4	Esquires Coffee (Findlater House)	ChIJ6yXr3ssPZ0gRarfWM2ClfKs	cafe|restaurant|food|point_of_interest|store|establishment	53.3521874	-6.260911299999999	2.0	False		cafe
5	The Hot Donut	ChIJk_VRBGsPZ0gR9fqg7OJaYGk	cafe|food|point_of_interest|establishment	53.35026250000001	-6.260047999999998	1.0	False		cafe
6	Beshoff O'Connell Street	ChIJsRK7JIQOZ0gR-2Dk6ATYwuM	meal_takeaway|cafe|restaurant|food|point_of_interest|establishment	53.35023349999999	-6.2600664	2.0	False		cafe
7	The Anna Livia	ChIJkxSJ7hkPZ0gRExt2ZabvuC4	cafe|food|point_of_interest|establishment	53.3502215	-6.260807700000001				cafe
8	ACE Catering and Cleaning	ChIJ30EU6oYOZ0gRECgl4Lf4NH8	meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment	53.352487	-6.261064399999999		True		cafe
9	Insomnia Coffee Company	ChIJ0159UIQOZ0gRR56tgbXy6hU	cafe|food|point_of_interest|store|establishment	53.3501573	-6.260929099999999	2.0	False		cafe
10	American bar	ChIJu91HZaIPZ0gR05S8tbh1SG0	cafe|food|point_of_interest|establishment	53.3498093	-6.260273900000001				cafe
11	Le palsis de thes	ChIJMeIoAXcPZ0gR7jyhioJ4i8o	cafe|food|point_of_interest|establishment	53.3498092	-6.2602739				cafe
12	Starbucks	ChIJ5QycNIQOZ0gRGPi6jthEtTI	cafe|food|point_of_interest|store|establishment	53.3499329	-6.2589236	2.0	False		cafe
13	Fusciardi Cafe	ChIJxTbfz4UOZ0gR3ecGVeCbIlI	cafe|food|point_of_interest|store|establishment	53.35028709999999	-6.258039999999999	2.0	False		cafe
14	Butlers Chocolate Café, Henry Street	ChIJKeTMFYQOZ0gRqpT-4NERY9Q	cafe|food|point_of_interest|store|establishment	53.3498116	-6.260754399999998	2.0	False		cafe
15	Lily's Café & Restaurant	ChIJH2Qx3YYOZ0gR9WKJO4VmC5Y	cafe|restaurant|food|point_of_interest|establishment	53.3529008	-6.2613945	2.0	False		cafe
16	Ea-Tea Coffee & Bubble Tea Bar	ChIJLzjPVYYOZ0gRYcBD85lXXyM	cafe|food|point_of_interest|establishment	53.35308790000001	-6.2607522	1.0	False		cafe
17	ONtheGo Especiality Coffee Shop	ChIJi0090LEPZ0gRGsPVb8M_ybQ	cafe|food|point_of_interest|establishment	53.3501544	-6.257708999999999		False		cafe
