	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
1	Smokin Bones	ChIJO9u4d4UOZ0gR5dF8slarpFg	restaurant|food|point_of_interest|establishment	53.3483313	-6.255950199999999				restaurant
2	The Wiley Fox	ChIJBdu4d4UOZ0gRaOuk1A8nm50	bar|restaurant|food|point_of_interest|establishment	53.3483313	-6.255950199999999	2.0	False		restaurant
3	Peacock Cafe	ChIJK2KGoYUOZ0gR19d8skJViSU	restaurant|food|point_of_interest|establishment	53.3486513	-6.257199900000001	2.0	False		restaurant
4	Kono Pizza (SPAR - Abbey Street Lower)	ChIJe1_mNz4PZ0gRWe_W3Dwbna4	restaurant|food|point_of_interest|establishment	53.3485649	-6.257701499999999				restaurant
5	Del Rio's Cafe	ChIJZWM6qIUOZ0gRGCoMW7GZuzI	meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment	53.3483843	-6.257738499999999	1.0	False		restaurant
6	Dall'Italia Pastabar	ChIJ5Str8GoPZ0gRKMOBkXcHOJA	restaurant|meal_takeaway|food|point_of_interest|establishment	53.3502346	-6.256609800000001		False		restaurant
9	Briodys	ChIJMUXxtoUOZ0gRoBYyHe8jg64	bar|restaurant|food|point_of_interest|establishment	53.34960539999999	-6.258059299999999		False		restaurant
10	O'Briens Sandwich Cafe	ChIJkRUV8IUOZ0gRfTpJVdoeRGc	restaurant|food|point_of_interest|establishment	53.3503653	-6.2561713	2.0	False		restaurant
11	Tang (Abbey Street)	ChIJFUVMLXgPZ0gRYcxjWRdz3wg	cafe|restaurant|food|point_of_interest|store|establishment	53.3487136	-6.258348199999999		False		restaurant
12	101 Talbot	ChIJmyb8woUOZ0gRkuvTCRXfL94	restaurant|food|point_of_interest|establishment	53.3501461	-6.2572815	2.0	False		restaurant
13	Irish Independent	ChIJw4NhZoUOZ0gRl9KSo7PA9RU	restaurant|food|point_of_interest|establishment	53.34737209999999	-6.2553898		False		restaurant
14	Pa Pa Pizzeria	ChIJY819xIUOZ0gRsHe3ggoCCFo	meal_takeaway|restaurant|food|point_of_interest|establishment	53.35019029999999	-6.257582899999999	1.0	False		restaurant
15	Samosa Express	ChIJ0zWjCjYPZ0gR13rf4Og75ng	meal_takeaway|restaurant|food|point_of_interest|store|establishment	53.3503832	-6.257185700000001		False		restaurant
16	Le Bon Crubeen	ChIJn8COV48OZ0gRKez_WJ8u6v4	restaurant|food|point_of_interest|establishment	53.35051199999999	-6.2551367	2.0	False		restaurant
