	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Bank of Ireland	ChIJPcnjJ74OZ0gReMenYQlLOXo	atm|finance|point_of_interest|establishment	53.3363315	-6.247892600000001	False		atm
1	Ulster Bank (Baggot Street)	ChIJG4Tzc5sOZ0gRL-tWOjqrWMo	bank|atm|finance|point_of_interest|establishment	53.3374	-6.2512922	False		atm
2	Ulster Bank ATM (Lower Baggot Street)	ChIJrWVtm5cOZ0gRhcMoNCg1xgk	atm|finance|point_of_interest|establishment	53.3374014	-6.251346799999999	True		atm
3	Ulster Bank ATM (Maxol Ballsbridge)	ChIJ1UhIXaIPZ0gR8-EgZPv4j88	atm|finance|point_of_interest|establishment	53.33396609999999	-6.2458863	True		atm
4	PTSB ATM	ChIJey1S3r0OZ0gRWF70gvgTwpA	atm|finance|point_of_interest|establishment	53.334012	-6.244834000000002	True		atm
5	permanent tsb	ChIJ-5_f3b0OZ0gReFacqDKj42U	bank|atm|finance|point_of_interest|establishment	53.3340055	-6.2448396	False		atm
6	AIB ATM Baggot Street Lower	ChIJw4BX0ZkOZ0gRd4K4JbCtqHw	atm|bank|finance|point_of_interest|establishment	53.3383768	-6.254079200000001	True		atm
7	AIB ATM	ChIJ09Ulfb4OZ0gRGLtvlENkoBA	atm|finance|point_of_interest|establishment	53.3329718	-6.243580300000001	True		atm
8	AIB ATM Baggot Street Upper	ChIJawpfh74OZ0gR4Zye3CgOld8	atm|bank|finance|point_of_interest|establishment	53.3330863	-6.2425642	True		atm
9	Bank of Ireland	ChIJVcJVIJwOZ0gR-KSxxhn9PJI	atm|finance|point_of_interest|establishment	53.33850589999999	-6.255190199999999			atm
10	Permanent TSB Stephen's Green	ChIJO9GP7ZgOZ0gRkharwtUzbP0	atm|finance|insurance_agency|point_of_interest|establishment	53.3364506	-6.256594	False		atm
11	Ulster Bank ATM (Earlsfort Terrace)	ChIJZWf-A8oPZ0gRJ_8En_KtPFU	atm|finance|point_of_interest|establishment	53.335807	-6.2571439	True		atm
