	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Spin 11-Custom Cycling Clothing	ChIJ66YoBI0SZ0gRaBtcp-PCP-Q	point_of_interest|clothing_store|store|establishment	53.3459875	-6.280112700000002	False			clothing_store
1	Dublin Workwear Centre	ChIJlVwRTCUMZ0gRpK-M99l7xis	health|point_of_interest|clothing_store|store|establishment	53.34341000000001	-6.281562000000001	True			clothing_store
2	Plus And Minors Thomas St Dublin	ChIJBZEThT9zZ0gRizBC6879acE	clothing_store|point_of_interest|store|establishment	53.3428413	-6.2804963	True			clothing_store
4	Black Bow	ChIJhXiApyUMZ0gRDxF626p1QP4	clothing_store|point_of_interest|store|establishment	53.34268609999999	-6.2783316	True			clothing_store
5	Little Folk	ChIJmRdjGiUMZ0gRnes_QmJHAQE	point_of_interest|clothing_store|store|establishment	53.3424765	-6.279317499999999	False			clothing_store
6	Swords Formal Wear	ChIJTfk7CCUMZ0gRWOF8hJiOa2o	store|point_of_interest|clothing_store|establishment	53.3426157	-6.2783041	True			clothing_store
7	Enable Ireland Charity Shop	ChIJN299uSUMZ0gRDvqvCbBcPSs	shoe_store|book_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.34278549999999	-6.276940399999999	False			clothing_store
8	James Fagan Baby Wear	ChIJv4C7wCUMZ0gRPkMLhBkYAkE	point_of_interest|clothing_store|store|establishment	53.3428552	-6.2764508	True			clothing_store
9	Betty Bojangles Dublin	ChIJlQACe28NZ0gRcZT5AwqJhto	point_of_interest|clothing_store|store|establishment	53.3428206	-6.2762045	True			clothing_store
10	Black Bow	ChIJEd3YxiUMZ0gRm3Z7-r_NlAk	point_of_interest|clothing_store|store|establishment	53.3428206	-6.2762045	False			clothing_store
11	Legal & General	ChIJ84fCxigMZ0gR3ou20zMvwvs	book_store|point_of_interest|clothing_store|store|establishment	53.34640959999999	-6.2730331	False			clothing_store
12	Dublinprint	ChIJKap0pP8NZ0gRE1pVBwWSBBo	point_of_interest|clothing_store|store|establishment	53.35087869999999	-6.279477600000001	False			clothing_store
13	Fashion Parade Clothing	ChIJo5UfHSUMZ0gR_uvJNyTRYsk	clothing_store|point_of_interest|store|establishment	53.3419548	-6.2790667				clothing_store
14	Leia Clothing	ChIJ-_KWAiUMZ0gRZS62vPUmHFg	clothing_store|point_of_interest|store|establishment	53.3418204	-6.2787066	True			clothing_store
