	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
1	Hartigans Pub	ChIJMTFIkpgOZ0gRf0BlhsVzwwk	bar|point_of_interest|establishment	53.3359603	-6.2566624	2.0	True		bar
5	ELY WINE BAR	ChIJyTu-y5kOZ0gRUelDcBDtWMY	bar|food|point_of_interest|establishment	53.33793199999999	-6.253982399999999	2.0	True		bar
6	No.5 Piano & Cocktail Bar	ChIJC9wVt5kOZ0gRS8VsZWmXtHE	bar|restaurant|food|point_of_interest|establishment	53.33823	-6.254695999999999	2.0			bar
8	O'Donoghues Bar	ChIJw-DhupkOZ0gRzPibivFAces	bar|restaurant|food|point_of_interest|establishment	53.33820830000001	-6.254229200000001	2.0	True		bar
9	Etto	ChIJyek1yZkOZ0gRL0lyh14M_40	bar|restaurant|food|point_of_interest|establishment	53.3381252	-6.253934999999999	2.0			bar
10	Lemuel's	ChIJvaVwppgOZ0gRNW3SVPjd6Lo	night_club|bar|point_of_interest|establishment	53.3349508	-6.257609699999998		True		bar
11	Foley's Bar	ChIJ9Uq2zpkOZ0gR3bM6S_o6jnw	bar|restaurant|food|point_of_interest|establishment	53.3383196	-6.253764400000001	2.0	True		bar
13	Reilly's Bar	ChIJrcMHz5kOZ0gR7JRzccyEgiI	bar|point_of_interest|establishment	53.3383111	-6.25365	2.0	True		bar
14	Brookwood Dublin	ChIJDRwo1ZkOZ0gRq8u5FHWjZiU	bar|restaurant|food|point_of_interest|establishment	53.33782419999999	-6.252711999999999	3.0	True		bar
15	Xico	ChIJJaxy1ZkOZ0gRtHrmH0jiAsE	night_club|bar|restaurant|food|point_of_interest|establishment	53.3378354	-6.2527011	2.0	False		bar
17	Doheny & Nesbitt	ChIJR1zDf5cOZ0gR5CT7Xyk8ERQ	bar|point_of_interest|establishment	53.33805	-6.252831	2.0	True		bar
19	Toners	ChIJR1zDf5cOZ0gRmIywC_s8buc	bar|restaurant|food|point_of_interest|establishment	53.3377566	-6.2524254	2.0	True		bar
20	No. 27 The Shelbourne Bar	ChIJwamzCpkOZ0gRpMSA6KpPiuc	night_club|bar|restaurant|food|point_of_interest|establishment	53.3390947	-6.2562752		True	27 St Stephen's Green, Dublin	bar
22	Harcourt Bar & Garden Lounge	ChIJy0MMKaAOZ0gRWQiVZRxq40A	bar|restaurant|food|point_of_interest|establishment	53.3344993	-6.262523600000001		True	60 Harcourt St, Saint Kevin's, Dublin 2, D02 P902	bar
23	Zozimus Bar	ChIJCZx1-psOZ0gRAWciR987Vag	bar|restaurant|food|point_of_interest|establishment	53.340588	-6.259736999999999	3.0	True	Centenary House, Anne's Ln, Anne St S, Dublin, D02 AK30	bar
25	D Two	ChIJvbuxKKAOZ0gRNFN3k1Wi0Gw	night_club|bar|point_of_interest|establishment	53.3343886	-6.262885	2.0	True	60 Harcourt St, Saint Kevin's, Dublin 2, D02 P902	bar
26	Sinnotts Bar	ChIJF_ZkH5wOZ0gRc9YMKcz01tE	bar|restaurant|food|point_of_interest|establishment	53.340136	-6.261584	2.0	True	King St S, Dublin	bar
27	La Cave Wine Bar and Restaurant	ChIJDzpn8ZsOZ0gRYpp1Nrmo9EY	bar|restaurant|food|point_of_interest|establishment	53.341059	-6.259698999999999	2.0	True	28 Anne St S, Dublin 2, D02 DX39	bar
29	Flannery's Bar	ChIJLw6exJ8OZ0gRZPe_OqqaKW4	bar|cafe|restaurant|food|point_of_interest|establishment	53.3360729	-6.265104399999999	2.0	True	6 Camden Street Lower, Saint Kevin's, Dublin 2, D02 TP83	bar
