	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	NaviFly Aerospace Technologies Limited	ChIJQ3ymI9MPZ0gRK-yVcZGNK5g	electronics_store|point_of_interest|store|establishment	53.3422934	-6.2451631	True			electronics_store
1	High Wire Post Production Facilities	ChIJVbi40pMOZ0gRQNiLuUBOPT8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3432536	-6.2458807	False			electronics_store
2	WalkieTalk.ie - Walkie Talkies Rental for Film & Television production in Ireland	ChIJX7LAtpMOZ0gRHy1USG6WQgg	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3435548	-6.245795999999999	False			electronics_store
3	Secure Facility Services	ChIJRYlqIztzZ0gRtCPgmuIL2Pk	electrician|plumber|electronics_store|general_contractor|point_of_interest|store|establishment	53.33980020000001	-6.2395825	False			electronics_store
4	The Podcast Studios	ChIJ_xrQkfkPZ0gRDX9DkPI3MAw	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3443711	-6.248499699999999	False			electronics_store
5	HeadStuff Podcast Studio	ChIJ2Y7Uv5EOZ0gRNCMkULtwh-c	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34443829999999	-6.248484799999999	False			electronics_store
6	Bounce	ChIJ7fsn2JUOZ0gRVDLsvPx03DA	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3374737	-6.2452571				electronics_store
7	Komodo Recordings International	ChIJf2wjvpEOZ0gR3L7JQ2cXcBs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3445035	-6.2488105				electronics_store
8	MSB Mastering	ChIJoao8vpEOZ0gR5gfAWqzyr74	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3445035	-6.2488105				electronics_store
9	Moynihan Russell Studios	ChIJoURvipYOZ0gRuiwuWRQMD_8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.337321	-6.245107000000001	False			electronics_store
10	Old Windmill lane studios	ChIJd5TsjsIPZ0gRCbKObY_-kmI	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3457957	-6.245874100000001				electronics_store
