	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Tesco Express	ChIJK1qj83wOZ0gRFQng048i4Lc	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36025830000001	-6.260477599999999	False		supermarket
1	Alimentara Transilvania	ChIJ3UrogzQPZ0gRkK3wlv4BbSA		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35905289999999	-6.2615501	False		supermarket
2	Tesco Express	ChIJb7QoI28OZ0gR62fsuuRlKDY	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3694848	-6.254168399999999	False		supermarket
3	Daybreak Clonliffe	ChIJS5mCMWEOZ0gRUJzDqlZYsqM		convenience_store|supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3619366	-6.248613199999999	False		supermarket
4	Spar	ChIJL7vj_tUNZ0gRIgdkFHQZP0U	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36089289999999	-6.2721097	True		supermarket
5	Tesco Metro	ChIJ3cuOF9YNZ0gR3-L3q0Cs2Lc	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36230659999999	-6.273300899999999	False		supermarket
6	Gala Convenience Store	ChIJCWViiGQPZ0gRKKxoJfLmCnk		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35601	-6.2655411	False		supermarket
7	Hodma Shop	ChIJp2wgroAOZ0gRFQjW6UUtZo8		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3554459	-6.264145999999999	False		supermarket
8	Lidl	ChIJY-9BKPsPZ0gRsn1icCP8HgI		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.37230690000001	-6.253421899999999	False		supermarket
9	Rongs 157 Parnell Street	ChIJiQXy5IYOZ0gRVu4oxjKoQWc		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3531302	-6.2606507	False		supermarket
10	Polonez	ChIJmeM-kogOZ0gRAJHldHFS_hQ		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3531092	-6.254711599999998	False		supermarket
