	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
2	Grainger's Cafe Bar	ChIJg-AutI4OZ0gRw8d1iUjjq0A	cafe|bar|restaurant|food|point_of_interest|establishment	53.3513038	-6.250324	2.0	False		bar
3	McGettigan's Cookhouse & Bar	ChIJB8ycS4kOZ0gR3Y0qvQ6w58E	bar|restaurant|food|point_of_interest|establishment	53.3516889	-6.250104400000001	2.0	False		bar
4	The Address Connolly	ChIJq278S4kOZ0gRS42i__LaB4w	lodging|bar|restaurant|food|point_of_interest|establishment	53.3517733	-6.250032999999999		True		bar
5	Ryan's Bar	ChIJzeeBPI8OZ0gRQ696vb_3d_A	bar|restaurant|food|point_of_interest|establishment	53.3503066	-6.252816999999999	2.0	False		bar
6	The Brew Dock	ChIJMz1p3Y4OZ0gRY8yocw58yj4	bar|restaurant|food|point_of_interest|establishment	53.3501299	-6.251024399999999	2.0	False		bar
8	Cleary's Pub	ChIJ0zKoWokOZ0gRiMG4YfePcXA	bar|point_of_interest|establishment	53.35218279999999	-6.2497095	1.0	False		bar
9	O'Sheas of Talbot Street	ChIJrwr1To8OZ0gRssdwcC6f8hA	bar|lodging|point_of_interest|establishment	53.35090109999999	-6.254272499999999		False		bar
11	Benvindo Restaurant	ChIJTQw1gi0PZ0gRK8HVZ0r-RB4	bar|restaurant|food|point_of_interest|establishment	53.3522906	-6.249563900000001		False		bar
12	The Irish Dance Party	ChIJ1c9zUY8OZ0gRUn4ySYVShxI	bar|point_of_interest|establishment	53.3507845	-6.254870700000001				bar
14	The Celt	ChIJZwg6WI8OZ0gRuDskFjw5m84	bar|restaurant|food|point_of_interest|establishment	53.3505478	-6.255057799999999	2.0	False		bar
15	Lloyd's Bar & Lounge	ChIJU9eHXokOZ0gRTORYqIhdUyM	bar|restaurant|food|point_of_interest|establishment	53.35269960000002	-6.249106100000001	1.0	False		bar
16	Harbourmaster Bar and Restaurant	ChIJP7_1W50OZ0gRt9-cEWsKBVw	cafe|bar|restaurant|food|point_of_interest|establishment	53.34976839999999	-6.2490611	2.0	False		bar
17	ELY BAR & GRILL	ChIJf-LEgo4OZ0gR9TS8emSIF_k	bar|restaurant|food|point_of_interest|establishment	53.3493537	-6.2482181	3.0			bar
