	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
0	Three Spirits Bar & Grill	ChIJx2vKAyoMZ0gR2f2CBeqyNz4	bar|restaurant|food|point_of_interest|establishment	53.3464152	-6.267998199999999				restaurant
1	Fusciardi's Restaurant	ChIJec56mYIOZ0gRatwVg0duG6k	restaurant|food|point_of_interest|establishment	53.34672609999999	-6.267944399999999	1.0	True		restaurant
2	Eatokyo Asian Restaurant And Sushi Bar	ChIJM1CLiKYPZ0gR2o_dwzTHFRA	restaurant|food|point_of_interest|establishment	53.3467672	-6.267956		True		restaurant
3	Dash Burger	ChIJ30JRnuoPZ0gRQwaxgclbvSE	restaurant|food|point_of_interest|establishment	53.3468122	-6.2682382				restaurant
4	Ristorante Romano	ChIJhzTam4IOZ0gR_i7A-xK7Tpc	restaurant|food|point_of_interest|establishment	53.3468194	-6.267983599999999	1.0	True		restaurant
5	Baraza	ChIJo331QeMPZ0gRChbf_4iH29k	restaurant|food|point_of_interest|establishment	53.346196	-6.2676146		True		restaurant
7	Yamato Bento & Sushi	ChIJf7cAm4IOZ0gRfJqExwmlEvw	restaurant|food|point_of_interest|establishment	53.3469491	-6.2680336				restaurant
8	Musashi Noodle & Sushi Bar	ChIJf7cAm4IOZ0gRuS3jmXjiWz8	restaurant|food|point_of_interest|establishment	53.3469491	-6.2680336	2.0	True		restaurant
9	All Bar Chicken	ChIJZyo62b8PZ0gRQlpNolqASA4	restaurant|food|point_of_interest|establishment	53.3470613	-6.268104200000001		True		restaurant
10	Brother Hubbard (North)	ChIJY-21nIIOZ0gRnZK9cNnSwww	cafe|bar|restaurant|food|point_of_interest|store|establishment	53.3471139	-6.268372200000001	2.0	True		restaurant
11	Ephesus Turkish Kebab	ChIJWV3yhIIOZ0gR6hPnlFZO0sI	restaurant|food|point_of_interest|establishment	53.3471918	-6.268125600000001	1.0	True		restaurant
12	Doppio Zero	ChIJn_iyj4IOZ0gR23Lni2unwyg	cafe|restaurant|food|point_of_interest|store|establishment	53.3472519	-6.267653199999999		True		restaurant
13	The Boar's Head Dublin	ChIJZXyAgYIOZ0gRf0Uk6sY7hOc	bar|restaurant|food|point_of_interest|establishment	53.3473625	-6.268538499999999	2.0	True		restaurant
15	Morrison Grill	ChIJfxwsw4IOZ0gR2wU2FIywhlM	restaurant|food|point_of_interest|establishment	53.3463262	-6.266072599999999	2.0	True		restaurant
16	Coo Coo Indian Temple Bar	ChIJIQRJ7-QPZ0gRUr-zR2j1NvU	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3453246	-6.2671476		True		restaurant
17	Lulu Sushi	ChIJb0n5plgPZ0gRDVqMJcsj478	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3453246	-6.2671476		True		restaurant
18	Press Up Eats Temple Bar	ChIJU_tonlIPZ0gRTY4pO7yHs1M	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3453246	-6.2671476		True		restaurant
19	RICE Chinese Temple Bar	ChIJZxbdgdMPZ0gR14L9QC0HA7I	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3453246	-6.2671476		True		restaurant
20	Roberta's Restaurant, Bar & Terrace	ChIJi9OsK4MOZ0gRBJgVXatL_8A	bar|restaurant|food|point_of_interest|establishment	53.34510299999999	-6.267157	3.0	True	1 Essex St E, Temple Bar, Dublin	restaurant
21	Lundy Foot's, Bar & Restaurant Temple Bar	ChIJJ7hgKJYPZ0gRXK79fxx9SH0	bar|restaurant|food|point_of_interest|establishment	53.3449015	-6.2679554	2.0	True	Lundy Foot's Bar and Restaurant, Essex Gate, D2, Dublin	restaurant
22	Tomahawk Steakhouse	ChIJB95GS50OZ0gRBZtwsOyDpE4	restaurant|food|point_of_interest|establishment	53.3451178	-6.2668257	3.0	True	4 Essex St E, Temple Bar, Dublin	restaurant
23	Bison Bar & BBQ	ChIJE7I4yoIOZ0gRMST5XljG4p4	restaurant|food|point_of_interest|establishment	53.34538	-6.266283	2.0	True	11 Wellington Quay, Temple Bar, Dublin Southside, Co. Dublin, D02 XY28	restaurant
24	Cleaver East	ChIJ9xTlSp0OZ0gRSaxp5vwLxyQ	restaurant|food|point_of_interest|establishment	53.3451622	-6.2666166	2.0	True	6 Essex St E, Temple Bar, Dublin 2	restaurant
25	Pinocchio Italian Restaurant - Temple Bar	ChIJOVGs-CcMZ0gR5EMUIg2Dlyc	restaurant|food|point_of_interest|establishment	53.3446614	-6.2682745	2.0	True	Pudding Row, 1, Essex St W, Dublin	restaurant
26	Koh Restaurant & Cocktail Lounge	ChIJ-Tf6_IIOZ0gR4WvW49ZFp8I	bar|restaurant|food|point_of_interest|establishment	53.34744629999999	-6.265572	2.0	True	6/7 Jervis St, Millennium Walkway, North City, Dublin 1	restaurant
27	Han Sung Restaurant	ChIJ0VdeHoMOZ0gR2MgZgHeT0zE	restaurant|food|point_of_interest|establishment	53.3468485	-6.265105399999999		True	22 Strand Street Great, North City, Dublin, D01 K8E8	restaurant
28	Bullet Duck & Dumplings	ChIJhXU6CAANZ0gRIbDRRKr-XR0	restaurant|food|point_of_interest|establishment	53.3482771	-6.2692536		True	27 Mary Street Little, North City, Dublin 7, D07 HN12	restaurant
29	Bar Italia ristorante	ChIJD6v4w4IOZ0gRtNMc-036ckg	restaurant|food|point_of_interest|establishment	53.3464835	-6.2649892	2.0	True	26 Ormond Quay Lower, North City, Dublin, D01 CA21	restaurant
31	Full Moon Thai Restaurant Dublin	ChIJhfeWHpEPZ0gRfcbukL1EG3s	restaurant|food|point_of_interest|establishment	53.3445524	-6.2672192		True	8 Parliament St, Temple Bar, Dublin, D02 E180	restaurant
32	Piglet Wine Bar	ChIJYZpN8CcMZ0gRPQfBDIuuK1E	restaurant|food|point_of_interest|establishment	53.344351	-6.268934	2.0	True	Piglet Wine Bar, 5 Cow's Ln, Temple Bar, Dublin, D08 DP11	restaurant
33	Milano	ChIJY-TXrrwOZ0gRu2KlWwCCrGk	restaurant|food|point_of_interest|establishment	53.345529	-6.264818	2.0	True	19 Essex St E, Temple Bar, Dublin, D02 HW84	restaurant
34	Toscana City Centre Italian Restaurant	ChIJ65N9WZ0OZ0gRlW2shD8PD8M	restaurant|food|point_of_interest|establishment	53.3441752	-6.2675697	2.0	True	3 Cork Hill, Dame St, Temple Bar, Dublin, D02 DR53	restaurant
35	The Church Café, Late Bar & Restaurant	ChIJtTOXRIIOZ0gRiLAbrd61jVs	bar|tourist_attraction|cafe|restaurant|food|point_of_interest|establishment	53.3486388	-6.2667114	2.0	True	Junction of Mary St. and, Jervis St, Dublin 1, D01 YX64	restaurant
36	Zampas Bar & Restaurant	ChIJldn10v4NZ0gRC00yf1kZu3I	restaurant|food|point_of_interest|establishment	53.3441085	-6.2681764		True	16/18 Lord Edward St, Temple Bar, Dublin 2, D02 TD73	restaurant
37	The Legal Eagle	ChIJs45ziSgMZ0gRzzlvKUM3H5U	bar|restaurant|food|point_of_interest|establishment	53.3458596	-6.27213	2.0	True	1-2 Chancery Pl, Inns Quay, Dublin 1, D07 HP40	restaurant
38	Bunsen Temple Bar	ChIJjdAJLIMOZ0gR1o-iFkGhY60	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3455781	-6.2643635	2.0	True	22 Essex St E, Temple Bar, Dublin, D02 NA09	restaurant
39	Al Vesuvio	ChIJ6fV5xL0OZ0gRmjz7xN9Rjck	meal_takeaway|bar|restaurant|food|point_of_interest|store|establishment	53.3448564	-6.265078	2.0	True	Meeting House Square, Temple Bar, Dublin 2	restaurant
40	WOWBURGER Wellington Quay	ChIJBeb3yoIOZ0gRtLjOa9ohLLA	restaurant|food|point_of_interest|establishment	53.3453246	-6.2671475	1.0	True	2-5 Wellington Quay, Temple Bar, Dublin 2, D02 VX36	restaurant
41	LEON Restaurant	ChIJf9CAffgPZ0gRpsra0aRj03Q	restaurant|food|point_of_interest|establishment	53.3469871	-6.265317500000001		True	7 Millennium Walkway, North City, Dublin 1, D01 E0H9	restaurant
42	Lemon Jelly Cafe	ChIJudDb4oIOZ0gRpSCnHHnLeJ0	cafe|restaurant|food|point_of_interest|store|establishment	53.3472023	-6.2654007	2.0	True	Millennium Walkway, North City, Dublin 1, D01 Y027	restaurant
43	Little Dumpling	ChIJgelTTgUNZ0gRa4wc5tBWAog	restaurant|food|point_of_interest|establishment	53.3482759	-6.2691729		True	28 Mary Street Little, Smithfield, Dublin 7, D07 RK73	restaurant
