	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Camerino Bakery	ChIJQdY3nIIOZ0gR8bJLJCwsKwU	1.0	bakery|cafe|food|point_of_interest|store|establishment	53.34683920000001	-6.2683841	False		cafe
2	Brother Hubbard (North)	ChIJY-21nIIOZ0gRnZK9cNnSwww	2.0	cafe|bar|restaurant|food|point_of_interest|store|establishment	53.3471139	-6.268372200000001	True		cafe
3	Tea Garden	ChIJwyL-voIOZ0gRF2m2OnELqIs	2.0	cafe|food|point_of_interest|establishment	53.3463158	-6.2670183	True		cafe
4	Doppio Zero	ChIJn_iyj4IOZ0gR23Lni2unwyg		cafe|restaurant|food|point_of_interest|store|establishment	53.3472519	-6.267653199999999	True		cafe
5	Insomnia Coffee Company	ChIJD4O9hoIOZ0gRvW3_7DHe33Y	2.0	cafe|food|point_of_interest|store|establishment	53.3474935	-6.2682516	False		cafe
6	Country Cafe	ChIJWUhiESgMZ0gR_gCVEjUC8Z4	1.0	cafe|food|point_of_interest|establishment	53.3459461	-6.2697479	False		cafe
7	18cTea Bubble Tea Dublin	ChIJwasvRrgPZ0gRGBB0LwLp1ls		cafe|food|point_of_interest|establishment	53.34768039999999	-6.2683407	True		cafe
8	The Music Café Dublin	ChIJm3qLrYIOZ0gRjThEsU68dyM	2.0	cafe|bar|food|point_of_interest|establishment	53.3453048	-6.267470800000001	True		cafe
9	Dime Coffee Co.	ChIJqWyFhKwPZ0gR3_okhEJUceM		cafe|food|point_of_interest|store|establishment	53.3453246	-6.2671477	False		cafe
10	Oxmantown	ChIJM7seNygMZ0gRCtuTcOp6aiA	1.0	cafe|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3471512	-6.270170899999999	False		cafe
12	Panem Café & Bakery	ChIJKS0n3IIOZ0gRAHygqhaNdMM	1.0	cafe|restaurant|food|point_of_interest|establishment	53.34633909999999	-6.265598299999999	True		cafe
13	Indigo & Cloth	ChIJa6_LRZwOZ0gRzxc6DyanEsk		clothing_store|cafe|home_goods_store|food|point_of_interest|store|establishment	53.3452013	-6.2661415	False		cafe
14	Joy of Chá	ChIJt9KuzIIOZ0gRpsKJ1ABc0tE	1.0	cafe|restaurant|food|point_of_interest|store|establishment	53.3452138	-6.266039199999999	True		cafe
15	The Stage Door Cafe	ChIJt3DQzIIOZ0gRw6u7FZ_CZp4	2.0	cafe|food|point_of_interest|establishment	53.34525379999999	-6.2659495	True		cafe
16	Caffe Cagliostro	ChIJD6v4w4IOZ0gRZzuggJGG3Ww	2.0	cafe|food|point_of_interest|establishment	53.3466101	-6.2651659	True		cafe
17	Lemon Jelly Cafe	ChIJudDb4oIOZ0gRpSCnHHnLeJ0	2.0	cafe|restaurant|food|point_of_interest|store|establishment	53.3472023	-6.2654007	True		cafe
18	Insomnia Coffee Company	ChIJxwApTp0OZ0gRJpNpbFVA-BE	2.0	cafe|food|point_of_interest|store|establishment	53.3446447	-6.267251000000001	True		cafe
19	Coffee Company Insomnia	ChIJCy0n_IIOZ0gRsfZPZL2Fp0U		cafe|food|point_of_interest|establishment	53.3475796	-6.265603			cafe
20	The Tram Café	ChIJnbLaXoIOZ0gRsY0GOJJmLRs	1.0	cafe|food|point_of_interest|establishment	53.3481101	-6.2664594	True	Wolf Tone Square, Jervis St, North City, Dublin, D01 W8C9	cafe
22	The Coffee Bean	ChIJY0DbcIIOZ0gR_lJAuTTS3rU	1.0	cafe|food|point_of_interest|establishment	53.3485701	-6.2685273	False	64 Mary St, North City, Dublin 1, D01 KW22	cafe
23	Fegan’s 1924 Cafe	ChIJhZM4dGQNZ0gRG1zUiW5kfMI		cafe|food|point_of_interest|establishment	53.34698720000001	-6.271713600000001	True	13 Chancery St, Dublin, D07 A275	cafe
24	Chorus Cafe Bistro	ChIJU5TZ5ycMZ0gR39u1pJo7dV4		cafe|food|point_of_interest|establishment	53.3443388	-6.2696503	False	7 Fishamble St, Temple Bar, Dublin 8	cafe
25	The Church Café, Late Bar & Restaurant	ChIJtTOXRIIOZ0gRiLAbrd61jVs	2.0	bar|tourist_attraction|cafe|restaurant|food|point_of_interest|establishment	53.3486388	-6.2667114	True	Junction of Mary St. and, Jervis St, Dublin 1, D01 YX64	cafe
26	O'Briens Cafe	ChIJtaidVIIOZ0gRgUNmSi-NnVQ	2.0	cafe|food|point_of_interest|establishment	53.3482472	-6.2656043		Jervis Street Shopping Centre, Jervis St, North City, Dublin 1	cafe
27	Taste & See Café	ChIJidlTiigMZ0gRsC-yNQu56f4	1.0	cafe|food|point_of_interest|establishment	53.3460194	-6.2721683	False	5-6 Chancery Pl, Smithfield, Dublin 7, D07 A2Y7	cafe
28	Brick Alley Café	ChIJq6oNK4MOZ0gRCIvnke5FjdQ		cafe|food|point_of_interest|establishment	53.3454047	-6.2644876		25 Essex St E, Temple Bar, Dublin, D02 W560	cafe
30	Brendan's Café	ChIJ5R6erykMZ0gRZ773_PtRiQI	1.0	cafe|food|point_of_interest|establishment	53.3481993	-6.271814399999999	False	Mary's Ln, Dublin	cafe
31	Hot Bubble Café	ChIJmdcIC4IOZ0gRRWTtfoeVv2Y	1.0	cafe|food|point_of_interest|establishment	53.349246	-6.2689099	False	55 Capel St, North City, Dublin 1, D01 N9Y5	cafe
32	Bittersweet Cafe	ChIJK48j7ScMZ0gRg6YnDlMqcus	1.0	cafe|food|point_of_interest|establishment	53.3436748	-6.2689091	False	Castle Gate, Unit 3 Lord Edward St, Dublin 2, D02 P634	cafe
33	The Friary Cafe	ChIJm0bELJ0NZ0gRHz6YcZmKHWU		cafe|food|point_of_interest|establishment	53.3464742	-6.2731159		Inns Quay, Dublin	cafe
