	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Boru Clothing Co.	ChIJR43ofrYPZ0gRAdykYqPZIG4	point_of_interest|clothing_store|store|establishment	53.3634284	-6.2582983	False			clothing_store
1	Jade Design	ChIJK5ZJ3g4PZ0gRbtzBWSVKl0o	clothing_store|point_of_interest|store|establishment	53.3664965	-6.2463307	False			clothing_store
2	Jim Markey Mans Shop	ChIJDRBzgGUOZ0gRAWnGy88ufxM	point_of_interest|clothing_store|store|establishment	53.3673739	-6.255655200000001	False			clothing_store
3	WED2B Dublin	ChIJeSFlcG8OZ0gRta8N7o3Lmx0	point_of_interest|clothing_store|store|establishment	53.3680676	-6.254760399999999	False			clothing_store
4	Wilde Vintage Dublin	ChIJN2y0dzoPZ0gRWoM-4YB9s1s	home_goods_store|point_of_interest|clothing_store|store|establishment	53.3635987	-6.243418500000002	False			clothing_store
5	VIP KILTS	ChIJ9QuG1KMPZ0gRfE2lszNPLok	point_of_interest|clothing_store|store|establishment	53.36374780000001	-6.2407477	False			clothing_store
6	Casa Mexico Art-promoter	ChIJJ7fOw6APZ0gRS5s1tDun_Ms	clothing_store|point_of_interest|store|establishment	53.3590208	-6.2598093	False			clothing_store
7	thelollipoptree	ChIJBaEBcmAOZ0gRJt8cjcpopQ4	clothing_store|point_of_interest|store|establishment	53.3588542	-6.244087				clothing_store
8	Angelo Bridal	ChIJW8u8V3wOZ0gR9rd6dQkWvRM	point_of_interest|clothing_store|store|establishment	53.35959949999999	-6.261146699999999	False			clothing_store
9	The Bridal Boutique Fairview	ChIJYeQ3nV4OZ0gR_KTVhWbwJVo	point_of_interest|clothing_store|store|establishment	53.3627006	-6.239905500000001	False			clothing_store
10	Akaby Art Ltd	ChIJlWgTHJUPZ0gRgwg3fbSSUS0	clothing_store|point_of_interest|store|establishment	53.3562859	-6.255796300000001				clothing_store
11	Hotline Ladies Fashions	ChIJOboMIFwOZ0gRHUDeYIHjmcc	clothing_store|point_of_interest|store|establishment	53.3628764	-6.2389772				clothing_store
12	Jan's Boutique	ChIJDUqOGGUOZ0gRTLh7bXtf8ZM	store|point_of_interest|clothing_store|establishment	53.3717252	-6.2529252				clothing_store
13	SimplySexy Luxury Lingerie	ChIJx0IwrF4OZ0gRF6YIZxZPzU4	point_of_interest|clothing_store|store|establishment	53.3624659	-6.2374459	False			clothing_store
14	NCBI Charity Shop Fairview	ChIJy10isl4OZ0gR42vx_kEglT4	point_of_interest|clothing_store|store|establishment	53.36223940000001	-6.237393599999999	False			clothing_store
15	Geox Shoes Online	ChIJK92uUkMOZ0gRI_w6B0JMvpo	point_of_interest|clothing_store|store|establishment	53.36829049999999	-6.239246599999999	False			clothing_store
16	Lynch's of Marino	ChIJBWNBTUMOZ0gR1PIJR8T6azk	point_of_interest|clothing_store|store|establishment	53.36829049999999	-6.239246599999999	False			clothing_store
17	Five Lamps, Sue Ryder Foundation	ChIJDbnLW4oOZ0gRJhvavVDI9mU	clothing_store|point_of_interest|store|establishment	53.3552039	-6.2464849	False			clothing_store
18	Siopaella	ChIJbRszLosPZ0gRBEk7sCNDD-k	clothing_store|point_of_interest|store|establishment	53.3548635	-6.257728999999999				clothing_store
19	weighnpay vintage kilosale	ChIJ3Yd5t-gPZ0gRtyHvOB8unGk	clothing_store|point_of_interest|store|establishment	53.355962	-6.2417492	True			clothing_store
20	Dunnes Stores	ChIJrZM7OoQOZ0gRao7QUfE4EPU	grocery_or_supermarket|supermarket|food|point_of_interest|clothing_store|store|establishment	53.3500792	-6.2591357	False	23/24 N Earl St, North City, Dublin 1, D01 RD73		clothing_store
21	Naya clothing	ChIJ63lyhBgPZ0gRlXD_hNdUbGg	clothing_store|point_of_interest|store|establishment	53.3498092	-6.2602739		North City, Dublin		clothing_store
22	Diesel Henry Street	ChIJN9WZDYQOZ0gRHcrQfxw5hTY	clothing_store|point_of_interest|store|establishment	53.3496961	-6.2614829	False	38 Henry St, North City, Dublin 1, D01 HW72		clothing_store
23	FatFace Dublin	ChIJHxvSCoQOZ0gRg44iiWnL_YM	clothing_store|point_of_interest|store|establishment	53.3495711	-6.262271699999999	False	45 Henry St, North City, Dublin, D01 E9X8	2.0	clothing_store
24	ZARA	ChIJpwMWsoMOZ0gReQ7MiGGFatg	clothing_store|point_of_interest|store|establishment	53.34949169999999	-6.2619805	False	46-47 Henry St, North City, Dublin, D01 XR79	2.0	clothing_store
25	Mango	ChIJKViok4MOZ0gRmXB8fPsmwrQ	clothing_store|point_of_interest|store|establishment	53.3495516	-6.2625084	False	45-47 Henry St, North City, Dublin, D01 E9X8		clothing_store
26	Catch	ChIJQ-38n4MOZ0gR7Oiq0dgY7G0	point_of_interest|clothing_store|store|establishment	53.3501522	-6.2645003	False	114 Middle Abbey St, North City, Dublin		clothing_store
27	Dunnes Stores - Henry Street	ChIJs-s79YMOZ0gRuedHUMYPupE	department_store|supermarket|grocery_or_supermarket|cafe|food|point_of_interest|clothing_store|store|establishment	53.3497637	-6.2633135	False	Henry St, North City, Dublin, D01 PT93		clothing_store
28	Penneys	ChIJK-8LZoQOZ0gRF6bUtyiSw_4	clothing_store|point_of_interest|store|establishment	53.3487965	-6.2608603	False	39 O'Connell Street Upper, North City, Dublin, D01 PY90	1.0	clothing_store
29	French Connection	ChIJkxl_koMOZ0gRLZqmet2k8RQ	point_of_interest|clothing_store|store|establishment	53.3492212	-6.2630526	False	Arnotts, 12 Henry St, North City, Dublin	3.0	clothing_store
30	AllSaints	ChIJ9wcNE4QOZ0gRsg58VaG4UdU	clothing_store|shoe_store|point_of_interest|store|establishment	53.349081	-6.262925999999999	False	12 Henry St, North City, Dublin	3.0	clothing_store
31	Ted Baker - Arnotts of Dublin	ChIJofk9koMOZ0gRfdj_iYMDYQs	clothing_store|shoe_store|point_of_interest|store|establishment	53.349124	-6.2631307	False	12 Henry Street, Dublim 1, Dublin	3.0	clothing_store
32	Menswear Outlet Store	ChIJEZTALoIOZ0gRLfGtcUuQcrA	point_of_interest|clothing_store|store|establishment	53.3501723	-6.266451	False	25 Parnell St, North City, Dublin 1, D01 PT72		clothing_store
33	River Island	ChIJWR2u64MOZ0gRkTUYniFUiDY	clothing_store|point_of_interest|store|establishment	53.3494036	-6.264704	False	Unit C1-C7, Henry St, North City, Dublin 1, D01 T202	2.0	clothing_store
34	Reiss Arnotts	ChIJAQgNE4QOZ0gRcSxQTRtGQYA	clothing_store|point_of_interest|store|establishment	53.34883749999999	-6.2629966	False	12 Henry St, North City, Dublin 1	3.0	clothing_store
35	Penneys	ChIJsQiZS4IOZ0gR-4Vp6b-1HLw	clothing_store|point_of_interest|store|establishment	53.348886	-6.266534399999999	False	47 Mary St, North City, Dublin, D01 NX45	1.0	clothing_store
36	Stradivarius	ChIJeRkeVoIOZ0gRhyQT6kDJh0Q	point_of_interest|clothing_store|store|establishment	53.348785	-6.266658199999999		125 Abbey Street Upper, North City, Dublin, D01 W3X5		clothing_store
37	New Look	ChIJ6WY3rYMOZ0gRKRUIzcrvqaw	shoe_store|point_of_interest|clothing_store|store|establishment	53.348426	-6.2658147	False	Unit 1A, Mary St, North City, Dublin, D01 H9C4	1.0	clothing_store
38	Kotik Clothing	ChIJD94ZkZQPZ0gRznUF0Y11TS8	clothing_store|point_of_interest|store|establishment	53.3473079	-6.2635853	False	26 Liffey St. Lower, North City, Dublin 1, D01 W9Y4		clothing_store
39	Tola Vintage	ChIJb1Mey5wOZ0gRRhlmx7ITZeM	clothing_store|point_of_interest|store|establishment	53.3452372	-6.263239	False	10 Fownes Street Upper, Temple Bar, Dublin 2, D02 YY60		clothing_store
40	USC	ChIJSTzIMwkPZ0gR8qDSXYD0TxA	clothing_store|shoe_store|point_of_interest|store|establishment	53.3501256	-6.2587432	False	19-22 N Earl St, North City, Dublin, D01 K339		clothing_store
41	The Irish Store	ChIJp3ClXO8PZ0gR5bWrqpsrA94	jewelry_store|point_of_interest|clothing_store|store|establishment	53.35023349999999	-6.260066399999999	False	Suite 6, 7 Upper O'Connell Street Upper, North City, Dublin, D01 P5P5		clothing_store
42	Rocket Styles	ChIJkd8YPAkPZ0gR4u9zsgxdgS0	point_of_interest|clothing_store|store|establishment	53.3505572	-6.2633728	False	71 Parnell Mall Ilac Centre, Dublin		clothing_store
