	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Staycity Aparthotels - Saint Augustine Street, Dublin 8	ChIJv6cHjCUMZ0gR3BXDejzMQjg	lodging|point_of_interest|establishment	53.34432619999999	-6.277240699999999	True		lodging
1	Augustine Court	ChIJx0xP8wkNZ0gRz1t1azMZFfQ	lodging|point_of_interest|establishment	53.34335089999999	-6.2765526			lodging
2	The Camden Hotel By The Keycollection	ChIJHbK-WC8MZ0gR-v20T7mcnXU	lodging|point_of_interest|establishment	53.34470549999999	-6.276422299999999			lodging
3	Our Flat	ChIJyd5vB9gNZ0gRW0rBHUTDQrw	lodging|point_of_interest|establishment	53.34473949999999	-6.276665099999999			lodging
4	St Audoens House	ChIJi9tx_iUMZ0gRivfiwZ_Hpck	lodging|point_of_interest|establishment	53.34440219999999	-6.275264399999998			lodging
5	Modern 2 Bedroom Dublin Apartment With Balcony	ChIJtx0SmCUMZ0gRE99XdfPFhCc	lodging|point_of_interest|establishment	53.34327	-6.277578			lodging
6	61 Bertram Court	ChIJpZgiGwQNZ0gRvVElzy5AtdE	lodging|point_of_interest|establishment	53.3429885	-6.275286999999999			lodging
7	Tailors Tower	ChIJV9UhJTMNZ0gRUqZqoeVRjPU	lodging|point_of_interest|establishment	53.3426795	-6.275571800000001			lodging
8	Christchurch Guinness Ground Floor	ChIJi5iu2iUMZ0gRtqmbnxKgMlA	lodging|point_of_interest|establishment	53.3426795	-6.275571800000001			lodging
9	93 bertram court	ChIJA1h7B30NZ0gRnb5DX9h_Pj8	lodging|point_of_interest|establishment	53.3426795	-6.275571800000001			lodging
10	Watergate House Accommodation Centre	ChIJZ71waS8MZ0gRb2pOfInCdak	lodging|point_of_interest|establishment	53.3454	-6.277222099999999			lodging
11	Staycity Aparthotels - Christchurch, Dublin	ChIJGw9ASiYMZ0gRUSzT4nG_OHY	lodging|point_of_interest|establishment	53.3430952	-6.273901200000001	True		lodging
12	IBIS	ChIJ-w_oUi8MZ0gRxTTXojTCac0	lodging|point_of_interest|establishment	53.345139	-6.274128900000001			lodging
14	Christchurch Holiday Apartments	ChIJN39ZbCYMZ0gRt8LS4E1wAhA	lodging|point_of_interest|establishment	53.3430858	-6.2737336			lodging
