	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
2	Club Chonradh na Gaeilge	ChIJCTUZq58OZ0gR9MJPOdhFpk4	bar|point_of_interest|establishment	53.3370805	-6.2632749	1.0	True		bar
4	The Green Hotel	ChIJEbI6nZ4OZ0gRNYANgsRAF9E	lodging|bar|restaurant|food|point_of_interest|establishment	53.3373762	-6.2632766		True		bar
5	Hartigans Pub	ChIJMTFIkpgOZ0gRf0BlhsVzwwk	bar|point_of_interest|establishment	53.3359603	-6.2566624	2.0	True		bar
7	Winedown	ChIJ_-iA3KgPZ0gRFaOKrZonEGk	bar|restaurant|food|point_of_interest|establishment	53.33657090000001	-6.263668199999999		True		bar
8	Lemuel's	ChIJvaVwppgOZ0gRNW3SVPjd6Lo	night_club|bar|point_of_interest|establishment	53.3349508	-6.257609699999998		True		bar
11	Copper Face Jacks	ChIJk5B5mp8OZ0gR47yxFK37Ybg	bar|night_club|point_of_interest|establishment	53.3353453	-6.2635988	2.0	False		bar
12	Sophie's Restaurant, Bar & Terrace	ChIJ4YMrkJ8OZ0gRwaqvsiWmn6Q	bar|restaurant|food|point_of_interest|establishment	53.3351812	-6.2635434	3.0	True		bar
13	The Dean Hotel	ChIJ4YMrkJ8OZ0gRAng0ckDWGIU	lodging|bar|restaurant|food|point_of_interest|establishment	53.3352034	-6.263592099999999		True		bar
14	Harcourt Bar & Garden Lounge	ChIJy0MMKaAOZ0gRWQiVZRxq40A	bar|restaurant|food|point_of_interest|establishment	53.3344993	-6.262523600000001		True		bar
15	D Two	ChIJvbuxKKAOZ0gRNFN3k1Wi0Gw	night_club|bar|point_of_interest|establishment	53.3343886	-6.262885	2.0	True		bar
17	The Well	ChIJ7-GMRj0PZ0gRTgLD5iJTaEc	bar|point_of_interest|establishment	53.3395683	-6.2613279		True		bar
18	Peploe's St Stephens Green	ChIJnaNhQpkOZ0gR-VxVYbHm9B4	restaurant|bar|food|point_of_interest|establishment	53.33949	-6.25817	3.0	True		bar
19	Flannery's Bar	ChIJLw6exJ8OZ0gRZPe_OqqaKW4	bar|cafe|restaurant|food|point_of_interest|establishment	53.3360729	-6.2651044	2.0	True		bar
21	No. 27 The Shelbourne Bar	ChIJwamzCpkOZ0gRpMSA6KpPiuc	night_club|bar|restaurant|food|point_of_interest|establishment	53.3390947	-6.2562752		True	27 St Stephen's Green, Dublin	bar
22	The Camden	ChIJeexrf0sPZ0gRI_0EYU2JmpE	bar|point_of_interest|establishment	53.3360289	-6.2655781		True	84-87 Camden Street, Saint Kevin's, Dublin 2, D02 DH36	bar
25	Sinnotts Bar	ChIJF_ZkH5wOZ0gRc9YMKcz01tE	bar|restaurant|food|point_of_interest|establishment	53.340136	-6.261584	2.0	True	King St S, Dublin	bar
