	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
0	Creamery 4	ChIJ2VDKWi8MZ0gRl8kLFeQmg2Y	restaurant|food|point_of_interest|establishment	53.3453092	-6.2763266				restaurant
2	The Barristers Tearoom Restaurant	ChIJc-BR5rINZ0gRjlq02R-qBQ8	restaurant|food|point_of_interest|establishment	53.3464486	-6.2738914		True		restaurant
3	The Brazen Head	ChIJ5wqZWS8MZ0gRq5auJO7NbDE	bar|restaurant|food|point_of_interest|establishment	53.3449326	-6.2763323	2.0	True		restaurant
5	Urbanity	ChIJA0CCqS8MZ0gR0SEG78jaRrs	restaurant|cafe|bar|food|point_of_interest|store|establishment	53.3468278	-6.279143299999999	2.0	False		restaurant
6	The Dock	ChIJxZAqLikMZ0gRk8-xi9_eOYU	restaurant|food|point_of_interest|establishment	53.34808	-6.275312599999999		True		restaurant
7	Synergy Stocktaking	ChIJxfre540IZ0gR-dbVxNZj8ZE	accounting|finance|restaurant|food|point_of_interest|establishment	53.34682479999999	-6.279401599999999		False		restaurant
8	Generator Dublin	ChIJH2CS6S4MZ0gRzgijUTAyjx4	lodging|bar|restaurant|food|point_of_interest|establishment	53.34833179999999	-6.277839		True		restaurant
9	Au Bon Dadou!	ChIJF5CKbWMNZ0gRAPhKM8LgCok	restaurant|food|point_of_interest|establishment	53.3451669	-6.279315000000001		True		restaurant
10	Sparks Bistro	ChIJ2U_zwC4MZ0gRI67pTGLdiJc	cafe|restaurant|food|point_of_interest|establishment	53.348554	-6.277578999999999	2.0	True		restaurant
11	Neat Pizza	ChIJ_5dPnKUNZ0gRA8wlWuwVWmA	meal_takeaway|restaurant|food|point_of_interest|establishment	53.34825799999999	-6.278609700000001				restaurant
12	Vegan Sandwich Co	ChIJKUWQZLkNZ0gREWZVazE-Nwo	meal_takeaway|restaurant|food|point_of_interest|store|establishment	53.3470944	-6.280022099999999	2.0	True		restaurant
13	Chopped 2.0 Smithfield	ChIJx7b97S4MZ0gRu-cunKz9Sso	restaurant|food|point_of_interest|establishment	53.3482938	-6.278598499999998	2.0	False		restaurant
14	Boojum Smithfield	ChIJg8jt7S4MZ0gRGL2bc0HSEHQ	restaurant|food|point_of_interest|establishment	53.34832289999999	-6.278587199999999	1.0	True		restaurant
15	Oh'Rourke's	ChIJi46Xvy8MZ0gR5lTYIkMEftE	restaurant|food|point_of_interest|establishment	53.3458055	-6.280528299999999	1.0	True		restaurant
16	The Legal Eagle	ChIJs45ziSgMZ0gRzzlvKUM3H5U	bar|restaurant|food|point_of_interest|establishment	53.3458596	-6.272130000000001	2.0	True		restaurant
17	Bel Cibo Smithfield	ChIJ0Q17jC4MZ0gRQmwYB8HAYhw	restaurant|food|point_of_interest|establishment	53.348658	-6.2790308	2.0	True		restaurant
18	Oscars Café Bar	ChIJA5Wxky4MZ0gRyNOTgzDMhKk	bar|restaurant|food|point_of_interest|establishment	53.348889	-6.278582799999999	2.0	True		restaurant
19	My Meat Wagon	ChIJFRfkjS4MZ0gRrpcIYlbn3r8	restaurant|food|point_of_interest|establishment	53.3488872	-6.2788415	2.0	True		restaurant
20	Thundercut Alley	ChIJY-93ji4MZ0gRMYJ_TM304Aw	restaurant|bar|food|point_of_interest|establishment	53.3489338	-6.278970300000001	2.0	True	Smithfield Smithfield, Dublin 7	restaurant
21	PHX Bistro	ChIJjykxzC8MZ0gRF57tFs4TXfM	restaurant|food|point_of_interest|establishment	53.3469454	-6.2816532	2.0	True	12 Ellis Quay, Smithfield, Dublin, D07 DD88	restaurant
23	Cafe Oasis	ChIJicEuVikMZ0gRA8dMc0eWQ68	restaurant|food|point_of_interest|establishment	53.3500186	-6.275723699999999	1.0	True	48, 59 7 King St N, Smithfield, Dublin, D07 EE76	restaurant
24	Variety Jones	ChIJF-JWLLwNZ0gRyLN1NTAEKT8	restaurant|food|point_of_interest|establishment	53.34286729999999	-6.276182899999999		False	78 Thomas St, The Liberties, Dublin, D08 F2RN	restaurant
25	Vincenzo's Takeaway & Restaurant	ChIJ8Q4YFSUMZ0gRcPEJlEV_INw	restaurant|food|point_of_interest|establishment	53.3431714	-6.279859999999999		True	117 Thomas St, Usher's Quay, Dublin 8, D08 AK50	restaurant
26	Lavanda Takeaway	ChIJFXQVMiwMZ0gRycmwVkh9uJI	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3506425	-6.2797224	2.0	True	31 Brunswick St N, Stoneybatter, Dublin 7, D07 DA25	restaurant
