	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	Daybreak Clonliffe	ChIJS5mCMWEOZ0gRUJzDqlZYsqM	convenience_store|supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3619366	-6.248613199999999	False			supermarket
1	EUROSPAR	ChIJV5SprV4OZ0gRfZuQHSAs0ik	supermarket|atm|grocery_or_supermarket|finance|food|point_of_interest|store|establishment	53.36234169999999	-6.2373953	False			supermarket
2	East wall market	ChIJ7Qb5fvYOZ0gRufZnjCj5M1M	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3551185	-6.235119499999998	False			supermarket
3	K&A Stores	ChIJPxkiXYsOZ0gRBtBBogMCXIo	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3523922	-6.2433511	False			supermarket
4	Spar East Wall	ChIJ_8iSOPYOZ0gRsYgexNngbbQ	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3564418	-6.233458799999999	False	1.0		supermarket
5	Spar Express Campus	ChIJudr2dfcOZ0gRYnHgFotgxHY	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3572468	-6.2327125	False	1.0		supermarket
6	Spar	ChIJ622uoFAOZ0gRDBHX5nrriFk	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3651402	-6.2396837	False	1.0		supermarket
7	Lidl	ChIJf1S4M_YOZ0gR1aEWhI5jQ20	grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3566002	-6.2325425	False			supermarket
8	Tesco Express	ChIJvWFX2VsOZ0gRYNieV1n3wxU	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36342399999999	-6.2350618	False	1.0		supermarket
9	Polonez	ChIJmeM-kogOZ0gRAJHldHFS_hQ	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3531092	-6.254711599999998	False			supermarket
10	Iceland Talbot St	ChIJlRIXK48OZ0gRjIp2fvJvIcM	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35122529999999	-6.252352699999999	False	1.0		supermarket
11	Kane/McCartney's SuperValu Talbot Street	ChIJgcas1Y4OZ0gRqdVoyUeYksQ	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3511749	-6.252636399999999	False	2.0		supermarket
12	Fresh The Good Food Market IFSC	ChIJF76vII0OZ0gRtS-k3zS1J_c	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34909869999999	-6.242345899999999	False			supermarket
13	Marks and Spencer	ChIJ1RqODo0OZ0gR2wQxWR7VjAc	supermarket|department_store|convenience_store|grocery_or_supermarket|food|point_of_interest|clothing_store|store|establishment	53.3489101	-6.2437814	False	2.0		supermarket
14	Tesco Express	ChIJK1qj83wOZ0gRFQng048i4Lc	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36025830000001	-6.260477599999999	False	1.0		supermarket
15	Alimentara Transilvania	ChIJ3UrogzQPZ0gRkK3wlv4BbSA	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35905289999999	-6.2615501	False			supermarket
16	Tesco Express	ChIJaead-oUOZ0gRRvJjt3a74BA	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3505988	-6.256116	False	1.0		supermarket
17	Gala Castleforbes Square	ChIJcbhvo2kPZ0gR-oHgSajBp_c	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34988629999999	-6.231702100000001	False			supermarket
18	Rongs 157 Parnell Street	ChIJiQXy5IYOZ0gRVu4oxjKoQWc	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3531302	-6.2606507	False			supermarket
19	Spar Castleforbes	ChIJceX4pPEOZ0gRqfwhODCQ0u4	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34910559999999	-6.2317182	False	1.0		supermarket
20	Tesco Express	ChIJb7QoI28OZ0gR62fsuuRlKDY	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3694848	-6.254168399999999	False	1.0	22 Drumcondra Rd Upper, Ballybough, Dublin, D09 R286	supermarket
21	Dunnes Stores	ChIJrZM7OoQOZ0gRao7QUfE4EPU	grocery_or_supermarket|supermarket|food|point_of_interest|clothing_store|store|establishment	53.3500792	-6.2591357	False		23/24 N Earl St, North City, Dublin 1, D01 RD73	supermarket
22	EUROSPAR	ChIJT55pcpIOZ0gR4nGUftk1-IM	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.345266	-6.246364199999999	False		20 Creighton St, Dublin Docklands, Dublin 2, D02 AP52	supermarket
23	Lidl	ChIJIb4nUYEOZ0gRDSKpmWowP4E	grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3512154	-6.263205	False		Parnell St, Moore St, North City, Dublin 1	supermarket
24	Tesco Metro	ChIJWwrxRYEOZ0gRHwxXUoLZ7TI	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35157239999999	-6.2638143	False	1.0	Unit 2, Ivy Exchange, Dublin	supermarket
25	Tesco Express	ChIJscMm1ZMOZ0gRyqs3vqYkDu0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3434468	-6.2472702	False	1.0	152 - 160 Pearse St, Dublin, D02 R590	supermarket
26	Fresh The Good Food Market Grand Canal	ChIJQ4PIIO0OZ0gR6iMqOzXSzvk	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.343427	-6.2388024	False		Unit 4, Block 1, Grand Canal Square, Dublin Docklands, Dublin 2	supermarket
27	SuperValu Aston Quay	ChIJWe1KDYUPZ0gRg6WT84RQNxE	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.34648199999999	-6.260373700000001	False		Aston Quay, Temple Bar, Dublin 2, D02 FV38	supermarket
28	Tesco Express	ChIJqyBus4QOZ0gRLuu_eTQNEaU	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3456365	-6.260223499999999	False	1.0	Fleet St, Temple Bar, Dublin	supermarket
29	Tesco Metro	ChIJ-3WJVIIOZ0gRedlmJyJX5rU	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3480284	-6.2654079	False	1.0	Jervis Street Shopping Centre, North City, Dublin	supermarket
30	Spar	ChIJL7vj_tUNZ0gRIgdkFHQZP0U	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3608929	-6.2721097	True	1.0	N2, Cabra East, Dublin	supermarket
31	Tesco Express	ChIJJ5CUopwOZ0gRc8XUJDFf8jQ	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3441575	-6.2617496	False	1.0	College Green, CO, Dublin	supermarket
32	EuroSpar Barrow Street	ChIJZcVvcusOZ0gRZfJBnSWzXBo	grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3401936	-6.2363224	False		Google Building Gordon House, Barrow St, Dublin 4	supermarket
33	Dunnes Stores	ChIJOUo5_pwOZ0gRibZN5AxpImw	grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3429748	-6.2636946	False		19-20 South Great George's Street, Dublin 2, D02 FN76	supermarket
34	Tesco Express	ChIJV_m2sOgOZ0gRbMDAqVMwcq4	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3411905	-6.2262923	False	1.0	The Bottle Works, Fitzwilliam St, Dublin	supermarket
35	Londis Grafton Street	ChIJHZotApwOZ0gRzJ-qN_8FmrI	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34021869999999	-6.2605908	False	2.0	49 Grafton Street, Dublin 2, D02 KP26	supermarket
36	Tesco Express	ChIJhS13gpcOZ0gRhpCkDrzCYos	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3380097	-6.2515566	False	1.0	15 Baggot Street Lower, Dublin, D02 AV91	supermarket
37	SuperValu Killester	ChIJcb9UzbEPZ0gRWvTHsQS6bow	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3705175	-6.206881	False	2.0	169 Howth Rd, Clontarf East, Killester, Co. Dublin, D03 H6C5	supermarket
38	Tesco Metro	ChIJLbFrZb4OZ0gRNape4aCAlJw	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3334868	-6.243498400000001	False	1.0	28-30 Baggot Street Upper, Dublin, D04 DH28	supermarket
39	Tesco Express	ChIJTYvnDiUMZ0gRQ8MiBm6cdSQ	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3426372	-6.278583299999999	False	1.0	51 - 52 Thomas St, The Liberties, Dublin	supermarket
40	Londis O'Connell Street	ChIJ-y-N6YYOZ0gRJRUEjH5iLzs	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.352591	-6.2610644	False	2.0	36 Upper O'Connell Street Upper, North City, Dublin, D01 V0P0	supermarket
41	Gala Convenience Store	ChIJCWViiGQPZ0gRKKxoJfLmCnk	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35601	-6.2655411	False		Dorset Street Upper, Dublin, D01 V9Y0	supermarket
42	Polonez Moore Street	ChIJ2V0__oMOZ0gR1X5FF29skD8	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35068709999999	-6.2628062	False		Moore St, North City, Dublin, D01 HR60	supermarket
43	Lidl	ChIJY-9BKPsPZ0gRsn1icCP8HgI	grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3723069	-6.253421899999999	False		9 Drumcondra Rd Upper, Drumcondra, Dublin	supermarket
44	Tesco Express	ChIJn-cMA6AOZ0gRP8VfkPTsn2k	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3341559	-6.265084700000001	False	1.0	41 Camden Street Upper, Saint Kevin's, Dublin	supermarket
45	Spar	ChIJxb8sTqMOZ0gRB75m9HULbto	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3304053	-6.2514809	False	1.0	131 Leeson Street Upper, Dublin	supermarket
46	Spar	ChIJ3w4AcaAOZ0gRhsVJChFr2bE	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.33247069999999	-6.2646142	False	1.0	unit 1, Richmond St S, Saint Kevin's, Dublin 2	supermarket
47	Tesco Metro	ChIJh7f5nd4OZ0gR6CjBMCkfhyE	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3332208	-6.2161129	False	1.0	80 Sandymount Rd, CO, Dublin, D04 X273	supermarket
48	SuperValu Ranelagh	ChIJDw6wwKUOZ0gRChQ-AdNptk4	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.325805	-6.2551404	False	2.0	Main Street, Ranelagh, Dublin 6, D06 X6W0	supermarket
