	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	The Cut Price Jewellers	ChIJE-TB-iQMZ0gRKN819Bd6TNo	jewelry_store|point_of_interest|store|establishment	53.3412239	-6.278796299999999	False			jewelry_store
1	John Weldon Auctioneers	ChIJEZ7F-icMZ0gRmm9xsbxKq94	jewelry_store|finance|home_goods_store|point_of_interest|store|establishment	53.344519	-6.269007	False			jewelry_store
2	Design Lane	ChIJ_S-x5CcMZ0gRBRAvQW-x9Ww	jewelry_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3446485	-6.2682996	False			jewelry_store
3	Precious Amber	ChIJf0IEVxV0Z0gRZEyDUhMpL7c	jewelry_store|point_of_interest|store|establishment	53.3449379	-6.267473100000001	True			jewelry_store
4	Edge Only	ChIJwxSsAgoJZ0gRTwN52EwaAZ4	jewelry_store|point_of_interest|store|establishment	53.34128519999999	-6.2842779	False			jewelry_store
7	Claddaghstore	ChIJG7A564IOZ0gRcLRHqK7h5CA	jewelry_store|point_of_interest|store|establishment	53.3467426	-6.2667986	False			jewelry_store
8	artysmarty	ChIJ5Wn4ASAMZ0gR9mZg-9HZvDI	jewelry_store|point_of_interest|store|establishment	53.3443585	-6.2657414	False			jewelry_store
9	Martin Gear Jewellers	ChIJd0cFtH0OZ0gRv3W7bX4YRuA	jewelry_store|finance|point_of_interest|store|establishment	53.3484516	-6.268092899999999	False			jewelry_store
10	NN Enterprises	ChIJDZtfJp0OZ0gRr83nCiU94AQ	jewelry_store|point_of_interest|store|establishment	53.34440279999999	-6.264891699999998	False			jewelry_store
11	John Brereton Jewellers	ChIJa1t94ikMZ0gR3MN24sO8Gfo	jewelry_store|point_of_interest|store|establishment	53.34958839999999	-6.2694027	False			jewelry_store
12	Bespoke Diamond	ChIJdWNOMCYPZ0gRCfEdGscBRQw	jewelry_store|point_of_interest|store|establishment	53.3450328	-6.264704799999999				jewelry_store
