	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Elite Auto Clean	ChIJLYh0kl8OZ0gRDW-Hw_McTTc	car_wash|point_of_interest|establishment	53.3580292	-6.241027		car_wash
1	Reel Car Care	ChIJf5yybF8OZ0gRhHFtXsakmWQ	car_wash|point_of_interest|establishment	53.35881209999999	-6.238490899999999		car_wash
2	CWS Carwashsolutions	ChIJA8Q7sGcOZ0gRRs89BBJrLnE	car_wash|laundry|car_repair|point_of_interest|establishment	53.36584800000001	-6.247658000000001	False	car_wash
3	AutoSpa	ChIJfwiNwqwPZ0gR-LhqbjQ3MvQ	car_wash|parking|car_repair|point_of_interest|establishment	53.35345959999999	-6.247492799999999	False	car_wash
4	Clontarf car wash	ChIJrcM4N_cPZ0gRVCuIBd0daJQ	car_wash|point_of_interest|establishment	53.36429899999999	-6.225636999999999	False	car_wash
5	Crystal Valet - The Spire Car Park	ChIJQ2Z8Z4YOZ0gRgV-dYNuSeSI	car_wash|parking|point_of_interest|establishment	53.3523111	-6.258429100000001	False	car_wash
6	BC Cleaning & Maintenance Services	ChIJXe6PLn4OZ0gR7LJrEVQpxJM	car_wash|laundry|point_of_interest|establishment	53.35641210000001	-6.2669353		car_wash
7	C.N.S VALETING	ChIJ8RX-6tUPZ0gRKuHxTQ_E6pQ	car_wash|point_of_interest|establishment	53.3498053	-6.260309700000001		car_wash
8	No-H2o--Red Long Term Car Park, Dublin Airport	ChIJ_adyR3YPZ0gRU4LX7WpfyIk	car_wash|parking|point_of_interest|establishment	53.3498053	-6.260309700000001	False	car_wash
9	No-H2o--Ilac Shopping Centre	ChIJz74I27IPZ0gRN392Moet0P4	car_wash|point_of_interest|establishment	53.34981149999999	-6.262724700000001	False	car_wash
10	No-H2O car wash	ChIJDflq4IMOZ0gRjGbypcUn0jw	car_wash|point_of_interest|establishment	53.350608	-6.26414	False	car_wash
11	Express Car Wash Arnotts Car Park	ChIJcY7dq78PZ0gRCsn95_HTk2I	car_wash|point_of_interest|establishment	53.3487891	-6.262352400000001	False	car_wash
12	Shine Xpress	ChIJfeucooEOZ0gREHQDSEBSUr0	car_wash|point_of_interest|establishment	53.35192050000001	-6.2670196	False	car_wash
13	ALL VALET CAR VALETING Car Cleaning Centre	ChIJMaaalNUNZ0gR3N07gXXEgH4	car_wash|point_of_interest|establishment	53.360335	-6.272823799999999	False	car_wash
