	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Home Statue	ChIJLf59gYkOZ0gRa5BkVjIzB_k	park|point_of_interest|establishment	53.35435869999999	-6.249717699999999		park
1	NORTH STRAND GERMAN AIR RAID MEMORIAL	ChIJI3Z49IoOZ0gRUT9rwETvOWA	park|point_of_interest|establishment	53.355534	-6.2455939		park
2	Liberty Park	ChIJ2eU1xvsPZ0gR5hlAl5DpJzs	park|point_of_interest|establishment	53.35194980000001	-6.2516713	False	park
3	Liberty Park (Eileen Mcloughlin Park)	ChIJz6_GRHsPZ0gRAIeyF57pCQc	park|point_of_interest|establishment	53.35205819999999	-6.252109099999999	False	park
5	Royal Canal Way Start	ChIJFxHlRdUPZ0gRXxe6-F8zyiE	park|point_of_interest|establishment	53.3564953	-6.244602400000001		park
6	North East Central Community Garden	ChIJ6UNYs4kOZ0gRcjX7-37UPI0	park|point_of_interest|establishment	53.3550116	-6.252879799999999		park
9	Diamond Park	ChIJl7iKN8cPZ0gREtaKF_ynX8Y	park|point_of_interest|establishment	53.35329859999999	-6.256005800000001	False	park
10	PASEO ZONA NORTE DUBLIN	ChIJ-7qXzMQPZ0gREeIfH5tZgbE	park|point_of_interest|establishment	53.356116	-6.2555931		park
11	Mountjoy Square Park	ChIJ3RikV30OZ0gRdGnOXe9xpAM	park|tourist_attraction|point_of_interest|establishment	53.3566348	-6.257447399999999	False	park
12	Eastwall Men’s Shed	ChIJ68pQMF4PZ0gREVbp0Ve5dvM	park|point_of_interest|establishment	53.35422879999999	-6.2365911	False	park
13	Eastwall Recreational Centre	ChIJ75jJD_QOZ0gRfuDv5p8GYLM	park|point_of_interest|establishment	53.3527786	-6.235849299999999	False	park
14	Elizabeth O'Farrell Park	ChIJa1TgFo4OZ0gR942u0yJ2aRY	park|point_of_interest|establishment	53.34662379999999	-6.248164999999998	True	park
15	Spencer Dock Park	ChIJG1yBDEQPZ0gRTPaqOVFqBCc	park|point_of_interest|establishment	53.34850789999999	-6.2376169		park
17	Hardwicke Street Community Garden	ChIJBZts-H0OZ0gRBc8uGtxS1OM	park|point_of_interest|establishment	53.356595	-6.263198999999998	False	park
18	Garden of Remembrance	ChIJCYaC2YYOZ0gRxFEZhvKYbOs	tourist_attraction|park|point_of_interest|establishment	53.3538817	-6.264142800000001	False	park
19	Children of Lir	ChIJb7TF3oAOZ0gRYONDZoVLbUI	park|point_of_interest|establishment	53.35361529999999	-6.264555999999998	False	park
