	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
2	Wallace’s Asti	ChIJOeqg-2IOZ0gRAreGjuBGphw	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.35885769999999	-6.254601099999999	2.0	False		restaurant
3	Savoy Take Away	ChIJp4uz7WIOZ0gRJgtDMtJFd3c	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3581817	-6.254726		False		restaurant
4	Indian Taste Dublin	ChIJpSu8nGAOZ0gRSRvKgMOAbzo	restaurant|food|point_of_interest|establishment	53.3579175	-6.247682899999999	2.0	True		restaurant
5	Mr Kebab	ChIJ4YU4RWAOZ0gRiMB0UKGuhZk	restaurant|food|point_of_interest|establishment	53.3590457	-6.2458056		False		restaurant
7	Nana's Restaurant African Cuisine	ChIJFZRbY6MPZ0gRLZQB4EcKwG8	restaurant|food|point_of_interest|establishment	53.3588605	-6.2577652		False		restaurant
8	Zam Zam Dublin1	ChIJs4hmVToPZ0gRDwb4f-OghJ0	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3570249	-6.249408499999999				restaurant
9	Chipmongers - Drumcondra	ChIJFZK2ymQOZ0gRxYR7Q_GGHWA	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3633468	-6.2583058		False		restaurant
10	Shouk	ChIJTxc8y2QOZ0gRVPYdqGVXZLI	bar|restaurant|food|point_of_interest|establishment	53.3634284	-6.2582983	2.0	False		restaurant
11	The Station Restaurant	ChIJn-_aTnsOZ0gRUzd3_kDO4sU	restaurant|food|point_of_interest|establishment	53.3627921	-6.2588288		False		restaurant
12	Independent Pizza Company	ChIJCXWbz2QOZ0gR11aajvkPqxo	restaurant|food|point_of_interest|establishment	53.3628318	-6.2588028	2.0	False		restaurant
13	New Plaza Chinese Takeaway	ChIJOYlniGAOZ0gRBihvrPWjm1c	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3597953	-6.244488899999999	1.0	False		restaurant
14	Diep Takeaway Drumcondra	ChIJHz8pW3sOZ0gRb_e2XOkhiwE	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3624413	-6.259279200000001	2.0	False		restaurant
15	New Plaza	ChIJ7wTIYmAOZ0gRWWVOdnwZLkA	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3597776	-6.2444097				restaurant
16	Apache Pizza Drumcondra	ChIJUyxLWXsOZ0gRN0fh2AYbvF4	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3620645	-6.259457100000001	2.0	False		restaurant
17	Le Petit Breton Artisan Crêperie	ChIJa9X_XnsOZ0gR5u30BNvPtV4	restaurant|food|point_of_interest|store|establishment	53.361945	-6.259570099999999	2.0	False		restaurant
18	Sampa Food Dublin	ChIJmae85XwOZ0gRroEEsUR0zE4	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3594725	-6.2592384	2.0	False		restaurant
19	Antonio's Fish & Chips Fairview	ChIJ2SMQh2AOZ0gRi__4bQS2bUg	meal_takeaway|restaurant|food|point_of_interest|establishment	53.35999940000001	-6.244131899999999		False		restaurant
20	El Grito Mexican Taqueria	ChIJYczaQt4PZ0gRsN10i1TxJk8	restaurant|food|point_of_interest|establishment	53.3573935	-6.2566579	1.0	False	20 Mountjoy Square E, Mountjoy, Dublin 1, D01 K3T1	restaurant
21	Ruposhe Indian Restaurant	ChIJM9WzqHkOZ0gRyKIQld-udaU	restaurant|food|point_of_interest|establishment	53.3619766	-6.2597257		False	1 Whitworth Rd, Drumcondra, Dublin, D09 K7E2	restaurant
22	Laica Catering	ChIJd-hSbRYPZ0gRgVO65zotjf0	restaurant|food|point_of_interest|establishment	53.3608831	-6.259851299999999		False	54b Dorset Street Lower, Dublin, D01 E278	restaurant
23	Chai Latte ( Traditional Pakistani takeaway & bakery)	ChIJ-7T46q4PZ0gRNfGBvxjAuh8	meal_takeaway|bakery|restaurant|food|point_of_interest|store|establishment	53.3635215	-6.258886299999999		False	Saint Vincents Centre for the Deaf, Drumcondra Rd Lower, Drumcondra, Dublin 9	restaurant
24	Johnson Best Food African Takeaway	ChIJZ-eU3YkOZ0gR9hpQVIDNePU	restaurant|food|point_of_interest|establishment	53.3563187	-6.25156	1.0	False	86 Summerhill, Mountjoy, Dublin 1, D01 XY96	restaurant
25	The Lovely Food Company Drumcondra	ChIJs5AIEGUOZ0gRwY0t_6LpZS0	restaurant|food|point_of_interest|establishment	53.3652677	-6.2567597	2.0	False	94 Drumcondra Rd Lower, Botanic, Dublin, D09 Y43A	restaurant
27	Da Mimmo	ChIJ21Xt_18OZ0gR04xMPZPrLV0	restaurant|food|point_of_interest|establishment	53.3573913	-6.2426229	2.0	False	148 N Strand Rd, North Dock, Dublin, D03 FK52	restaurant
28	Fagans Bar and Restaurant	ChIJpZdmgG8OZ0gR7OW8JsyWphY	bar|restaurant|food|point_of_interest|establishment	53.36745519999999	-6.2559441	2.0	False	146 Drumcondra Rd Lower, Botanic, Dublin 9, D09 YR83	restaurant
29	One Society	ChIJ8XAo-2sPZ0gRp9_TXPpsRcA	restaurant|cafe|food|point_of_interest|store|establishment	53.3540899	-6.256557	2.0	False	1 lower gardiner street, Mountjoy, Dublin 1	restaurant
30	Yummy Oriental	ChIJQxSUOlkPZ0gRwSQ1Q0wpXu4	restaurant|meal_takeaway|food|point_of_interest|establishment	53.3691972	-6.2542813		False	14 Drumcondra Rd Upper, Drumcondra, Dublin, D09 K6C1	restaurant
31	Pasha Restaurant Dublin	ChIJ4cizCX4OZ0gR7J3p_0yRhHw	restaurant|food|point_of_interest|store|establishment	53.3569854	-6.2640908	1.0	False	65 Dorset Street Upper, Rotunda, Dublin 1, D01 RW20	restaurant
32	Benvindo Restaurant	ChIJTQw1gi0PZ0gRK8HVZ0r-RB4	bar|restaurant|food|point_of_interest|establishment	53.3522906	-6.249563900000001		False	39 Amiens St, Mountjoy, Dublin 1, D01 TR70	restaurant
33	BITES By Kwanghi	ChIJMeglWHkPZ0gRy0XSAhmCJAE	restaurant|food|point_of_interest|establishment	53.353343	-6.259393200000001		False	56 Marlborough St, Rotunda, Dublin 1, D01 X923	restaurant
34	Old Music Shop Restaurant	ChIJi810tYAOZ0gRgvxyQpgpoV0	restaurant|food|point_of_interest|establishment	53.3548681	-6.263688399999999	2.0	False	3 -5 Frederick St N, Rotunda, Dublin 1	restaurant
35	McGettigan's Cookhouse & Bar	ChIJB8ycS4kOZ0gR3Y0qvQ6w58E	bar|restaurant|food|point_of_interest|establishment	53.3516889	-6.2501044	2.0	False	1 Amiens St, Mountjoy, Dublin	restaurant
36	Kimchi Hophouse	ChIJ63Hd5YYOZ0gR9tTzRQ_fy5Y	bar|restaurant|food|point_of_interest|establishment	53.3530306	-6.260891699999999	2.0	False	160-161 Parnell St, Rotunda, Dublin, D01 Y4A7	restaurant
37	Admiral Restaurant	ChIJuXZqZ4YOZ0gR0wc87d26J8Q	restaurant|food|point_of_interest|establishment	53.3523036	-6.258917599999999	2.0	False	1 Q-Park Marlborough Street, Dublin	restaurant
38	Anatolia	ChIJBxT7noAOZ0gRsdHvnY3NjT8	restaurant|food|point_of_interest|establishment	53.3558329	-6.2656919		False	Dorset Street Upper, Inns Quay, Dublin 1	restaurant
39	Chapter One Restaurant	ChIJa7Nrz4AOZ0gRptxMf68t1Qk	restaurant|food|point_of_interest|establishment	53.354415	-6.2639496	4.0	False	18-19 Parnell Square N, Rotunda, Dublin 1, D01 T3V8	restaurant
40	Diamond Pizza - Drumcondra	ChIJU-wTe28OZ0gRoHgIkBAc7cA	restaurant|meal_takeaway|food|point_of_interest|establishment	53.3678694	-6.255147	1.0	True	163 Drumcondra Rd Lower, Ballybough, Dublin 9, D09 P2P9	restaurant
41	Turkish Kebab House	ChIJ40J6tIcOZ0gRgxM_un3W8LA	restaurant|food|point_of_interest|establishment	53.3539811	-6.2584301	1.0	False	Parnell St, Rotunda, Dublin 1, DUBLIN1	restaurant
42	Lao Chinese and Korean BBQ Restaurant	ChIJLzxHTYYOZ0gRdx_6zjuCnes	restaurant|food|point_of_interest|establishment	53.3536152	-6.2588209	2.0	False	IE 102 Parnell Street Dublin 1 D01VOF1	restaurant
43	Restaurant SIX	ChIJ7a8v3IYOZ0gRugRIY_Azq1g	restaurant|food|point_of_interest|establishment	53.3529816	-6.261364299999999		False	6 Cavendish Row, O'Connell Street Upper, Upper, Dublin 1, D01 V3P6	restaurant
45	Fasta	ChIJreuy5JkPZ0gRyzDudqRKdVA	restaurant|food|point_of_interest|establishment	53.3512766	-6.2492937		False	Connolly train station, North Dock, Dublin, D01 V6V6	restaurant
46	Lily's Café & Restaurant	ChIJH2Qx3YYOZ0gR9WKJO4VmC5Y	cafe|restaurant|food|point_of_interest|establishment	53.3529008	-6.2613945	2.0	False	3A Cavendish Row, Rae Cavendish, Rotunda, Dublin 1, D01 XY31	restaurant
47	Thai Spice	ChIJ0yfZ2I4OZ0gR7fNEJrUe0-0	restaurant|food|point_of_interest|establishment	53.35101119999999	-6.2511931	1.0	False	3A Talbot Pl, Mountjoy, Dublin 1, D01 R3W9	restaurant
48	Veginity	ChIJUT9BM7QPZ0gRNKlBp7T4VPo	restaurant|food|point_of_interest|establishment	53.3554234	-6.265951500000001	2.0	False	101 Dorset Street Upper, Inns Quay, Dublin, D01 A2F4	restaurant
49	Restaurant 104	ChIJQSLJT2kOZ0gRCH6a3aWV1M0	restaurant|meal_takeaway|bar|liquor_store|food|point_of_interest|store|establishment	53.3721095	-6.25265	2.0	False	104 Drumcondra Rd Upper, Drumcondra, Dublin, D09 FP29	restaurant
50	The Ivy House - Restaurant & Bar	ChIJC7FXWmkOZ0gRoWRzyrgqSVw	bar|restaurant|food|point_of_interest|establishment	53.37242080000001	-6.2523944	2.0	False	114 Drumcondra Rd Upper, Drumcondra, Dublin 9, D09 CX74	restaurant
52	Mr Fox	ChIJI9ohIoEOZ0gReHRyl3GepHw	restaurant|food|point_of_interest|establishment	53.3529271	-6.2648114	3.0	False	38 Parnell Square W, Rotunda, Dublin	restaurant
53	101 Talbot	ChIJmyb8woUOZ0gRkuvTCRXfL94	restaurant|food|point_of_interest|establishment	53.3501461	-6.2572815	2.0	False	101 Talbot St, North City, Dublin, D01 F2V3	restaurant
54	Kingfisher Restaurant & Townhouse	ChIJdSdQSYEOZ0gRGGtcaedBc7w	restaurant|meal_takeaway|lodging|food|point_of_interest|establishment	53.3518079	-6.263380499999999		False	166-168 Parnell St, Rotunda, Dublin, D01 DX43	restaurant
55	Fujiyama Sushi Restaurant	ChIJb4qhJoQOZ0gRxX49GuziV2w	restaurant|food|point_of_interest|establishment	53.3506114	-6.260248700000001	2.0	False	11 O'Connell Street Upper, North City, Dublin	restaurant
56	Flanagan's Bar & Restaurant	ChIJ96flGIQOZ0gRSyjEGrX6MDg	meal_delivery|restaurant|food|point_of_interest|establishment	53.35033319999999	-6.2609281	2.0	False	61 O'Connell Street Upper, North City, Dublin 1, D01 Y274	restaurant
57	Botanic House Restaurant	ChIJWwZdiXcOZ0gRkRFIPtC1hVY	restaurant|food|point_of_interest|establishment	53.3668394	-6.271147699999999	2.0	False	26 Botanic Rd, Glasnevin, Ireland, Co. Dublin, D09 AK26	restaurant
58	Dall'Italiano Restaurant Glasnevin	ChIJT5BWGngOZ0gRy9mO9oT0F6A	restaurant|food|point_of_interest|establishment	53.3660139	-6.2719276	2.0	False	2 Finglas Rd, Cabra East, Dublin 11, D11 VNN2	restaurant
59	Rotana City Restaurant	ChIJxYp672QPZ0gRllZOuZUcUvw	restaurant|food|point_of_interest|establishment	53.3507222	-6.2659718		False	195-196 Parnell St, Rotunda, Dublin, D01 CC67	restaurant
