	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Spar	ChIJ622uoFAOZ0gRDBHX5nrriFk	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3651402	-6.2396837	False		supermarket
1	Daybreak Clonliffe	ChIJS5mCMWEOZ0gRUJzDqlZYsqM		convenience_store|supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3619366	-6.248613199999999	False		supermarket
2	EUROSPAR	ChIJV5SprV4OZ0gRfZuQHSAs0ik		supermarket|atm|grocery_or_supermarket|finance|food|point_of_interest|store|establishment	53.36234169999999	-6.2373953	False		supermarket
3	Tesco Express	ChIJvWFX2VsOZ0gRYNieV1n3wxU	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36342399999999	-6.2350618	False		supermarket
4	Tesco Express	ChIJb7QoI28OZ0gR62fsuuRlKDY	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3694848	-6.254168399999999	False		supermarket
5	Spar Express Campus	ChIJudr2dfcOZ0gRYnHgFotgxHY	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3572468	-6.2327125	False		supermarket
6	Spar East Wall	ChIJ_8iSOPYOZ0gRsYgexNngbbQ	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3564418	-6.233458799999999	False		supermarket
7	Lidl	ChIJf1S4M_YOZ0gR1aEWhI5jQ20		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3566002	-6.2325425	False		supermarket
8	East wall market	ChIJ7Qb5fvYOZ0gRufZnjCj5M1M		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3551185	-6.235119499999998	False		supermarket
9	Lidl	ChIJY-9BKPsPZ0gRsn1icCP8HgI		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.37230690000001	-6.253421899999999	False		supermarket
10	Tesco Express	ChIJK1qj83wOZ0gRFQng048i4Lc	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.36025830000001	-6.260477599999999	False		supermarket
11	K&A Stores	ChIJPxkiXYsOZ0gRBtBBogMCXIo		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3523922	-6.2433511	False		supermarket
12	Alimentara Transilvania	ChIJ3UrogzQPZ0gRkK3wlv4BbSA		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35905289999999	-6.2615501	False		supermarket
13	Polonez	ChIJmeM-kogOZ0gRAJHldHFS_hQ		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3531092	-6.254711599999998	False		supermarket
14	Iceland Talbot St	ChIJlRIXK48OZ0gRjIp2fvJvIcM	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35122529999999	-6.252352699999999	False		supermarket
15	Kane/McCartney's SuperValu Talbot Street	ChIJgcas1Y4OZ0gRqdVoyUeYksQ	2.0	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3511749	-6.252636399999999	False		supermarket
16	Fresh The Good Food Market IFSC	ChIJF76vII0OZ0gRtS-k3zS1J_c		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34909869999999	-6.242345899999999	False		supermarket
17	Rongs 157 Parnell Street	ChIJiQXy5IYOZ0gRVu4oxjKoQWc		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3531302	-6.2606507	False		supermarket
18	Marks and Spencer	ChIJ1RqODo0OZ0gR2wQxWR7VjAc	2.0	supermarket|department_store|convenience_store|grocery_or_supermarket|food|point_of_interest|clothing_store|store|establishment	53.3489101	-6.2437814	False		supermarket
19	Hodma Shop	ChIJp2wgroAOZ0gRFQjW6UUtZo8		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3554459	-6.264145999999999	False		supermarket
20	Tesco Express	ChIJaead-oUOZ0gRRvJjt3a74BA	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3505988	-6.2561161	False	Moland House, Talbot St, North City, Dublin	supermarket
21	Gala Convenience Store	ChIJCWViiGQPZ0gRKKxoJfLmCnk		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35601	-6.2655411	False	Dorset Street Upper, Dublin, D01 V9Y0	supermarket
22	Dunnes Stores	ChIJrZM7OoQOZ0gRao7QUfE4EPU		grocery_or_supermarket|supermarket|food|point_of_interest|clothing_store|store|establishment	53.3500792	-6.2591357	False	23/24 N Earl St, North City, Dublin 1, D01 RD73	supermarket
23	Tesco Metro	ChIJWwrxRYEOZ0gRHwxXUoLZ7TI	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35157239999999	-6.2638143	False	Unit 2, Ivy Exchange, Dublin	supermarket
24	Lidl	ChIJIb4nUYEOZ0gRDSKpmWowP4E		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3512154	-6.263205	False	Parnell St, Moore St, North City, Dublin 1	supermarket
25	Spar	ChIJL7vj_tUNZ0gRIgdkFHQZP0U	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3608929	-6.2721097	True	N2, Cabra East, Dublin	supermarket
26	EUROSPAR	ChIJT55pcpIOZ0gR4nGUftk1-IM		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.345266	-6.246364199999999	False	20 Creighton St, Dublin Docklands, Dublin 2, D02 AP52	supermarket
27	SuperValu Aston Quay	ChIJWe1KDYUPZ0gRg6WT84RQNxE		supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.34648199999999	-6.260373700000001	False	Aston Quay, Temple Bar, Dublin 2, D02 FV38	supermarket
28	Tesco Express	ChIJscMm1ZMOZ0gRyqs3vqYkDu0	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3434468	-6.2472702	False	152 - 160 Pearse St, Dublin, D02 R590	supermarket
29	Tesco Metro	ChIJ-3WJVIIOZ0gRedlmJyJX5rU	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3480284	-6.2654079	False	Jervis Street Shopping Centre, North City, Dublin	supermarket
30	Fresh The Good Food Market Grand Canal	ChIJQ4PIIO0OZ0gR6iMqOzXSzvk		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.343427	-6.2388024	False	Unit 4, Block 1, Grand Canal Square, Dublin Docklands, Dublin 2	supermarket
31	Tesco Express	ChIJqyBus4QOZ0gRLuu_eTQNEaU	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3456365	-6.260223499999999	False	Fleet St, Temple Bar, Dublin	supermarket
32	Tesco Express	ChIJJ5CUopwOZ0gRc8XUJDFf8jQ	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3441575	-6.2617496	False	College Green, CO, Dublin	supermarket
33	SuperValu Killester	ChIJcb9UzbEPZ0gRWvTHsQS6bow	2.0	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3705175	-6.206881	True	169 Howth Rd, Clontarf East, Killester, Co. Dublin, D03 H6C5	supermarket
34	EuroSpar Barrow Street	ChIJZcVvcusOZ0gRZfJBnSWzXBo		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3401936	-6.2363224	False	Google Building Gordon House, Barrow St, Dublin 4	supermarket
35	Tesco Express	ChIJV_m2sOgOZ0gRbMDAqVMwcq4	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3411905	-6.2262923	False	The Bottle Works, Fitzwilliam St, Dublin	supermarket
36	Londis Grafton Street	ChIJHZotApwOZ0gRzJ-qN_8FmrI	2.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34021869999999	-6.2605908	False	49 Grafton Street, Dublin 2, D02 KP26	supermarket
37	Tesco Express	ChIJhS13gpcOZ0gRhpCkDrzCYos	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3380097	-6.2515566	False	15 Baggot Street Lower, Dublin, D02 AV91	supermarket
38	McDonnell's SuperValu Santry	ChIJw-HvlxIPZ0gRUXKN8xX-aHk		supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3921693	-6.2347714	False	Lorcan Ave, Santry, Dublin, D09 A8F7	supermarket
39	Tesco Express	ChIJTYvnDiUMZ0gRQ8MiBm6cdSQ	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3426372	-6.278583299999999	False	51 - 52 Thomas St, The Liberties, Dublin	supermarket
40	Londis O'Connell Street	ChIJ-y-N6YYOZ0gRJRUEjH5iLzs	2.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.352591	-6.2610644	False	36 Upper O'Connell Street Upper, North City, Dublin, D01 V0P0	supermarket
41	Spar Castleforbes	ChIJceX4pPEOZ0gRqfwhODCQ0u4	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34910559999999	-6.2317182	False	E Block, Castleforbes Square, Castleforbes Rd, North Dock, Dublin	supermarket
42	Polonez Moore Street	ChIJ2V0__oMOZ0gR1X5FF29skD8		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.35068709999999	-6.2628062	False	Moore St, North City, Dublin, D01 HR60	supermarket
43	Dunnes Stores	ChIJOUo5_pwOZ0gRibZN5AxpImw		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3429748	-6.2636946	False	19-20 South Great George's Street, Dublin 2, D02 FN76	supermarket
44	Tesco Metro	ChIJs7B7P80NZ0gR0cuxfNxvnE8	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3560906	-6.2868565	False	Park Shopping Centre, Prussia St, Dublin	supermarket
45	Nolan's of Clontarf	ChIJa4uAMKcPZ0gRnnAJxR1qdeQ		supermarket|bakery|post_office|grocery_or_supermarket|finance|cafe|food|point_of_interest|store|establishment	53.361557	-6.1954878	False	49 Vernon Ave, Clontarf, Dublin 3	supermarket
46	Tesco Metro	ChIJLbFrZb4OZ0gRNape4aCAlJw	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3334868	-6.243498400000001	False	28-30 Baggot Street Upper, Dublin, D04 DH28	supermarket
47	Tesco Express	ChIJn-cMA6AOZ0gRP8VfkPTsn2k	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3341559	-6.265084700000001	False	41 Camden Street Upper, Saint Kevin's, Dublin	supermarket
48	Spar	ChIJxb8sTqMOZ0gRB75m9HULbto	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3304053	-6.2514809	False	131 Leeson Street Upper, Dublin	supermarket
49	Spar	ChIJ3w4AcaAOZ0gRhsVJChFr2bE	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.33247069999999	-6.2646142	False	unit 1, Richmond St S, Saint Kevin's, Dublin 2	supermarket
50	Tesco Metro	ChIJh7f5nd4OZ0gR6CjBMCkfhyE	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3332208	-6.2161129	False	80 Sandymount Rd, CO, Dublin, D04 X273	supermarket
