	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	The Academy @ Robert Chambers Hairdressing	ChIJmess2dMPZ0gR88zXPa8VdSI	hair_care|university|school|point_of_interest|establishment	53.34107179999999	-6.2607051	False			school
1	The School of Jewellery Ireland	ChIJ04wGLssNZ0gR4LGLlJXAKng	school|point_of_interest|establishment	53.34095440000002	-6.258693200000001	False			school
2	Dublin Barista School	ChIJazfx6JsOZ0gRwe8BBuzsBCA	cafe|food|school|point_of_interest|establishment	53.3409492	-6.2586983	False	1.0		school
3	Dublin Business School 2	ChIJvwcSFJwOZ0gR-9I9jygvJkY	school|point_of_interest|establishment	53.3410801	-6.261671199999999				school
4	Dublin Business School Balfe Street	ChIJT4CqFpwOZ0gRaFhov3DXDIg	school|point_of_interest|establishment	53.3410577	-6.261710899999999				school
5	Takamol ( CES, Coppinger Row)	ChIJn5ABpowPZ0gR4i34_BUpHIw	school|point_of_interest|establishment	53.3420759	-6.261953				school
6	copp5	ChIJXRI796oPZ0gRVVMEgkkKbQA	school|point_of_interest|establishment	53.34214850000001	-6.261997800000001				school
8	Escuela ingles	ChIJobbEXpkOZ0gRPX756NpOGDw	school|point_of_interest|establishment	53.340702	-6.257837599999999				school
9	The Song Studio	ChIJBbl1iZwOZ0gRPuAUP500Bnk	electronics_store|home_goods_store|school|point_of_interest|store|establishment	53.34286950000001	-6.261935500000001	True			school
10	DIT Conservatory	ChIJD2O3OZwOZ0gRD4pt5AaQJww	school|point_of_interest|establishment	53.34094169999999	-6.262790200000001				school
13	The Not Said Clinic	ChIJe27bp2APZ0gRy69hN1Bsc3g	school|health|point_of_interest|establishment	53.3427498	-6.257477	True			school
14	School	ChIJkWe_SZwOZ0gRNdlhMGLRae4	school|point_of_interest|establishment	53.3413522	-6.263301500000002				school
15	Scholl of English	ChIJjay4BRUPZ0gRHKvGBB5puHA	school|point_of_interest|establishment	53.3396424	-6.258947099999999				school
16	College	ChIJfR_v6H8PZ0gRDJwrQo5HWIk	school|point_of_interest|establishment	53.3426213	-6.263009099999999				school
17	School of Histories and Humanities, Arts Building, Trinity College Dublin	ChIJR7bZ_ZoOZ0gREyRsNAZsxr8	school|point_of_interest|establishment	53.3432962	-6.257134099999998	False			school
18	Eblana Toastmasters International	ChIJBUjRMpoOZ0gRn_wfWHSVhj8	school|point_of_interest|establishment	53.3410562	-6.2560061				school
19	Golf Gifts.ie - Golf Tour Ireland	ChIJra45o5wOZ0gRB-hVsQaxp9A	school|health|point_of_interest|store|establishment	53.3440817	-6.2616695	False			school
20	SOS School of Sales Ltd	ChIJyZn5vJwOZ0gRJPd-3ifh8uY	school|point_of_interest|establishment	53.34409549999999	-6.2622243	False		14 College Green, Dublin, D02 DX03	school
21	City Language School	ChIJf5MlwpwOZ0gRYK923TEn3ig	school|point_of_interest|establishment	53.34407359999999	-6.2631896	False		34 Dame St, Dublin	school
22	Kaplan School Building 2	ChIJt-A3HZ0OZ0gREqhTWBJl964	school|point_of_interest|establishment	53.3432903	-6.2645909			247 South Great George's Street, Dublin	school
23	Englisch Scool	ChIJSU1g5pwOZ0gRN9WVOIUpuH8	school|point_of_interest|establishment	53.3440945	-6.2635083			10-12 Dame Ct, Dublin 2, D02 YP65	school
25	St Endas Primary School	ChIJ2-lz-p0OZ0gRBZvq0u_C8uE	school|point_of_interest|establishment	53.340396	-6.266591			Whitefriar Pl, Dublin 8	school
26	Gouyang Primary School	ChIJaZd8EZ4OZ0gRbgjRa4PYqCs	school|point_of_interest|establishment	53.3389288	-6.2657735			34 Aungier St, Dublin 2, D02 HK75	school
27	School	ChIJ90_vjm4PZ0gRqbONQq4Z6FM	school|point_of_interest|establishment	53.3385873	-6.2663633			8 Peter Row, Dublin	school
28	Loreto College, St. Stephen's Green	ChIJjXO-8JgOZ0gR1KHY3XocqDU	school|point_of_interest|establishment	53.3368286	-6.2563543			53 St Stephen's Green, Dublin 2, D02 XE79	school
29	High Schools International Limited	ChIJWeWJTZ0OZ0gRulImyVpELvU	school|point_of_interest|establishment	53.34489050000001	-6.2672447			Castle River House, Parliament St, Temple Bar, Dublin	school
30	Christian Brothers Secondary School	ChIJoXbPAJEOZ0gREy8rdKVXKiY	secondary_school|school|point_of_interest|establishment	53.3435229	-6.2506346			Westland Row, Dublin	school
31	School	ChIJebkD88oPZ0gRQHi91pH735w	school|point_of_interest|establishment	53.34796619999999	-6.2602113			Bachelors Way, North City, Dublin	school
32	CBS Westland Row	ChIJ6fclDJEOZ0gRzisvsLddjNo	school|point_of_interest|establishment	53.342825	-6.248949	False		South Cumberland St, Dublin 2	school
33	Catholic University School	ChIJt9cchZgOZ0gRwW78_VEIEXw	church|place_of_worship|school|point_of_interest|establishment	53.3352708	-6.2558832			89 Leeson Street Lower, Dublin 2, D02 KC81	school
34	Hedley Park Montessori School	ChIJZ8JlHJcOZ0gRIiZCJ44GAVI	primary_school|school|point_of_interest|establishment	53.3387782	-6.2496275	False		67 Merrion Square S, Dublin 2, D02 CK11	school
35	C.U.S Secondary And Primary School	ChIJyZd7fJgOZ0gRaeNMgABehAA	school|point_of_interest|establishment	53.3354008	-6.2551191			Stable Ln, South-East Inner City, Dublin	school
36	The Institute of Education	ChIJNZohgKIOZ0gRsyo41EDswHk	school|point_of_interest|establishment	53.33505290000001	-6.2555419			85 Leeson Street Lower, Dublin	school
37	Educate Together	ChIJb-OcipMOZ0gRvHaxmlFPuWM	school|secondary_school|point_of_interest|establishment	53.34602599999999	-6.2697663	False		Equity House, 16/17 Ormond Quay Upper, North City, Dublin, D07 H7DE	school
38	City Quay National School	ChIJvQF60o8OZ0gRVRKU1YqfemA	school|point_of_interest|establishment	53.3466957	-6.2509863			Gloucester St S, Dublin Docklands, Dublin 2	school
39	The International School of English	ChIJN-SQhjAPZ0gRgH6DtHxXDgE	school|point_of_interest|establishment	53.3346539	-6.2655514	False		66 Camden Street Lower, Saint Kevin's, Dublin, D02 X201	school
40	Loreto College	ChIJG2_qpHAPZ0gR39sUMsV0SZg	school|point_of_interest|establishment	53.3403459	-6.2558102			Dublin	school
