	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	SPAR	ChIJad0gTp0OZ0gRMy3Y65gqyKU	1.0	convenience_store|supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3431703	-6.2804157	True		supermarket
1	Lidl	ChIJw88IQCUMZ0gRvqvhprn2gGs		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3432239	-6.280260200000001	True		supermarket
2	C & N Meats Ltd	ChIJ9W2QHCUMZ0gRtbQ2Uc60_Js		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.342152	-6.2791826	False		supermarket
3	Tesco Express	ChIJTYvnDiUMZ0gRQ8MiBm6cdSQ	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3426372	-6.278583299999998	True		supermarket
4	Mediterranean Food Market	ChIJSWDKpSUMZ0gR2QQvkHbo2RU		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34255779999999	-6.277592799999999	True		supermarket
5	Marks and Spencer	ChIJ-3Zy_zYMZ0gRYsVNNGtOzr0	2.0	supermarket|department_store|convenience_store|grocery_or_supermarket|food|point_of_interest|clothing_store|store|establishment	53.34642720000001	-6.294218600000001	True		supermarket
6	Fresh Opportunities Limited	ChIJA_19oy4MZ0gRAyQGgSAPjEU		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3494651	-6.277591599999999	True		supermarket
7	SuperValu Kilmainham	ChIJbbbb4ZQNZ0gRyjDBZaxkWCg		supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3446556	-6.2968948	True		supermarket
8	Lidl	ChIJdfmo-4gNZ0gRaYgWIS5zC5M		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.35063840000001	-6.278937900000001	True		supermarket
9	Lidl	ChIJw2YgnT4MZ0gR4eNUXYTz2r0		grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment	53.3366976	-6.2871663	True		supermarket
10	Londis	ChIJ_R-_oTgMZ0gRvpFGXdkmGmk	2.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3395132	-6.2947788	True		supermarket
11	C&C Family Butchers	ChIJuS5ART8MZ0gRZHeOIeDWZ9U		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.337608	-6.2936054	False		supermarket
12	Spar Patrick Street	ChIJr-MRSyEMZ0gRb7CzZLpMk-M	1.0	supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3390395	-6.272267399999999	True		supermarket
13	Magazzino frutta-verdura	ChIJv6EbLigMZ0gRFMvrRj20nJk		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.34731430000001	-6.269600199999998	True		supermarket
14	Noor Madina Foods	ChIJqWLQwCkMZ0gR2DJxO4UfXq4		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3487352	-6.270508599999999	True		supermarket
15	Real Brasil Food & Grocery	ChIJWaWBooIOZ0gREm2zwqbwF6Q		supermarket|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3464367	-6.267848499999999	True		supermarket
