	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Piano Lessons & Keyboard Lessons	ChIJjSua5JEOZ0gRFvkb0GGGf3E	electronics_store|home_goods_store|school|point_of_interest|store|establishment	53.337339	-6.251879000000001	True			electronics_store
1	Simply Music Lessons	ChIJU_Bj9JIOZ0gR_iyJykw2JZs	electronics_store|home_goods_store|school|point_of_interest|store|establishment	53.337427	-6.251805399999999	True			electronics_store
2	iPing IT Support	ChIJe2LuY70OZ0gRZDg5-56uDlA	electronics_store|point_of_interest|store|establishment	53.3372703	-6.250935300000001	False			electronics_store
3	The Base	ChIJj0l9EJgOZ0gRbI_J1460TJc	electronics_store|home_goods_store|point_of_interest|store|establishment	53.335879	-6.253012000000001				electronics_store
4	Designer Electrical	ChIJT4rwpJcOZ0gRMNF9sdyqzaI	electronics_store|point_of_interest|store|establishment	53.3373612	-6.2500652	False			electronics_store
5	Studio Rua	ChIJ643lnpcOZ0gRK3jnNyjyu1w	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3377666	-6.2507971				electronics_store
6	Raygun Post Production	ChIJJycfpZcOZ0gRxUtgpgbVoNs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3373226	-6.249973199999999	False			electronics_store
8	Egoboo	ChIJpREq7JUOZ0gRRGOd7NA3gQY	electronics_store|home_goods_store|point_of_interest|store|establishment	53.335424	-6.250083099999999	False			electronics_store
10	Tinpot Productions	ChIJ2civz5kOZ0gR1Zrqu6oZkdo	electronics_store|home_goods_store|point_of_interest|store|establishment	53.33825239999999	-6.253672099999999				electronics_store
12	Roboshop	ChIJK9ZPMpYOZ0gREGPoTkqXofM	electronics_store|point_of_interest|store|establishment	53.33609509999999	-6.2483429				electronics_store
13	Silk HiFi	ChIJl1Xb3u0OZ0gRF3Y3MFP7q84	electronics_store|point_of_interest|store|establishment	53.3349149	-6.2542392	False			electronics_store
14	Waveform Studios	ChIJS5Dsx5kOZ0gRPtpARlJWPxs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.338471	-6.254306799999999	False			electronics_store
15	CFCP	ChIJT95qGpcOZ0gR0FPVZnVxOCM	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3388284	-6.2500234				electronics_store
