	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Inmusik	ChIJI_BNbyYaZ0gRwodbrkJLPBo	electronics_store|home_goods_store|point_of_interest|store|establishment	53.348136	-6.245065500000002	True			electronics_store
1	Old Windmill lane studios	ChIJd5TsjsIPZ0gRCbKObY_-kmI	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3457957	-6.245874100000001				electronics_store
2	Bookmart & Gamexchange	ChIJcy1kLo8OZ0gRzqc_BzK0LfU	book_store|cafe|electronics_store|home_goods_store|food|point_of_interest|store|establishment	53.3508966	-6.2527046	False			electronics_store
3	Komodo Recordings International	ChIJf2wjvpEOZ0gR3L7JQ2cXcBs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3445035	-6.2488105				electronics_store
4	MSB Mastering	ChIJoao8vpEOZ0gR5gfAWqzyr74	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3445035	-6.2488105				electronics_store
5	HeadStuff Podcast Studio	ChIJ2Y7Uv5EOZ0gRNCMkULtwh-c	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34443829999999	-6.248484799999999	False			electronics_store
6	The Podcast Studios	ChIJ_xrQkfkPZ0gRDX9DkPI3MAw	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3443711	-6.248499699999999	False			electronics_store
7	MIG New Phone Centre	ChIJiR52UY8OZ0gRMAkegRXJ4tE	electronics_store|point_of_interest|store|establishment	53.3507932	-6.254835099999998	False			electronics_store
8	PhoneWatch Alarm Systems	ChIJU_-mIgcJZ0gRkxgyhK-w7R4	electronics_store|point_of_interest|store|establishment	53.3491846	-6.255509499999999	True			electronics_store
9	101 Management	ChIJFaJm7U0PZ0gRQvVfrqvKWEc	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3507845	-6.254870700000001	False			electronics_store
10	The Bunker Studio, Dublin	ChIJX12nGusPZ0gRJUBb_TYxh2M	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3508453	-6.2549042	False			electronics_store
11	Musician's Union of Ireland	ChIJ7zuagoUOZ0gRGD16pwCp9RE	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3484728	-6.255698599999999				electronics_store
12	Stiúideo na Life	ChIJv7BSU_8PZ0gR3r1JjKcnVQs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3540349	-6.247767499999998				electronics_store
13	Kevin Rowe Event Management	ChIJm59rQoUOZ0gR5TCNYflXo2s	electronics_store|point_of_interest|store|establishment	53.347007	-6.2558284	False			electronics_store
14	Zing Technology	ChIJK3q5tIsOZ0gRM0x8eMx-T-I	electronics_store|point_of_interest|store|establishment	53.3541569	-6.2468936	False			electronics_store
15	WalkieTalk.ie - Walkie Talkies Rental for Film & Television production in Ireland	ChIJX7LAtpMOZ0gRHy1USG6WQgg	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3435548	-6.245795999999999	False			electronics_store
16	High Wire Post Production Facilities	ChIJVbi40pMOZ0gRQNiLuUBOPT8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3432536	-6.2458807	False			electronics_store
17	Bermingham Cameras	ChIJHYcxEYUOZ0gRNGSmZzSkacc	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34717699999999	-6.256996	False			electronics_store
18	Phonic Studios	ChIJRQWxr4UOZ0gRu-nEnvLkQIY	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34874310000001	-6.257745600000001				electronics_store
19	Photo Care Imaging LTD	ChIJOYI2q4UOZ0gRDpudt2rhyfM	electronics_store|point_of_interest|store|establishment	53.3485239	-6.258005300000001	False			electronics_store
20	CeX	ChIJlbKhzoQOZ0gRQcx3kocP0Tw	electronics_store|point_of_interest|store|establishment	53.3461234	-6.2594406	False	13 Westmoreland St, Temple Bar, Dublin, D02 HO48	1.0	electronics_store
21	Refresh - Trinity College Dublin	ChIJzzz_LJsOZ0gRJeE2uW_4Gj0	electronics_store|point_of_interest|store|establishment	53.344689	-6.258931	False	Trinity Students' Union, House 6, The University of Dublin Trinity College, College Street, Dublin, Dublin 2, D02 FD37		electronics_store
22	D5 Hosting	ChIJ6Ze2mIYOZ0gRiAQ_z11dAso	electronics_store|point_of_interest|store|establishment	53.35124159999999	-6.2607789	False	O'Connell Street Upper, North City, Dublin		electronics_store
23	iConnect Ireland | Apple Premium Reseller	ChIJye1pEoQOZ0gRJCihWyg5_6M	electronics_store|point_of_interest|store|establishment	53.3497242	-6.2612888	False	1 Co. Dublin IE, 36 Henry St, Co. Dublin, D01 DX32		electronics_store
24	Big Brain Electronica	ChIJwTidYJwPZ0gRx8-I7zjMlyE	hospital|electronics_store|home_goods_store|health|point_of_interest|store|establishment	53.34716520000001	-6.2615359	False	Bachelors Walk, North City, Dublin, D01 EA02		electronics_store
25	Mobile Store	ChIJg-IIBE8PZ0gRiulzHF79ouQ	electronics_store|point_of_interest|store|establishment	53.3496854	-6.2618493	False	2 Moore St, North City, Dublin, D01 RC65		electronics_store
26	GSM EXPERT	ChIJGYhcCIQOZ0gRH0dfuXKNzF8	electronics_store|point_of_interest|store|establishment	53.35002300000001	-6.262162	False	8 Moore St, North City, Dublin 1, D01 X439		electronics_store
27	Dublin Electrical Wholesalers Limited	ChIJzV3JD2IOZ0gRBCfLBIs98NY	electronics_store|point_of_interest|store|establishment	53.357416	-6.2510474	False	580 N Circular Rd, Mountjoy, Dublin, D01 RP83		electronics_store
28	First Choice ITech	ChIJOWMSCIQOZ0gRyOUjDtXL2fM	electronics_store|point_of_interest|store|establishment	53.3500757	-6.2622576	False	Shop No. 9, 1 Moore St, North City, Dublin, D01 EW99		electronics_store
29	APPLECARE	ChIJzbOj94MOZ0gRRlz3m5tcPk0	electronics_store|point_of_interest|store|establishment	53.3500136	-6.2625275	False	55 Moore St, North City, Dublin 1, D01 A6N4		electronics_store
30	One Stop Repair Centre	ChIJsf5-toYOZ0gRQsq0guz2Kjs	electronics_store|point_of_interest|store|establishment	53.35198889999999	-6.2623335	False	71 Parnell St, North City, Dublin 1, D01 EA89		electronics_store
31	CeX	ChIJQRqvvIMOZ0gRc8b6tv9Jdoo	electronics_store|point_of_interest|store|establishment	53.3487325	-6.2640457	False	11/12 Liffey St. Upper, North City, Dublin, D01 F623	1.0	electronics_store
32	E Cigarette & Eliquid online Ireland	ChIJqSJZl5wOZ0gRM_4PhQJyv1s	electronics_store|point_of_interest|store|establishment	53.3437735	-6.2618106	False	Office:6, 9 Trinity St, Dublin		electronics_store
33	Conns Cameras	ChIJrdvpf5wOZ0gRvJaIkS-E1ug	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34272350000001	-6.2608589	False	54 Clarendon St, Dublin 2, D02 AK61		electronics_store
34	Gadget Geek	ChIJU9Zc34MOZ0gRR6ld_AM8FuI	electronics_store|point_of_interest|store|establishment	53.3506788	-6.2644055	False	Unit 64, ILAC Shopping Centre, D1, Parnell Street, Dublin, D01 A0T2		electronics_store
35	IT-Fix	ChIJMU-wZ4EOZ0gRaFRoGieASNM	electronics_store|point_of_interest|store|establishment	53.3514534	-6.264246099999999	False	176 Parnell St, Rotunda, Dublin, D01 X4Y6		electronics_store
