	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Sixt Car Hire - Dublin City Centre	ChIJcdFdZIYOZ0gRxWTefgk5CN8	car_rental|point_of_interest|establishment	53.35186299999999	-6.258666999999999	False	car_rental
1	UFODRIVE: 24/7- Car Rental - Dublin City	ChIJq-OXyKIPZ0gR_LWL4U3iYr0	car_rental|point_of_interest|establishment	53.3394269	-6.2635717	True	car_rental
2	Dooley Car Rental	ChIJD_WFApEOZ0gRd5bqzA7sqPM	car_rental|point_of_interest|establishment	53.3427508	-6.249969599999999	False	car_rental
3	Enterprise Car & Van Hire - Dublin City Centre	ChIJk1d-kWMOZ0gRcmhXFm4rd3Q	car_rental|point_of_interest|establishment	53.35935669999999	-6.254378399999999	False	car_rental
4	DUBLIN CHAUFFEURS	ChIJOV25y5kOZ0gRe_HIUBCTVZE	car_rental|point_of_interest|establishment	53.33792829999999	-6.254010599999999		car_rental
5	Thrifty Car Rental	ChIJ2Uok6PENZ0gRGR-Ju-dy0kU	car_rental|point_of_interest|establishment	53.359709	-6.277702	False	car_rental
6	Dollar Rent A Car	ChIJ-RCq3VINZ0gRrPRFxXFkI5E	car_rental|point_of_interest|establishment	53.359716	-6.277708	False	car_rental
7	Hertz Car Hire	ChIJYdDsEtQNZ0gRbO-QmxQRPow	car_rental|point_of_interest|establishment	53.3596926	-6.2778363	False	car_rental
8	Van Hire Dublin	ChIJo9ydZGMOZ0gR1RrPiVxETBU	car_rental|point_of_interest|establishment	53.36181329999999	-6.2553314	False	car_rental
9	Sixt car hire - Dublin St. Stephens	ChIJyfXGSX8PZ0gRzaj2Oetmrv8	car_rental|point_of_interest|establishment	53.33500220000001	-6.257684600000001	False	car_rental
10	CARHIRE.ie	ChIJWan12A4PZ0gRK1RcckcukdU	car_rental|point_of_interest|establishment	53.3475364	-6.237884999999999	False	car_rental
11	Europcar Dublin City	ChIJR9FXN5AOZ0gRlsRSOjvQjqI	car_rental|point_of_interest|establishment	53.3477362	-6.2377405	False	car_rental
12	Irish Car Rentals Dublin	ChIJjQrTYzYMZ0gRz5ERs3-ItO0	car_rental|point_of_interest|establishment	53.3475569	-6.237414399999999	False	car_rental
13	Compare Travel - Car Hire, Ferries, Hotels & Travel Insurance	ChIJ3RbQSx8OZ0gREDDARRQRUE8	car_rental|point_of_interest|establishment	53.342276	-6.239204	True	car_rental
