	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Cool Diamonds	ChIJDTtAm5EOZ0gR7_G1UNGfq9c	jewelry_store|point_of_interest|store|establishment	53.34384809999999	-6.247860499999999	False			jewelry_store
1	Oscar Graves	ChIJVVWB95YOZ0gRXs2fBP7J1Xs	jewelry_store|point_of_interest|store|establishment	53.3405453	-6.248888500000001				jewelry_store
2	Aria Diamond	ChIJm36HyJAOZ0gRO8Aqg1rWTIM	jewelry_store|point_of_interest|store|establishment	53.34119159999999	-6.251312299999999	False			jewelry_store
3	Lapis Jewellers	ChIJD6TvcJwOZ0gRFRA1mfj_6sY	jewelry_store|point_of_interest|store|establishment	53.3424011	-6.256094	False			jewelry_store
4	2Unique Jewellers	ChIJAf2PsuwOZ0gRvfi_o93E-Ck	jewelry_store|point_of_interest|store|establishment	53.3419453	-6.2393279				jewelry_store
5	JewelleryRepair.ie	ChIJJWmCmZEOZ0gRcgUHMJX5aok	jewelry_store|point_of_interest|store|establishment	53.341922	-6.239340800000001	False			jewelry_store
6	Seamus Gill	ChIJQXknhZEOZ0gRmm4QdSIe57Y	jewelry_store|point_of_interest|store|establishment	53.3419697	-6.2392966				jewelry_store
7	Nicole van der Wolf Jewellery	ChIJZ2sei1oPZ0gRg0oUxKN-0bw	jewelry_store|point_of_interest|store|establishment	53.3421949	-6.256328099999998	False			jewelry_store
8	Ronan Campbell @ DESIGNYARD	ChIJtd5gR7YOZ0gRti8GZehSl44	jewelry_store|finance|point_of_interest|store|establishment	53.3421949	-6.256328099999998	True			jewelry_store
9	DESIGNYARD	ChIJy_OkdJsOZ0gRrN_KCGQ2RFA	jewelry_store|art_gallery|point_of_interest|store|establishment	53.34221300000001	-6.256376899999999	True			jewelry_store
11	International Diamond Brokers Fitzpatrick's - Engagement Rings Dublin, Ireland	ChIJpdavvZUOZ0gR-ZBonhmafPk	jewelry_store|point_of_interest|store|establishment	53.3421372	-6.256355699999999	False			jewelry_store
12	Alan Ardiff	ChIJ-9tcsuwOZ0gRsV1AjbFGUuQ	jewelry_store|point_of_interest|store|establishment	53.34195399999999	-6.239148				jewelry_store
13	Maureen Lynch	ChIJAVTFaZoOZ0gRFz02rtpWpVc	jewelry_store|point_of_interest|store|establishment	53.3426881	-6.256806799999999				jewelry_store
15	Precious	ChIJ2dylrewOZ0gRS2oJ4lIXq2w	jewelry_store|point_of_interest|store|establishment	53.341738	-6.239117999999999	False			jewelry_store
16	Spirit Jewellery	ChIJb06wT5oOZ0gR6qkEskSpkLg	jewelry_store|point_of_interest|store|establishment	53.3418503	-6.2566935				jewelry_store
17	Amethyst Dublin	ChIJ0QQ8K-sOZ0gRNO3Eh4EP4Hs	jewelry_store|point_of_interest|store|establishment	53.34119080000001	-6.239102300000001				jewelry_store
18	Bespoke Diamonds - Engagement Rings Dublin	ChIJG0HJJ5oOZ0gRICuALEuxpkk	jewelry_store|finance|point_of_interest|store|establishment	53.34045740000001	-6.255675099999999	False			jewelry_store
19	Boutique Diamonds Dublin	ChIJG0HJJ5oOZ0gRjgpyhinrLaE	jewelry_store|point_of_interest|store|establishment	53.34045740000001	-6.255675099999999	True			jewelry_store
21	Loyes Diamonds - Engagement Rings Dublin	ChIJv0yFmZcOZ0gRr3XECZK7pf0	jewelry_store|point_of_interest|store|establishment	53.3373029	-6.2510347	False	127 Baggot Street Lower, Dublin 2, D02 F634		jewelry_store
22	Swarovski	ChIJdYm2dZsOZ0gRfm2zqFDutW8	jewelry_store|point_of_interest|store|establishment	53.3429095	-6.2593266	False	5 Grafton Street, Dublin 2, D02 YY07	4.0	jewelry_store
23	Weir & Sons- Official Rolex Retailer	ChIJZzdRnZsOZ0gRhH1SOOzJYt4	jewelry_store|finance|point_of_interest|store|establishment	53.3427742	-6.2597264	False	96-99 Grafton Street, Dublin 2, D02 WR12		jewelry_store
24	Tiffany & Co.	ChIJe7-UnJsOZ0gR-hcD6H8it9Q	jewelry_store|point_of_interest|store|establishment	53.3423914	-6.259914699999999	True	88-95 Grafton Street, Dublin, D02 VF65		jewelry_store
25	Fields the Jeweller, Grafton St.	ChIJpWTFjpsOZ0gRgeLYl24RGA4	jewelry_store|point_of_interest|store|establishment	53.3418715	-6.259821899999999	False	22 Grafton Street, Dublin 2, D02 Y199		jewelry_store
26	My Diamond	ChIJv4SG-5sOZ0gRVAHwT891_SQ	jewelry_store|point_of_interest|store|establishment	53.34175339999999	-6.259938399999999	False	1st Floor, 24 Grafton Street, Dublin 2, D02 PC96		jewelry_store
27	Diamant	ChIJVwv165UOZ0gR_S2EZwYpN6c	jewelry_store|point_of_interest|store|establishment	53.33654199999999	-6.243792	False	Crescent Hall, 3rd Floor, Mount St Cres, Dublin, D02 YF20		jewelry_store
28	Weldons	ChIJQTsdgJwOZ0gRT6XjrOdk1C8	jewelry_store|home_goods_store|point_of_interest|store|establishment	53.3427416	-6.2608348	False	55 Clarendon St, Dublin 2, D02 HH73		jewelry_store
29	John Brereton Jewellers	ChIJodnlD5wOZ0gRsqA8JpoVfCY	jewelry_store|point_of_interest|store|establishment	53.3412586	-6.2602737	False	33 Grafton Street, Dublin, D02 TD85		jewelry_store
30	Rocks Jewellers - Grafton Street Dublin	ChIJo2xY9ZsOZ0gRTFLN7-L4CZc	jewelry_store|point_of_interest|store|establishment	53.341397	-6.260517	False	73 Grafton Street, Dublin 2, D02 WE00		jewelry_store
31	Appleby Jewellers	ChIJRdnldpwOZ0gRjcLhEEx0YJE	jewelry_store|point_of_interest|store|establishment	53.341848	-6.260761	False	5 Johnson's Ct, Dublin 2, D02 EH52		jewelry_store
32	Paul Sheeran Jewellers	ChIJISjK0PEMZ0gRIDMpHqRTiz8	jewelry_store|point_of_interest|store|establishment	53.34190659999999	-6.2608527	False	7-8 Johnson's Ct, Grafton Street, Dublin 2, D02 K799		jewelry_store
33	Caratz Diamond Boutique	ChIJCZDLhpwOZ0gRYvvuLH9EWAQ	jewelry_store|point_of_interest|store|establishment	53.34297	-6.261214	False	34 Wicklow St, Dublin 2, D02 F431		jewelry_store
34	Boodles - Jewellers in Dublin, Ireland	ChIJzViMCpwOZ0gRfrKPzr2HEdQ	jewelry_store|point_of_interest|store|establishment	53.3413034	-6.2606151	False	71 Grafton Street, Dublin 2, D02 NR04		jewelry_store
35	Pandora Grafton St	ChIJbVyXCZwOZ0gRYMu3cJLNYhU	jewelry_store|point_of_interest|store|establishment	53.34100859999999	-6.260460699999999	False	35 Grafton Street, Dublin, D02 WC82		jewelry_store
36	Irish River Jewellery	ChIJ_R3Y6IUOZ0gRWNe-hIP7Oko	jewelry_store|point_of_interest|store|establishment	53.350249	-6.256742	True	96 Talbot St, North City, Dublin 1, D01 YX03		jewelry_store
