	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Camerino Bakery Café	ChIJAViEt-8PZ0gRuDSSI9gHUWw	2.0	cafe|food|point_of_interest|establishment	53.3392288	-6.246393399999999	False		cafe
1	Füdi Delicatessen	ChIJPWOjn5YOZ0gRqGtZ7w9dq5Y	2.0	cafe|food|point_of_interest|establishment	53.3393611	-6.246025599999999	False		cafe
4	Staple Foods	ChIJiXrwQZQOZ0gRw5gR8Ggl6cs	2.0	cafe|restaurant|food|health|point_of_interest|store|establishment	53.3395068	-6.2436905	False		cafe
5	Cafe Sol Baggot Street	ChIJNeF0NZYOZ0gRkC0bLVOjvck	2.0	cafe|restaurant|food|point_of_interest|store|establishment	53.3367017	-6.248495899999999	False		cafe
6	Salt Cellar Cafe	ChIJFxiH3JUOZ0gRyxVG-CaIAVE	1.0	cafe|restaurant|food|point_of_interest|store|establishment	53.3372317	-6.2445336	False		cafe
7	DoppioZero Cafe - Pembroke	ChIJWwhkhJcOZ0gRaxYq1g_ZDRc		cafe|food|point_of_interest|store|establishment	53.3375143	-6.251633399999999	False		cafe
8	The Art of Coffee - Hogans Place	ChIJkaY6K-8PZ0gRNpYBrygewd8		cafe|food|point_of_interest|store|establishment	53.34074409999999	-6.2438554	False		cafe
9	Cafe Boulevard	ChIJTWEvg5cOZ0gRRRdibB_hjW4	2.0	cafe|food|point_of_interest|establishment	53.3375	-6.2516667	False		cafe
10	Steam Café @ The Alex - Dublin 2	ChIJczeQsIgPZ0gRl2VjTAtH2lU		cafe|food|point_of_interest|establishment	53.3418512	-6.249085399999998	False		cafe
11	The Davenport Hotel	ChIJ0VwTxZAOZ0gRS0QnGUR8TdE		cafe|lodging|bar|restaurant|food|point_of_interest|establishment	53.3416667	-6.250027499999999	True		cafe
12	Bear Market Coffee	ChIJWwhkhJcOZ0gRkCHAusVy93I		cafe|food|point_of_interest|store|establishment	53.3374223	-6.2517207	False		cafe
13	Cafe Sol Lower Baggot Street	ChIJ79lGgpcOZ0gROMkQ3B8_D6I		cafe|meal_takeaway|restaurant|food|point_of_interest|establishment	53.337671	-6.252005999999999	False		cafe
14	eathos (lower Baggot St)	ChIJRWh6gOQPZ0gRoU-0l53EypI		cafe|restaurant|food|point_of_interest|store|establishment	53.3381267	-6.252450199999999	False		cafe
15	Insomnia Coffee Company	ChIJrw5HgJcOZ0gRZFADFMhT9qE	2.0	cafe|food|point_of_interest|store|establishment	53.33768920000001	-6.252345699999999	False		cafe
16	Costa Cafe	ChIJn0OlTkgPZ0gRzgLKYEcxvtI		cafe|food|point_of_interest|establishment	53.3418042	-6.250424700000001			cafe
17	Cafe Sol Lincoln Place	ChIJ2e6c3ZAOZ0gR_cJdyBalyz8		cafe|restaurant|food|point_of_interest|store|establishment	53.3418517	-6.250460599999999	False		cafe
18	Bon Espresso	ChIJZYQgVZQOZ0gR4zMZgNVAxmk		restaurant|cafe|food|point_of_interest|establishment	53.3383778	-6.2423312			cafe
19	The Punnet Food Emporium	ChIJZYQgVZQOZ0gRY6MoqlXjoAo		cafe|restaurant|food|health|point_of_interest|store|establishment	53.3383778	-6.2423312	False		cafe
20	3FE	ChIJN1lxjJQOZ0gRLEW5vZh6AA0	2.0	cafe|food|point_of_interest|store|establishment	53.33996	-6.2419707	False	32-34 Grand Canal Street Lower, Grand Canal Dock, Dublin	cafe
21	O'Briens Sandwich Cafe	ChIJF6nmzpkOZ0gRuHqvr6JqPlk	2.0	cafe|restaurant|food|point_of_interest|establishment	53.3381342	-6.2537967	False	19 Merrion Row, Dublin 2, D02 TA46	cafe
