	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Mc Gowans of Phibsboro	ChIJ5SSKF28OZ0gRwFzxZdVgaHo	2.0	night_club|bar|restaurant|food|point_of_interest|establishment	53.356588	-6.273832	False		restaurant
1	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	2.0	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.35851210000001	-6.273068400000001	False		restaurant
2	The Italian Centre	ChIJx-7kv9MNZ0gRiPVGTOStQ64		store|restaurant|food|point_of_interest|establishment	53.35907359999999	-6.280137700000002	False		restaurant
3	Wakami	ChIJx4pQqyUNZ0gRD7IrLWswGNI		meal_takeaway|restaurant|food|point_of_interest|establishment	53.3594724	-6.273015600000001			restaurant
4	Hidden Dojo Asian Street Food	ChIJgdJDlNUNZ0gRvOa93eFKgjM	2.0	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3594793	-6.2729323	False		restaurant
5	Detroit Pizza Squad	ChIJF-bA7NUNZ0gRe8Vql42L8ls		restaurant|food|point_of_interest|establishment	53.359796	-6.2728183			restaurant
6	YAHYAFOODSTORE	ChIJlRBkWKwNZ0gR1krj3dLgYFo		grocery_or_supermarket|meal_takeaway|restaurant|food|point_of_interest|store|establishment	53.3601738	-6.272497	False		restaurant
7	Dutchess Foods	ChIJb4nsTAQNZ0gR9ncmqYUUwYc		restaurant|food|point_of_interest|store|establishment	53.3606949	-6.278172799999999	False		restaurant
8	Gills Tandoori	ChIJ57rZH9QNZ0gRO2b7M2gnN6M		restaurant|food|point_of_interest|establishment	53.3608315	-6.277288399999999			restaurant
9	The Barbers Bar	ChIJUaQvTiwMZ0gRixWtZ9v4Mx4	1.0	bar|restaurant|food|point_of_interest|establishment	53.3521221	-6.2798127	False		restaurant
10	Dublin Kebab	ChIJneme09gNZ0gR-JQU69I8Ksk	1.0	restaurant|food|point_of_interest|establishment	53.36025919999999	-6.272477200000001	True		restaurant
11	Sushi Sakai	ChIJLWcqCPENZ0gR36tB0mxrKD8		restaurant|food|point_of_interest|establishment	53.36067709999999	-6.2739056	False		restaurant
12	Nagoya Asian Cusion	ChIJdSIi6h8NZ0gR4zU1zT2ZobI		restaurant|food|point_of_interest|establishment	53.36067709999999	-6.2739056			restaurant
13	Nagoya Cafe	ChIJN9yh3tUNZ0gRQr01MjIaUys		cafe|restaurant|food|point_of_interest|establishment	53.360709	-6.273788000000001	False		restaurant
14	KALE+COCO	ChIJu7PiMqAOZ0gRYiQogBMsgoU		cafe|restaurant|food|point_of_interest|store|establishment	53.3519534	-6.2795859	False		restaurant
15	Pearl River Chinese Takeaway	ChIJw1sI5dUNZ0gRkfeyHqLJW8s		meal_takeaway|restaurant|food|point_of_interest|establishment	53.360521	-6.272874	False		restaurant
16	Loretta's	ChIJH3pIgpANZ0gRi3xSvVl0LYQ	2.0	restaurant|food|point_of_interest|establishment	53.36068429999999	-6.272435599999999	False		restaurant
17	Doyles Corner	ChIJ6ddR_NUNZ0gR8iLk5c5TSdk	2.0	bar|restaurant|food|point_of_interest|establishment	53.36091209999999	-6.272522799999999	False		restaurant
18	The Diner	ChIJBxjFpzMNZ0gRb56sCyvDJpo		restaurant|food|point_of_interest|establishment	53.36107980000001	-6.272504199999999	True		restaurant
19	Doner Kebab Express	ChIJQX6H_dUNZ0gRKKRepK-BHyc		restaurant|food|point_of_interest|establishment	53.36109499999999	-6.272537499999999	False		restaurant
20	Monck's Green	ChIJx_qk4tUNZ0gRj5AZfrtPMWk	2.0	restaurant|food|point_of_interest|establishment	53.36123329999999	-6.2725111	False	156 Phibsborough Rd, Cabra East, Dublin 7	restaurant
21	Lavanda Takeaway	ChIJFXQVMiwMZ0gRycmwVkh9uJI	2.0	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3506423	-6.279722599999999	False	31 Brunswick St N, Stoneybatter, Dublin 7, D07 DA25	restaurant
22	Kerala Kitchen	ChIJhZ1ZfogNZ0gRO9uLbPUoqNg		restaurant|food|point_of_interest|establishment	53.3523797	-6.2841741	False	73 Manor St, Stoneybatter, Dublin	restaurant
23	Boco	ChIJs2dICSoMZ0gRCzVhHbrcffE	2.0	meal_takeaway|bar|restaurant|food|point_of_interest|establishment	53.3513315	-6.2700662	False	57 Bolton St, Dublin 1, D01 CK40	restaurant
24	Cafe Oasis	ChIJicEuVikMZ0gRA8dMc0eWQ68	1.0	restaurant|food|point_of_interest|establishment	53.3500187	-6.2757233	False	48, 59 7 King St N, Smithfield, Dublin, D07 EE76	restaurant
25	Mi Thai	ChIJSx0piS0MZ0gRF59g7jL_M7o	2.0	restaurant|food|point_of_interest|establishment	53.3515682	-6.283395899999999	False	87B Manor St, Stoneybatter, Dublin, D07 Y9K6	restaurant
26	Veginity	ChIJUT9BM7QPZ0gRNKlBp7T4VPo	2.0	restaurant|food|point_of_interest|establishment	53.3554234	-6.265951500000001	False	101 Dorset Street Upper, Inns Quay, Dublin, D01 A2F4	restaurant
27	All Bar Chicken	ChIJRRpVpnQNZ0gRoRYC7n4aI5E	2.0	restaurant|food|point_of_interest|establishment	53.3509037	-6.282137899999999	False	Niemba, 16 Stoneybatter, Dublin 7	restaurant
28	Camile Thai Phibsborough	ChIJ2UHAltUNZ0gRnOzIUQR6y0k	2.0	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.36215199999999	-6.2723409	False	143a Phibsborough Rd, Phibsborough, Dublin 7, D07 AE02	restaurant
29	Grano	ChIJ7yMW8y0MZ0gR1xoDZzvRfDY	2.0	restaurant|food|point_of_interest|establishment	53.3512611	-6.2830245	False	Norseman Court, Unit 5, Manor St, Dublin, D07 XD89	restaurant
30	Wood Fire Cafe	ChIJi8K7IX4OZ0gRspk_2wpfAnQ	2.0	bar|restaurant|food|point_of_interest|establishment	53.35622100000001	-6.2656981	False	3 Blessington St, Inns Quay, Dublin 7, D07 K443	restaurant
31	Anatolia	ChIJBxT7noAOZ0gRsdHvnY3NjT8		restaurant|food|point_of_interest|establishment	53.3558329	-6.2656919	False	Dorset Street Upper, Inns Quay, Dublin 1	restaurant
32	El Patron Mexican street food	ChIJ47f2GyoMZ0gRIxkoJUjKQ9E	1.0	restaurant|food|point_of_interest|establishment	53.3507443	-6.2708726	False	4-6 King St N, Dublin, D07 T932	restaurant
34	Nero XVII	ChIJ3T6n5XkNZ0gRV_Q_evYBJfM		restaurant|food|point_of_interest|establishment	53.36128840000001	-6.284747599999999	False	105 Cabra Rd, Cabra East, Dublin 7, D07 EK70	restaurant
35	Thundercut Alley	ChIJY-93ji4MZ0gRMYJ_TM304Aw	2.0	restaurant|bar|food|point_of_interest|establishment	53.3489338	-6.278970300000001	False	Smithfield Smithfield, Dublin 7	restaurant
36	My Meat Wagon	ChIJFRfkjS4MZ0gRrpcIYlbn3r8	2.0	restaurant|food|point_of_interest|establishment	53.3488872	-6.2788415	False	Market Square, Smithfield, Dublin	restaurant
