	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	Nagoya Cafe	ChIJN9yh3tUNZ0gRQr01MjIaUys	cafe|restaurant|food|point_of_interest|establishment	53.360709	-6.273788000000001	False			cafe
1	Fools + Horses Coffee Phibsboro	ChIJVWxifCwNZ0gRmj7Xby6o7wc	cafe|food|point_of_interest|store|establishment	53.3612773	-6.273127800000001	False			cafe
2	Galaxy Cybercafe	ChIJQQb_5NUNZ0gRy0Byyb1eZFI	cafe|food|point_of_interest|establishment	53.3605805	-6.272888299999999				cafe
3	Kennedy's	ChIJKR-1-tUNZ0gRI15lb5wYeMU	cafe|food|point_of_interest|establishment	53.3604669	-6.272527900000001	False	2.0		cafe
4	White Moose Cafe	ChIJaTDBudMNZ0gRXHOU42zNtro	cafe|food|point_of_interest|establishment	53.3591495	-6.2798308	False	2.0		cafe
5	Two Boys Brew	ChIJ1x0jVH8OZ0gRISDhYQtGfJo	cafe|food|point_of_interest|establishment	53.3608639	-6.271541699999998	False	2.0		cafe
6	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.35851210000001	-6.273068400000001	False	2.0		cafe
7	Tailor And Blue coffee co	ChIJo5QZaO0PZ0gR1xZu0uhMVCs	cafe|food|point_of_interest|establishment	53.3604765	-6.270092099999998	False			cafe
8	The Lazy Daisy	ChIJ-3cORHQPZ0gRQAN6DtVLDNc	cafe|food|point_of_interest|store|establishment	53.36376089999999	-6.2708228	False			cafe
9	3FE	ChIJO1bI2GsPZ0gROwviAHtcXeA	cafe|food|point_of_interest|store|establishment	53.36470199999999	-6.271503	False			cafe
10	Ecaterinacake	ChIJn1ozoH8OZ0gRpIovA73Znm8	cafe|food|point_of_interest|establishment	53.35869090000001	-6.269808900000001	False	1.0		cafe
11	The Bernard Shaw	ChIJZf8Yh6AOZ0gRhewFFltjO2k	art_gallery|cafe|bar|food|point_of_interest|establishment	53.3646909	-6.271209799999999	False	2.0		cafe
12	Insomnia Coffee Company	ChIJlZyQ2dINZ0gRE5NLBWWF7pQ	cafe|food|point_of_interest|establishment	53.3613542	-6.284260199999999	False	2.0		cafe
13	Filo Cafe	ChIJ1TutOVkPZ0gRT9IJI7WKYow	cafe|food|point_of_interest|establishment	53.3651728	-6.2715384	False			cafe
15	Industrial Cafe	ChIJ26o5on8OZ0gRQMHPXt7to3M	cafe|food|point_of_interest|establishment	53.3581428	-6.269330399999999	False	1.0		cafe
16	Doug's Beans	ChIJ7ccGG6IPZ0gRRZsYxi2kZMM	cafe|food|point_of_interest|establishment	53.36102580000001	-6.2659162	False			cafe
17	Happy Days Coffee Van	ChIJCUXWtJANZ0gRCeXySQeHb_E	cafe|food|point_of_interest|establishment	53.3547514	-6.279135999999998	False			cafe
18	Shop & Cafe Mater Hospital	ChIJuXSWNUoPZ0gRdewpknYKIi4	cafe|food|point_of_interest|establishment	53.3599703	-6.2652809	False			cafe
19	Clement & Pekoe Stores	ChIJ88qRurQPZ0gREFpiUB4OEbw	cafe|food|point_of_interest|store|establishment	53.356799	-6.267588700000002	False			cafe
21	Koffee & Kale	ChIJDQKntPQPZ0gRI3J_6KVeZZQ	cafe|food|point_of_interest|store|establishment	53.3601266	-6.262842399999999	False		465 N Circular Rd, Inns Quay, Dublin, D07 TPR3	cafe
22	La Pausa Caffe	ChIJjXnjIX4OZ0gR6IbdT6qpRkw	cafe|food|point_of_interest|establishment	53.3562543	-6.265462899999999	False	1.0	1B Blessington St, Dublin 7, DO7 E223	cafe
23	Bleecker Street Cafe Bar	ChIJkQxwCn4OZ0gRtI4y2o08FuA	bar|cafe|restaurant|food|point_of_interest|establishment	53.3571801	-6.2639138	False	2.0	68 Dorset Street Upper, Rotunda, Dublin 1, D01 KT22	cafe
24	Chai cafe	ChIJMTjv47EPZ0gRQHP5gC5NjxQ	cafe|food|point_of_interest|establishment	53.35674729999999	-6.2642784	False		60 Dorset Street Upper, Rotunda, Dublin 1	cafe
25	The Mad Hatter Cafe	ChIJm5O_Ls0NZ0gRT3WTjY4__ZA	cafe|food|point_of_interest|establishment	53.3553018	-6.287630999999999	False	1.0	66 Prussia St, Arran Quay, Dublin, D07 VK72	cafe
26	Candy Cafe	ChIJG8a7yoAOZ0gRJOCWzVwdpWE	cafe|restaurant|food|point_of_interest|store|establishment	53.3547139	-6.2634558	False	1.0	Frederick St N, Rotunda, Dublin	cafe
27	SLICE	ChIJLcMFfTIMZ0gRJXbYo8g1I0E	cafe|meal_delivery|restaurant|food|point_of_interest|store|establishment	53.3522325	-6.284570899999999	False	2.0	56 Manor Pl, Stoneybatter, Dublin 7, D07 YN12	cafe
28	Koffee and Kale	ChIJb9nLoYcOZ0gR9GL2bZHnKWA	cafe|food|point_of_interest|establishment	53.35577499999999	-6.260709400000001	False	2.0	21B Hill St, Rotunda, Dublin 1, D01 HY68	cafe
29	Social Fabric Cafe	ChIJ8zHmVOENZ0gRYWOxeIVHyhk	cafe|restaurant|food|point_of_interest|store|establishment	53.3505468	-6.2821247	False		34 Stoneybatter, Arbour Hill, Stoneybatter, Dublin, D07 HP99	cafe
30	Blas Cafe	ChIJIT1XkoEOZ0gRM0FRqgIK00E	cafe|food|point_of_interest|establishment	53.3513707	-6.2674433	False	1.0	26 King's Inns St, Rotunda, Dublin 1, D01 P2W7	cafe
31	Cafe Rotunda	ChIJr9V-OoEOZ0gRs14Su45R1j8	cafe|food|point_of_interest|establishment	53.3525608	-6.2638216	False		Rotunda, Dublin	cafe
32	Heroes café	ChIJbeEmgGgPZ0gR6B9NaNUfHNI	cafe|food|point_of_interest|establishment	53.3499641	-6.2692158	False		65 Capel St, Rotunda, Dublin 1	cafe
