	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
1	Insomnia Coffee Company	ChIJo3KLqp4OZ0gRmJi3FUL75bY	2.0	cafe|food|point_of_interest|store|establishment	53.33999179999999	-6.260176599999999	False		cafe
2	These Hands Coffee	ChIJ3619xiAPZ0gR90hztI3VIps		cafe|food|point_of_interest|store|establishment	53.3395683	-6.2613279	False		cafe
3	Foodlife	ChIJHbrApp4OZ0gRfIXQbfQUx6M		cafe|food|point_of_interest|establishment	53.3397705	-6.2612342			cafe
4	Beanhive Coffee	ChIJHSvZW5kOZ0gRbLDgIJK0zZo	1.0	cafe|restaurant|food|point_of_interest|store|establishment	53.3397986	-6.258824800000001	False		cafe
5	Tang	ChIJKcKRXJkOZ0gRhhR_7GmvVuc	1.0	cafe|restaurant|food|point_of_interest|establishment	53.3396079	-6.2585684	False		cafe
6	Butlers Chocolate Café, Grafton Street	ChIJcXYPApwOZ0gRhJVOCiJAa3A	2.0	cafe|food|point_of_interest|store|establishment	53.34008799999999	-6.26057	False		cafe
7	Caffé Nero	ChIJk1UxX5kOZ0gRp191usAQxYc	2.0	cafe|food|point_of_interest|establishment	53.3400008	-6.2588156	False		cafe
8	Gourmet Tea and Coffee World	ChIJOc6goJ4OZ0gR9jI4POtLJKY		cafe|food|point_of_interest|establishment	53.3400026	-6.261453699999999	False		cafe
9	The Rolling Donut	ChIJibgYHZwOZ0gRJ0VhLku4D4M		bakery|cafe|food|point_of_interest|store|establishment	53.3401744	-6.261085499999999	True		cafe
10	Gurmans Tea and Coffee	ChIJCU07HpwOZ0gRyOQDHHRNVCs		cafe|food|point_of_interest|store|establishment	53.3400401	-6.261518100000001	False		cafe
11	Caffè Nero	ChIJnz4lHJwOZ0gRb9W_RbB0EyQ	2.0	cafe|food|point_of_interest|store|establishment	53.3402451	-6.261362800000001	False		cafe
12	Perc-Up Cafe	ChIJD2NOnp4OZ0gRFl53aO0EbFI		cafe|food|point_of_interest|establishment	53.3398632	-6.2620371			cafe
13	Starbucks Stephen's Green	ChIJOUXpbpkOZ0gR-nUDLPR92wU	2.0	cafe|food|point_of_interest|store|establishment	53.33932220000001	-6.2575115	True		cafe
14	Le Centre-Ville	ChIJM3eFIJwOZ0gRou5GGhj-u64		cafe|food|point_of_interest|establishment	53.34001430000001	-6.262082	False		cafe
15	Starbucks	ChIJ3XeXEJwOZ0gR8_nf7dLj4yU	2.0	cafe|food|point_of_interest|store|establishment	53.340762	-6.261398700000001	False		cafe
16	Butlers Chocolate Café, Chatham Street	ChIJq-05PJwOZ0gRelDb09eHKFw	2.0	cafe|food|point_of_interest|store|establishment	53.34077029999999	-6.261666599999999	False		cafe
17	Dolce Sicily	ChIJG-5b3ZsOZ0gRelL4mJ0ROiI	2.0	bakery|cafe|restaurant|food|point_of_interest|store|establishment	53.3409827	-6.2588901	True		cafe
18	Dublin Barista School	ChIJazfx6JsOZ0gRwe8BBuzsBCA	1.0	cafe|food|school|point_of_interest|establishment	53.3409492	-6.2586983	False		cafe
19	Maneki Tea Talk	ChIJi8LYRFkPZ0gREk4kEahqw9U		cafe|food|point_of_interest|establishment	53.3411056	-6.258886399999999	True		cafe
20	The Commons at MoLI	ChIJo1VW9fsPZ0gRO23pz1u5jNE		cafe|food|point_of_interest|establishment	53.3367903	-6.2601607	False	86 St Stephen's Green, Saint Kevin's, Dublin	cafe
21	Cafe Sol Dawson Street	ChIJPzMkwpsOZ0gRMSK5YoaDtMc		cafe|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3413967	-6.2585333	False	Royal Hibernian Way, Dawson St, Dublin	cafe
22	Il Fornaio Dawson Street	ChIJ78xVwJsOZ0gR0LFYiJEeEqM		cafe|food|point_of_interest|establishment	53.3413676	-6.258399199999999	True	Unit 10, Royal Hibernian Way, Dawson St, Dublin 2	cafe
23	Java Republic	ChIJD9GtzZsOZ0gRplAGfvW8yD0	2.0	cafe|food|point_of_interest|establishment	53.3410419	-6.2570548	False	37 Molesworth Pl, Dublin 2, D02 K023	cafe
24	Taste Food Company	ChIJ3QXQNpwOZ0gRlPSKUTE8oeM	2.0	cafe|restaurant|food|point_of_interest|establishment	53.3409759	-6.2631814	True	39-40 William St S, Dublin 2, D02 AK50	cafe
25	Busyfeet & Coco Cafe	ChIJRelUNpwOZ0gR4TBZ01H2wjU	2.0	meal_takeaway|cafe|bar|restaurant|food|point_of_interest|store|establishment	53.3410622	-6.2631411	True	41 William St S, Dublin, D02 R228	cafe
26	Metro Cafe	ChIJM53DN5wOZ0gRLwe1FRWl1Fg	2.0	cafe|restaurant|food|point_of_interest|establishment	53.3412348	-6.262988099999999	True	43 William St S, Dublin 2, D02 YK59	cafe
27	KC Peaches Cafe St. Stephen's Green	ChIJlQXBpJkOZ0gR7UQ72Ni03xY	2.0	cafe|restaurant|food|point_of_interest|establishment	53.3387263	-6.255329199999999	False	North, 35 - 37 St Stephen's Green, Dublin 2	cafe
28	Petit Café	ChIJbyOGJpoOZ0gRyL7xThTM3CI		cafe|food|point_of_interest|establishment	53.34061819999999	-6.2555613	False	35A Kildare St, Dublin 2	cafe
29	MARKS AND SPENCER CAFE	ChIJo5-8M3wPZ0gRDc5c2Bv1kVE		cafe|food|point_of_interest|establishment	53.3422357	-6.2595212	True	15 Grafton Street, Dublin	cafe
