	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Wolfe Tone Park	ChIJS1Y2WYIOZ0gRUPs1z27thV0	park|tourist_attraction|point_of_interest|establishment	53.34810280000001	-6.266701400000001	True	park
1	Mercantile Remembering of the Risin	ChIJKSyrdKwPZ0gRENB0WtBbcAg	park|point_of_interest|establishment	53.34392999999999	-6.264237099999999		park
2	Temple Bar Neighborhood	ChIJK6E8Yn0PZ0gRlSVYXsojFoo	park|point_of_interest|establishment	53.3457495	-6.2599879		park
3	Thomas Davis Statue & Memorial Fountain	ChIJXcuiXpsOZ0gRl7GSm8hbHUc	park|point_of_interest|establishment	53.3443625	-6.260611400000002	True	park
4	My Bike Or Hike	ChIJMz_je4IOZ0gRqV4u7NL5a88	park|point_of_interest|establishment	53.3481506	-6.268489400000001		park
5	Garden of Eden	ChIJ9brPNSgMZ0gR9n5_8tdrhM0	park|point_of_interest|establishment	53.34737920000001	-6.270344799999999		park
6	Garda Síochána Memorial Garden	ChIJXWrcdp0OZ0gRV3USD-MfXDU	park|tourist_attraction|point_of_interest|establishment	53.34275359999999	-6.2665769	True	park
7	Dubh Linn Garden	ChIJq-FUnZ0OZ0gR9_TAnOCOC7o	park|tourist_attraction|point_of_interest|establishment	53.3423616	-6.2666319	True	park
9	Chancery Park	ChIJl8wN9igMZ0gRRSiD9ZgTIzY	park|tourist_attraction|point_of_interest|establishment	53.3465867	-6.272191900000001	False	park
10	St Michan’s Park, Dublin	ChIJc2tQlCkMZ0gRUzCe796EepA	park|tourist_attraction|point_of_interest|establishment	53.3491835	-6.271209799999999		park
12	Armenian Genocide Memorial	ChIJGfGLSyYMZ0gRITtCZLVXw-I	park|point_of_interest|establishment	53.3432178	-6.271638	True	park
13	Peace Park	ChIJWY1zCRINZ0gRMWcEFYSGaNQ	park|point_of_interest|establishment	53.3427504	-6.2712542	True	park
15	College Park	ChIJ70rDfZoOZ0gRqrUyJigUzCI	park|point_of_interest|establishment	53.3431303	-6.254563399999999		park
16	St. Audoen's Park	ChIJ7xiH4iUMZ0gRomZlPCGXZLY	park|tourist_attraction|point_of_interest|establishment	53.34387479999999	-6.275032299999999	True	park
17	Children of Lir	ChIJb7TF3oAOZ0gRYONDZoVLbUI	park|point_of_interest|establishment	53.35361529999999	-6.264555999999998	True	park
18	St. Stephen’s Green	ChIJzc-KPoQOZ0gRTW9ZocSD8hI	park|point_of_interest|establishment	53.33956360000001	-6.2604216		park
19	Garden of Remembrance	ChIJCYaC2YYOZ0gRxFEZhvKYbOs	tourist_attraction|park|point_of_interest|establishment	53.3538817	-6.264142800000001	True	park
