	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	The Dyflin Bar	ChIJFWVORycMZ0gR0Uy0Rl4LbpE	bar|point_of_interest|establishment	53.3408738	-6.2681755	True			bar
1	The Snug	ChIJY4EZlJ0OZ0gRZxSbNZq0kSg	bar|point_of_interest|establishment	53.3414399	-6.2659939	True	1.0		bar
2	Restaurant Royale	ChIJqXJVkZ0OZ0gRcQ6GL5F7KSg	bar|restaurant|food|point_of_interest|establishment	53.3414399	-6.2659939				bar
3	homecocktails.ie	ChIJQwDxe4QPZ0gRafNel1F4wpA	bar|point_of_interest|establishment	53.3414382	-6.265349299999999	True			bar
4	Capitol Lounge	ChIJ-TLVxRuQREgRGUNMEs5QZ-w	bar|restaurant|food|point_of_interest|establishment	53.3413702	-6.2652796	True			bar
5	The Long Hall	ChIJHRhbu50OZ0gRGT1aPIaL698	bar|restaurant|food|point_of_interest|establishment	53.34185	-6.265298	True	2.0		bar
6	Chris Kelly Group	ChIJK6q0vp0OZ0gRki6enJTHoQw	bar|point_of_interest|establishment	53.3414411	-6.265214400000001	False			bar
8	Thomas Moore Inn	ChIJSV2E-v0PZ0gR78zvFa16QQI	bar|point_of_interest|establishment	53.3406111	-6.265436600000001				bar
10	Bow Lane Social Club	ChIJSwW6550OZ0gRF3f3O6i_Fik	bar|restaurant|food|point_of_interest|establishment	53.3402743	-6.265504900000001	True	2.0		bar
11	The Butchers Bar	ChIJncpVvicMZ0gR_-9cJTO1qsM	bar|restaurant|food|point_of_interest|establishment	53.34344669999999	-6.2698331				bar
12	Hogans	ChIJc_TIwFoJZ0gRX1BlS-bn5WA	bar|point_of_interest|establishment	53.3419903	-6.264563099999998	True	2.0		bar
13	NoLIta Dublin	ChIJ6Wo3qZ0OZ0gRYgwR_D9RxRg	bar|restaurant|food|point_of_interest|establishment	53.3424631	-6.264726700000001	True	2.0		bar
14	P. Mac's	ChIJJ07hyZ0OZ0gRxQXAO1EYbMo	bar|restaurant|food|point_of_interest|establishment	53.3411459	-6.2643543	True	2.0		bar
15	l'Gueuleton	ChIJuTkVrp0OZ0gRuX1VbZ_utRY	cafe|bar|restaurant|food|point_of_interest|establishment	53.3419858	-6.2642923	True	2.0		bar
16	The Market Bar Group	ChIJT66iq50OZ0gRtO73sWq1yS0	bar|point_of_interest|establishment	53.3423136	-6.264367	False			bar
