	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
2	The Lovely Food Company Drumcondra	ChIJs5AIEGUOZ0gRwY0t_6LpZS0	restaurant|food|point_of_interest|establishment	53.3652677	-6.256759700000001	2.0	False		restaurant
3	Shouk	ChIJTxc8y2QOZ0gRVPYdqGVXZLI	bar|restaurant|food|point_of_interest|establishment	53.3634284	-6.2582983	2.0	False		restaurant
4	Chipmongers - Drumcondra	ChIJFZK2ymQOZ0gRxYR7Q_GGHWA	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3633468	-6.2583058		False		restaurant
5	Andersons Creperie	ChIJs4VxQmUOZ0gR9a5vIr9tq0Y	restaurant|food|point_of_interest|establishment	53.36635279999999	-6.2566722	2.0	False		restaurant
6	Chai Latte ( Traditional Pakistani takeaway & bakery)	ChIJ-7T46q4PZ0gRNfGBvxjAuh8	meal_takeaway|bakery|restaurant|food|point_of_interest|store|establishment	53.3635215	-6.258886299999999		False		restaurant
7	Independent Pizza Company	ChIJCXWbz2QOZ0gR11aajvkPqxo	restaurant|food|point_of_interest|establishment	53.3628318	-6.2588028	2.0	False		restaurant
8	The Station Restaurant	ChIJn-_aTnsOZ0gRUzd3_kDO4sU	restaurant|food|point_of_interest|establishment	53.3627921	-6.2588288		False		restaurant
9	Mint Leaf	ChIJu86yfW8OZ0gRrdvFj1OUe3c	restaurant|food|point_of_interest|establishment	53.3675958	-6.255209499999999	2.0	False		restaurant
10	Fagans Bar and Restaurant	ChIJpZdmgG8OZ0gR7OW8JsyWphY	bar|restaurant|food|point_of_interest|establishment	53.36745519999999	-6.2559441	2.0	False		restaurant
11	Diep Takeaway Drumcondra	ChIJHz8pW3sOZ0gRb_e2XOkhiwE	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3624413	-6.259279200000001	2.0	False		restaurant
12	Diamond Pizza - Drumcondra	ChIJU-wTe28OZ0gRoHgIkBAc7cA	restaurant|meal_takeaway|food|point_of_interest|establishment	53.3678694	-6.255146999999999	1.0	True		restaurant
13	Apache Pizza Drumcondra	ChIJUyxLWXsOZ0gRN0fh2AYbvF4	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3620645	-6.259457100000001	2.0	True		restaurant
14	Le Petit Breton Artisan Crêperie	ChIJa9X_XnsOZ0gR5u30BNvPtV4	restaurant|food|point_of_interest|store|establishment	53.361945	-6.259570099999999	2.0	False		restaurant
15	Ruposhe Indian Restaurant	ChIJM9WzqHkOZ0gRyKIQld-udaU	restaurant|food|point_of_interest|establishment	53.36197660000001	-6.259725700000002		False		restaurant
16	Wallace’s Asti	ChIJOeqg-2IOZ0gRAreGjuBGphw	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.35885769999999	-6.254601099999999	2.0	False		restaurant
17	Abrakebabra	ChIJhfRpFW8OZ0gRWn5Ahkaj9qY	restaurant|food|point_of_interest|establishment	53.3688925	-6.2544434		False		restaurant
18	Laica Catering	ChIJd-hSbRYPZ0gRgVO65zotjf0	restaurant|food|point_of_interest|establishment	53.3608831	-6.2598513		False		restaurant
19	Base Wood Fired Pizza Drumcondra	ChIJ42Vii1MPZ0gRaF8stVES1x0	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3689963	-6.254492799999999		False		restaurant
20	Yummy Oriental	ChIJQxSUOlkPZ0gRwSQ1Q0wpXu4	restaurant|meal_takeaway|food|point_of_interest|establishment	53.3691972	-6.2542813		False	14 Drumcondra Rd Upper, Drumcondra, Dublin, D09 K6C1	restaurant
22	Nana's Restaurant African Cuisine	ChIJFZRbY6MPZ0gRLZQB4EcKwG8	restaurant|food|point_of_interest|establishment	53.3588605	-6.2577652		True	482B N Circular Rd, Mountjoy, Dublin 1, D01 P205	restaurant
23	Sampa Food Dublin	ChIJmae85XwOZ0gRroEEsUR0zE4	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3594725	-6.2592384	2.0	False	27A Belvedere Rd, Ballybough, Dublin, D01 HY76	restaurant
25	Johnson Best Food African Takeaway	ChIJZ-eU3YkOZ0gR9hpQVIDNePU	restaurant|food|point_of_interest|establishment	53.3563187	-6.25156	1.0	True	86 Summerhill, Mountjoy, Dublin 1, D01 XY96	restaurant
26	San Sab Thai Restaurant	ChIJuwzDym4OZ0gRzZPZXF0AnJc	restaurant|food|point_of_interest|establishment	53.3714538	-6.2530302	2.0	False	84 Drumcondra Rd Upper, Drumcondra, Dublin, D09 C2W0	restaurant
27	Da Mimmo	ChIJ21Xt_18OZ0gR04xMPZPrLV0	restaurant|food|point_of_interest|establishment	53.3573913	-6.2426229	2.0	False	148 N Strand Rd, North Dock, Dublin, D03 FK52	restaurant
28	Restaurant 104	ChIJQSLJT2kOZ0gRCH6a3aWV1M0	restaurant|meal_takeaway|bar|liquor_store|food|point_of_interest|store|establishment	53.3721095	-6.25265	2.0	False	104 Drumcondra Rd Upper, Drumcondra, Dublin, D09 FP29	restaurant
29	The Ivy House - Restaurant & Bar	ChIJC7FXWmkOZ0gRoWRzyrgqSVw	bar|restaurant|food|point_of_interest|establishment	53.37242080000001	-6.2523944	2.0	False	114 Drumcondra Rd Upper, Drumcondra, Dublin 9, D09 CX74	restaurant
30	One Society	ChIJ8XAo-2sPZ0gRp9_TXPpsRcA	restaurant|cafe|food|point_of_interest|store|establishment	53.3540899	-6.256557	2.0	False	1 lower gardiner street, Mountjoy, Dublin 1	restaurant
