	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Dublinprint	ChIJKap0pP8NZ0gRE1pVBwWSBBo	point_of_interest|clothing_store|store|establishment	53.35087869999999	-6.279477600000001	False			clothing_store
1	Connaghan's Dry Cleaning	ChIJj3SkwmsNZ0gRGKaI_7TqZNE	clothing_store|point_of_interest|store|establishment	53.3512894	-6.282680699999999	False			clothing_store
2	Spin 11-Custom Cycling Clothing	ChIJ66YoBI0SZ0gRaBtcp-PCP-Q	point_of_interest|clothing_store|store|establishment	53.3459875	-6.280112700000002	False			clothing_store
3	Grant's Uniforms	ChIJ4-SMjy0MZ0gRo2P_i3xdCeA	point_of_interest|clothing_store|store|establishment	53.3516799	-6.2829964	False			clothing_store
4	Legal & General	ChIJ84fCxigMZ0gR3ou20zMvwvs	book_store|point_of_interest|clothing_store|store|establishment	53.34640959999999	-6.2730331	False			clothing_store
5	Dublin Workwear Centre	ChIJlVwRTCUMZ0gRpK-M99l7xis	health|point_of_interest|clothing_store|store|establishment	53.34341000000001	-6.281562000000001	False			clothing_store
6	Macro Charity Shop	ChIJX2mQHioMZ0gR6k0161U3r1Q	clothing_store|point_of_interest|store|establishment	53.35045	-6.270896700000001	False			clothing_store
7	Urban Kids	ChIJGUF2HSoMZ0gRNx7aAU-10xM	store|point_of_interest|clothing_store|establishment	53.3506847	-6.2709762	False			clothing_store
8	Plus And Minors Thomas St Dublin	ChIJBZEThT9zZ0gRizBC6879acE	clothing_store|point_of_interest|store|establishment	53.3428413	-6.2804963	False			clothing_store
9	Classic Fashions	ChIJXUgw8CkMZ0gRFXU2fDZjqDQ	point_of_interest|clothing_store|store|establishment	53.34969419999999	-6.270383900000001				clothing_store
11	Black Bow	ChIJhXiApyUMZ0gRDxF626p1QP4	clothing_store|point_of_interest|store|establishment	53.34268609999999	-6.2783316	False			clothing_store
12	Swords Formal Wear	ChIJTfk7CCUMZ0gRWOF8hJiOa2o	store|point_of_interest|clothing_store|establishment	53.3426157	-6.2783041	False			clothing_store
13	Little Folk	ChIJmRdjGiUMZ0gRnes_QmJHAQE	point_of_interest|clothing_store|store|establishment	53.3424765	-6.279317499999999	False			clothing_store
14	Enable Ireland Charity Shop	ChIJN299uSUMZ0gRDvqvCbBcPSs	shoe_store|book_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.34278549999999	-6.276940399999999	False			clothing_store
15	James Fagan Baby Wear	ChIJv4C7wCUMZ0gRPkMLhBkYAkE	point_of_interest|clothing_store|store|establishment	53.3428552	-6.2764508	False			clothing_store
16	Phillips Work Wear	ChIJnyOVo4IOZ0gRAMiaIvaBMrI	point_of_interest|clothing_store|store|establishment	53.35082	-6.270040000000001	False			clothing_store
17	Angel's Boutique	ChIJL87G4ykMZ0gR9Qn9pBxIvhM	clothing_store|point_of_interest|store|establishment	53.3494733	-6.269551199999999	False			clothing_store
18	Tshirtprinting & Embroidery	ChIJs2CECSoMZ0gRzkCCt8gOMyc	point_of_interest|clothing_store|store|establishment	53.35120329999999	-6.2701125	False			clothing_store
19	Betty Bojangles Dublin	ChIJlQACe28NZ0gRcZT5AwqJhto	point_of_interest|clothing_store|store|establishment	53.3428206	-6.2762045	False			clothing_store
20	Leia Clothing	ChIJ-_KWAiUMZ0gRZS62vPUmHFg	clothing_store|point_of_interest|store|establishment	53.3418204	-6.2787066	False	83 Meath St, The Liberties, Dublin, D08 Y582		clothing_store
21	Shine Fashions	ChIJd35K4yQMZ0gR95S22D5ZA6Y	point_of_interest|clothing_store|store|establishment	53.34154669999999	-6.2788711	False	Shine Fashions, 19 Meath St, The Liberties, Dublin		clothing_store
22	Famous Fashions	ChIJ2YwE0WANZ0gRqfYcfmFOPR8	clothing_store|point_of_interest|store|establishment	53.3414996	-6.2788528		Famous Fashions, 20 Meath St, The Liberties, Dublin 8, D08 K407		clothing_store
23	Scout	ChIJz_mljpwOZ0gRHTEvSZDWfRw	clothing_store|point_of_interest|store|establishment	53.34466099999999	-6.2692049	False	5 Essex St W, Temple Bar, Dublin		clothing_store
24	Stradivarius	ChIJeRkeVoIOZ0gRhyQT6kDJh0Q	point_of_interest|clothing_store|store|establishment	53.348785	-6.266658199999999		125 Abbey Street Upper, North City, Dublin, D01 W3X5		clothing_store
25	Penneys	ChIJsQiZS4IOZ0gR-4Vp6b-1HLw	clothing_store|point_of_interest|store|establishment	53.348886	-6.266534399999999	False	47 Mary St, North City, Dublin, D01 NX45	1.0	clothing_store
26	Menswear Outlet Store	ChIJEZTALoIOZ0gRLfGtcUuQcrA	point_of_interest|clothing_store|store|establishment	53.3501723	-6.266451	False	25 Parnell St, North City, Dublin 1, D01 PT72		clothing_store
27	New Look	ChIJ6WY3rYMOZ0gRKRUIzcrvqaw	shoe_store|point_of_interest|clothing_store|store|establishment	53.348426	-6.2658147	False	Unit 1A, Mary St, North City, Dublin, D01 H9C4	1.0	clothing_store
28	Indigo & Cloth	ChIJa6_LRZwOZ0gRzxc6DyanEsk	clothing_store|cafe|home_goods_store|food|point_of_interest|store|establishment	53.3452013	-6.2661415	False	9 Essex St E, Temple Bar, Dublin, DO2RW53		clothing_store
29	Quiz	ChIJ4QvrxYMOZ0gRshGvPuZcF6U	clothing_store|point_of_interest|store|establishment	53.3497099	-6.264821899999999	False	Unit 29/30, Henry St, North City, Dublin 1, D01 VE04	2.0	clothing_store
30	River Island	ChIJWR2u64MOZ0gRkTUYniFUiDY	clothing_store|point_of_interest|store|establishment	53.3494036	-6.264704	False	Unit C1-C7, Henry St, North City, Dublin 1, D01 T202	2.0	clothing_store
31	Catch	ChIJQ-38n4MOZ0gR7Oiq0dgY7G0	point_of_interest|clothing_store|store|establishment	53.3501522	-6.2645003	False	114 Middle Abbey St, North City, Dublin		clothing_store
32	Kotik Clothing	ChIJD94ZkZQPZ0gRznUF0Y11TS8	clothing_store|point_of_interest|store|establishment	53.3473079	-6.2635853	False	26 Liffey St. Lower, North City, Dublin 1, D01 W9Y4		clothing_store
33	Dunnes Stores - Henry Street	ChIJs-s79YMOZ0gRuedHUMYPupE	department_store|supermarket|grocery_or_supermarket|cafe|food|point_of_interest|clothing_store|store|establishment	53.3497637	-6.2633135	False	Henry St, North City, Dublin, D01 PT93		clothing_store
34	Ted Baker - Arnotts of Dublin	ChIJofk9koMOZ0gRfdj_iYMDYQs	clothing_store|shoe_store|point_of_interest|store|establishment	53.349124	-6.2631307	False	12 Henry Street, Dublim 1, Dublin	3.0	clothing_store
35	French Connection	ChIJkxl_koMOZ0gRLZqmet2k8RQ	point_of_interest|clothing_store|store|establishment	53.3492212	-6.2630526	False	Arnotts, 12 Henry St, North City, Dublin	3.0	clothing_store
36	Reiss Arnotts	ChIJAQgNE4QOZ0gRcSxQTRtGQYA	clothing_store|point_of_interest|store|establishment	53.34883749999999	-6.2629966	False	12 Henry St, North City, Dublin 1	3.0	clothing_store
37	AllSaints	ChIJ9wcNE4QOZ0gRsg58VaG4UdU	clothing_store|shoe_store|point_of_interest|store|establishment	53.349081	-6.262925999999999	False	12 Henry St, North City, Dublin	3.0	clothing_store
38	Urban Outfitters	ChIJ4wGvxZwOZ0gRZAbirhX9LYc	clothing_store|home_goods_store|point_of_interest|store|establishment	53.3450826	-6.2637968	False	Cecilia House, Cecilia St, Temple Bar, Dublin 2, D02 AK29	3.0	clothing_store
39	Mango	ChIJKViok4MOZ0gRmXB8fPsmwrQ	clothing_store|point_of_interest|store|establishment	53.3495516	-6.2625084	False	45-47 Henry St, North City, Dublin, D01 E9X8		clothing_store
40	Misslibo	ChIJ37S_-yQMZ0gRJxEIRNuoI9Y	point_of_interest|clothing_store|store|establishment	53.3413923	-6.278504499999999	False	75 A Meath St, The Liberties, Dublin, 8		clothing_store
41	Dublin Vintage shop	ChIJAwAQoYIOZ0gR1FE8UXnWMI0	point_of_interest|clothing_store|store|establishment	53.34633419999999	-6.2678128	False	4 Capel St, North City, Dublin 1, D01 CX68		clothing_store
42	Marks and Spencer	ChIJ-3Zy_zYMZ0gRYsVNNGtOzr0	supermarket|department_store|convenience_store|grocery_or_supermarket|food|point_of_interest|clothing_store|store|establishment	53.34642720000001	-6.2942186	False	Unit 8, Heuston Station, St John's Rd W, Dublin 8, D08 E2CV	2.0	clothing_store
43	Best Menswear	ChIJHQMoV4IOZ0gRuardjOTA6Pc	point_of_interest|clothing_store|store|establishment	53.3484417	-6.265279800000001	False	125 Abbey Street Upper, North City, Dublin, D01 W3X5		clothing_store
44	Diesel	ChIJ6fhZw4MOZ0gRmxHDb4Cr4ME	clothing_store|point_of_interest|store|establishment	53.3499285	-6.2649256	False	Unit 14, Henry St, North City, Dublin		clothing_store
45	Yours Clothing	ChIJs37uIt8PZ0gRFsvYsW2bni0	point_of_interest|clothing_store|store|establishment	53.3501336	-6.2641791	False	Unit 21 Central Mall Ilac Shopping Centre, Henry St, Dublin, D01 HW54		clothing_store
46	L.K.Bennett - Arnotts	ChIJRd4hfIcPZ0gRHItCnRlfZeU	shoe_store|point_of_interest|clothing_store|store|establishment	53.3492125	-6.263304499999999	False	12 Henry St, North City, Dublin 1, D01 C3Y9	3.0	clothing_store
47	Regatta Great Outdoors	ChIJU3LFvHEPZ0gRy5x7dYDgSJE	clothing_store|point_of_interest|store|establishment	53.3502233	-6.2632685	False	Ilac Shopping Centre, Henry St, Dublin 1		clothing_store
