	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	The Italian Centre	ChIJx-7kv9MNZ0gRiPVGTOStQ64	store|restaurant|food|point_of_interest|establishment	53.35907359999999	-6.280137700000002	False			restaurant
1	Chess Chinese Takeaway	ChIJQ3jOLc0NZ0gRj6Tw7l0_iyE	meal_takeaway|restaurant|food|point_of_interest|establishment	53.356021	-6.286664	False			restaurant
2	Mc Gowans of Phibsboro	ChIJ5SSKF28OZ0gRwFzxZdVgaHo	night_club|bar|restaurant|food|point_of_interest|establishment	53.356588	-6.273832	False	2.0		restaurant
3	The Barbers Bar	ChIJUaQvTiwMZ0gRixWtZ9v4Mx4	bar|restaurant|food|point_of_interest|establishment	53.3521221	-6.2798127	False	1.0		restaurant
4	Manor Takeaway Food	ChIJe5MalTIMZ0gRqhFbtejFF9I	meal_takeaway|meal_delivery|restaurant|food|point_of_interest|establishment	53.35349069999999	-6.2858413	False	2.0		restaurant
5	KALE+COCO	ChIJu7PiMqAOZ0gRYiQogBMsgoU	cafe|restaurant|food|point_of_interest|store|establishment	53.3519534	-6.2795859	False			restaurant
6	Ramen Co	ChIJP6_mkTIMZ0gRIaRm3tc-0pU	restaurant|food|point_of_interest|establishment	53.3529941	-6.285359100000001	False	2.0		restaurant
7	Kerala Kitchen	ChIJhZ1ZfogNZ0gRO9uLbPUoqNg	restaurant|food|point_of_interest|establishment	53.3523797	-6.2841741	False			restaurant
8	Cow Lane Tapas	ChIJB4hIxdMNZ0gRS5s2USvXjnI	restaurant|food|point_of_interest|establishment	53.3531261	-6.285853400000001	False			restaurant
9	Dutchess Foods	ChIJb4nsTAQNZ0gR9ncmqYUUwYc	restaurant|food|point_of_interest|store|establishment	53.3606949	-6.278172799999999	False			restaurant
10	SLICE	ChIJLcMFfTIMZ0gRJXbYo8g1I0E	cafe|meal_delivery|restaurant|food|point_of_interest|store|establishment	53.3522325	-6.284570899999999	False	2.0		restaurant
11	Gills Tandoori	ChIJ57rZH9QNZ0gRO2b7M2gnN6M	restaurant|food|point_of_interest|establishment	53.3608315	-6.277288399999999				restaurant
12	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.35851210000001	-6.273068400000001	False	2.0		restaurant
