	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Mc Gowans of Phibsboro	ChIJ5SSKF28OZ0gRwFzxZdVgaHo	2.0	night_club|bar|restaurant|food|point_of_interest|establishment	53.356588	-6.273832	False		restaurant
1	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	2.0	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.35851210000001	-6.273068400000001	False		restaurant
2	Wakami	ChIJx4pQqyUNZ0gRD7IrLWswGNI		meal_takeaway|restaurant|food|point_of_interest|establishment	53.3594724	-6.273015600000001			restaurant
3	Hidden Dojo Asian Street Food	ChIJgdJDlNUNZ0gRvOa93eFKgjM	2.0	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3594793	-6.2729323	False		restaurant
4	Detroit Pizza Squad	ChIJF-bA7NUNZ0gRe8Vql42L8ls		restaurant|food|point_of_interest|establishment	53.359796	-6.2728183			restaurant
5	Napoca Papa Bun Ardelenesc	ChIJmQAbOH4OZ0gRfH50JY10evY		restaurant|food|point_of_interest|establishment	53.3572953	-6.2666013			restaurant
6	Sicilia Pizzeria	ChIJIx8AthsPZ0gRfJCssO9Mqa8		meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3543816	-6.2670218	False		restaurant
7	Glynn's Wellington House	ChIJUYpRmoAOZ0gRJLYWE9CC-pc	1.0	bar|restaurant|food|point_of_interest|establishment	53.355492	-6.265969600000001	False		restaurant
8	Veginity	ChIJUT9BM7QPZ0gRNKlBp7T4VPo	2.0	restaurant|food|point_of_interest|establishment	53.3554234	-6.265951500000002	False		restaurant
9	YAHYAFOODSTORE	ChIJlRBkWKwNZ0gR1krj3dLgYFo		grocery_or_supermarket|meal_takeaway|restaurant|food|point_of_interest|store|establishment	53.3601738	-6.272497	False		restaurant
10	Delahunty's Bar	ChIJ1yqSmYAOZ0gRjz8jtiPOAIk		bar|restaurant|food|point_of_interest|establishment	53.3556463	-6.265817699999999	False		restaurant
11	Maldron Hotel Parnell Square	ChIJpUNfQocOZ0gR2Al5Z8qznzo		lodging|bar|restaurant|food|point_of_interest|establishment	53.35425009999999	-6.2666329	True		restaurant
13	Wood Fire Cafe	ChIJi8K7IX4OZ0gRspk_2wpfAnQ	2.0	bar|restaurant|food|point_of_interest|establishment	53.35622100000001	-6.265698100000001	False		restaurant
14	Anatolia	ChIJBxT7noAOZ0gRsdHvnY3NjT8		restaurant|food|point_of_interest|establishment	53.3558329	-6.2656919	False		restaurant
15	Dublin Kebab	ChIJneme09gNZ0gR-JQU69I8Ksk	1.0	restaurant|food|point_of_interest|establishment	53.36025919999999	-6.272477200000001	True		restaurant
16	Vish.Shop	ChIJkS7pQWgPZ0gROqHS3TAaPl0		meal_takeaway|restaurant|food|point_of_interest|establishment	53.3561163	-6.2652835	False		restaurant
17	Midnight Express	ChIJYUjiG34OZ0gRwOKOV1Pfb0E	1.0	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.3563724	-6.265197699999999	False		restaurant
18	Pearl River Chinese Takeaway	ChIJw1sI5dUNZ0gRkfeyHqLJW8s		meal_takeaway|restaurant|food|point_of_interest|establishment	53.360521	-6.272874	False		restaurant
19	The Kings Inn	ChIJm7wg24EOZ0gRhvk5QyBT-r0		bar|restaurant|food|point_of_interest|establishment	53.3523	-6.269108699999999	False		restaurant
20	Loretta's	ChIJH3pIgpANZ0gRi3xSvVl0LYQ	2.0	restaurant|food|point_of_interest|establishment	53.3606843	-6.2724357	False	162, Phibsborough Rd, Phibsborough, Dublin, D07 RX3P	restaurant
21	Pasha Restaurant Dublin	ChIJ4cizCX4OZ0gR7J3p_0yRhHw	1.0	restaurant|food|point_of_interest|store|establishment	53.3569854	-6.2640908	False	65 Dorset Street Upper, Rotunda, Dublin 1, D01 RW20	restaurant
22	Boco	ChIJs2dICSoMZ0gRCzVhHbrcffE	2.0	meal_takeaway|bar|restaurant|food|point_of_interest|establishment	53.3513315	-6.2700662	False	57 Bolton St, Dublin 1, D01 CK40	restaurant
23	Chapter One Restaurant	ChIJa7Nrz4AOZ0gRptxMf68t1Qk	4.0	restaurant|food|point_of_interest|establishment	53.354415	-6.2639496	False	18-19 Parnell Square N, Rotunda, Dublin 1, D01 T3V8	restaurant
24	Old Music Shop Restaurant	ChIJi810tYAOZ0gRgvxyQpgpoV0	2.0	restaurant|food|point_of_interest|establishment	53.3548681	-6.263688399999999	False	3 -5 Frederick St N, Rotunda, Dublin 1	restaurant
26	Mr Fox	ChIJI9ohIoEOZ0gReHRyl3GepHw	3.0	restaurant|food|point_of_interest|establishment	53.3529271	-6.2648114	False	38 Parnell Square W, Rotunda, Dublin	restaurant
27	El Patron Mexican street food	ChIJ47f2GyoMZ0gRIxkoJUjKQ9E	1.0	restaurant|food|point_of_interest|establishment	53.3507443	-6.2708726	False	4-6 King St N, Dublin, D07 T932	restaurant
28	Camile Thai Phibsborough	ChIJ2UHAltUNZ0gRnOzIUQR6y0k	2.0	meal_delivery|meal_takeaway|restaurant|food|point_of_interest|establishment	53.36215199999999	-6.2723409	False	143a Phibsborough Rd, Phibsborough, Dublin 7, D07 AE02	restaurant
29	KALE+COCO	ChIJu7PiMqAOZ0gRYiQogBMsgoU		cafe|restaurant|food|point_of_interest|store|establishment	53.3519534	-6.2795859	False	18 Grangegorman Lower, Dublin, D07 WF44	restaurant
30	Cafe Oasis	ChIJicEuVikMZ0gRA8dMc0eWQ68	1.0	restaurant|food|point_of_interest|establishment	53.3500187	-6.2757233	False	48, 59 7 King St N, Smithfield, Dublin, D07 EE76	restaurant
31	Rotana City Restaurant	ChIJxYp672QPZ0gRllZOuZUcUvw		restaurant|food|point_of_interest|establishment	53.3507222	-6.2659718	False	195-196 Parnell St, Rotunda, Dublin, D01 CC67	restaurant
32	Musashi Sushi Parnell Street	ChIJfST2Z4EOZ0gR-hU0-BaCmig	2.0	restaurant|food|point_of_interest|establishment	53.351309	-6.264402	False	179 Parnell St, Rotunda, Dublin 1, D01 YP60	restaurant
33	Kingfisher Restaurant & Townhouse	ChIJdSdQSYEOZ0gRGGtcaedBc7w		restaurant|meal_takeaway|lodging|food|point_of_interest|establishment	53.3518079	-6.263380499999999	False	166-168 Parnell St, Rotunda, Dublin, D01 DX43	restaurant
34	Lavanda Takeaway	ChIJFXQVMiwMZ0gRycmwVkh9uJI	2.0	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3506423	-6.279722599999999	False	31 Brunswick St N, Stoneybatter, Dublin 7, D07 DA25	restaurant
35	Restaurant SIX	ChIJ7a8v3IYOZ0gRugRIY_Azq1g		restaurant|food|point_of_interest|establishment	53.3529816	-6.261364299999999	False	6 Cavendish Row, O'Connell Street Upper, Upper, Dublin 1, D01 V3P6	restaurant
36	Lily's Café & Restaurant	ChIJH2Qx3YYOZ0gR9WKJO4VmC5Y	2.0	cafe|restaurant|food|point_of_interest|establishment	53.3529008	-6.2613945	False	3A Cavendish Row, Rae Cavendish, Rotunda, Dublin 1, D01 XY31	restaurant
