	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Dublin Music Academy	ChIJV-Co3tENZ0gRwcE-AreLNQQ	electronics_store|home_goods_store|school|point_of_interest|store|establishment	53.3620574	-6.285770799999998	False			electronics_store
2	Phibsboro Electrical Wholesalers Ltd	ChIJTf7MoOGZXUgRrt9MnqrNn90	electronics_store|home_goods_store|point_of_interest|store|establishment	53.359948	-6.277244	False			electronics_store
3	Vitalii Servis	ChIJY2MxUu8NZ0gR2cj9zthppg0	electronics_store|point_of_interest|store|establishment	53.3533371	-6.285014899999999	False			electronics_store
4	Eamonn Murray Viols & Violins	ChIJcRnrG9cNZ0gRs22oYNmK3JI	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3639638	-6.277311600000001				electronics_store
5	Robert Molumby	ChIJUwEAuDQMZ0gRr4gWCz9l-hk	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3536033	-6.2927618				electronics_store
6	Stoneybatter Music	ChIJv65wChQNZ0gR0cuX4SP0R30	electronics_store|home_goods_store|point_of_interest|store|establishment	53.35093999999999	-6.28241				electronics_store
7	Thornton Pianos	ChIJVVUeon8OZ0gRBrIPz3YYA4o	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3582025	-6.2693998				electronics_store
8	Silvertung Media	ChIJe16S1y0MZ0gRVujQW8R38Es	electronics_store|home_goods_store|point_of_interest|store|establishment	53.349926	-6.280719500000001	False			electronics_store
9	Avitor Audio Visual and IT Distributors Ireland	ChIJl-KXYdjzXEgRgBtG8U4_DhY	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3648262	-6.272202000000001	False			electronics_store
10	Harmonic Strings Ireland	ChIJjQZ5ZTUMZ0gRsULA5Zp5j1k	electronics_store|home_goods_store|point_of_interest|store|establishment	53.35200219999999	-6.296872299999999	False			electronics_store
11	NMI Photo	ChIJqVROES4MZ0gRbvdr3-ufTUg	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34878299999999	-6.281904999999999				electronics_store
12	Brooks Academy	ChIJm6O3dyoMZ0gRNTOpRAqTKDg	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3522911	-6.2700191	False			electronics_store
13	Pink Champagne Wedding Band Ireland	ChIJkdF4DQ5vZ0gRoTc5sNzYRu8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3518389	-6.269641099999999	True			electronics_store
14	Mr Castle	ChIJ-TT95w4NZ0gRdjI_BsRp4wM	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3469326	-6.283223200000001	False			electronics_store
15	Ctrl Alt Delete	ChIJ1cZ4sHIPZ0gRf7HlCqwWjz4	electronics_store|point_of_interest|store|establishment	53.3670942	-6.270461500000001	False			electronics_store
16	Futura Electronics	ChIJYR0qYZUiZ0gRuuZ7ljSgPnw	electronics_store|point_of_interest|store|establishment	53.3468851	-6.281803399999999				electronics_store
17	BaraBlz	ChIJUatUNRQNZ0gRKC-RSpFAy6w	electronics_store|point_of_interest|store|establishment	53.3468027	-6.281965	True			electronics_store
18	Darklands Audio Recording Studio	ChIJIT1XkoEOZ0gRbR8Vf-kV874	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3514022	-6.2675603	False			electronics_store
20	Hua Wei Computer Systems	ChIJhdT23ykMZ0gR55vsY2eX8ek	electronics_store|point_of_interest|store|establishment	53.3490291	-6.2691763	False	117 Capel St, North City, Dublin, D01 RX74		electronics_store
21	Mobile Doctor	ChIJC__0ZoEOZ0gRypqApezdaek	electronics_store|point_of_interest|store|establishment	53.3512002	-6.264634999999999	False	182 Parnell St, Rotunda, Dublin, D01 P7E8		electronics_store
22	IT-Fix	ChIJMU-wZ4EOZ0gRaFRoGieASNM	electronics_store|point_of_interest|store|establishment	53.3514534	-6.264246099999999	False	176 Parnell St, Rotunda, Dublin, D01 X4Y6		electronics_store
23	Gadget Geek	ChIJU9Zc34MOZ0gRR6ld_AM8FuI	electronics_store|point_of_interest|store|establishment	53.3506788	-6.2644055	False	Unit 64, ILAC Shopping Centre, D1, Parnell Street, Dublin, D01 A0T2		electronics_store
24	Argos Ilac Centre (Dublin)	ChIJrxbk3IMOZ0gRr_atohQddkU	department_store|jewelry_store|electronics_store|furniture_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3504444	-6.2646011	False	Parnell Mall Ilac Shopping Centre, Dublin 1	2.0	electronics_store
25	One Stop Repair Centre	ChIJsf5-toYOZ0gRQsq0guz2Kjs	electronics_store|point_of_interest|store|establishment	53.35198889999999	-6.2623335	False	71 Parnell St, North City, Dublin 1, D01 EA89		electronics_store
26	Baize House	ChIJy_R8fgMNZ0gRjO24rjk1TrA	electronics_store|point_of_interest|store|establishment	53.3729258	-6.2930215	False	Barrow Rd, Dublin Industrial Estate, Dublin		electronics_store
27	Argos Dublin Jervis Street	ChIJp5v9-YIOZ0gRmnQDxNDR7nc	department_store|jewelry_store|electronics_store|furniture_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3482378	-6.2661793	False	Jervis Street Shopping Centre, 12-28 Jervis St, North City, Dublin	2.0	electronics_store
28	Currys PC World	ChIJJ0xdRYIOZ0gReLmAm75m0d0	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3478736	-6.265640299999999	False	Unit 15-17 Jervis Shopping Centre, 125 Abbey Street Upper, Dublin	2.0	electronics_store
29	APPLECARE	ChIJzbOj94MOZ0gRRlz3m5tcPk0	electronics_store|point_of_interest|store|establishment	53.3500136	-6.2625275	False	55 Moore St, North City, Dublin 1, D01 A6N4		electronics_store
30	CeX	ChIJQRqvvIMOZ0gRc8b6tv9Jdoo	electronics_store|point_of_interest|store|establishment	53.3487325	-6.2640457	False	11/12 Liffey St. Upper, North City, Dublin, D01 F623	1.0	electronics_store
31	First Choice ITech	ChIJOWMSCIQOZ0gRyOUjDtXL2fM	electronics_store|point_of_interest|store|establishment	53.3500757	-6.2622576	False	Shop No. 9, 1 Moore St, North City, Dublin, D01 EW99		electronics_store
32	D5 Hosting	ChIJ6Ze2mIYOZ0gRiAQ_z11dAso	electronics_store|point_of_interest|store|establishment	53.35124159999999	-6.2607789	False	O'Connell Street Upper, North City, Dublin		electronics_store
33	Mobile Store	ChIJg-IIBE8PZ0gRiulzHF79ouQ	electronics_store|point_of_interest|store|establishment	53.3496854	-6.2618493	False	2 Moore St, North City, Dublin, D01 RC65		electronics_store
