	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Oh'Rourke's	ChIJi46Xvy8MZ0gR5lTYIkMEftE	1.0	restaurant|food|point_of_interest|establishment	53.3458055	-6.280528299999999	True		restaurant
1	Vegan Sandwich Co	ChIJKUWQZLkNZ0gREWZVazE-Nwo	2.0	meal_takeaway|restaurant|food|point_of_interest|store|establishment	53.3470944	-6.280022099999999	True		restaurant
2	Synergy Stocktaking	ChIJxfre540IZ0gR-dbVxNZj8ZE		accounting|finance|restaurant|food|point_of_interest|establishment	53.34682479999999	-6.279401599999999	False		restaurant
3	PHX Bistro	ChIJjykxzC8MZ0gRF57tFs4TXfM	2.0	restaurant|food|point_of_interest|establishment	53.3469454	-6.281653199999999	True		restaurant
4	Urbanity	ChIJA0CCqS8MZ0gR0SEG78jaRrs	2.0	restaurant|cafe|bar|food|point_of_interest|store|establishment	53.3468278	-6.279143299999999	False		restaurant
5	Megs	ChIJ26ZB2i8MZ0gR3nDGqG9lTS4		restaurant|food|point_of_interest|establishment	53.3462283	-6.282221799999999	True		restaurant
6	Fish Shop	ChIJ_b6FLS4MZ0gR_e29dnCtEbg	2.0	bar|restaurant|food|point_of_interest|establishment	53.3472611	-6.2819629	True		restaurant
7	Au Bon Dadou!	ChIJF5CKbWMNZ0gRAPhKM8LgCok		restaurant|food|point_of_interest|establishment	53.3451669	-6.279315000000001	True		restaurant
8	Wuff	ChIJM2AkKS4MZ0gRaT6M6JfCXxM	2.0	cafe|restaurant|food|point_of_interest|establishment	53.3475	-6.282500000000001	False		restaurant
9	Neat Pizza	ChIJ_5dPnKUNZ0gRA8wlWuwVWmA		meal_takeaway|restaurant|food|point_of_interest|establishment	53.34825799999999	-6.278609700000001			restaurant
10	Chopped 2.0 Smithfield	ChIJx7b97S4MZ0gRu-cunKz9Sso	2.0	restaurant|food|point_of_interest|establishment	53.3482938	-6.278598499999998	False		restaurant
11	Boojum Smithfield	ChIJg8jt7S4MZ0gRGL2bc0HSEHQ	1.0	restaurant|food|point_of_interest|establishment	53.34832289999999	-6.278587199999999	True		restaurant
12	Bel Cibo Smithfield	ChIJ0Q17jC4MZ0gRQmwYB8HAYhw	2.0	restaurant|food|point_of_interest|establishment	53.348658	-6.2790308	True		restaurant
13	Yellow rice	ChIJHe2PzjUNZ0gRYb6HXXQtAzc		bar|restaurant|food|point_of_interest|establishment	53.3464024	-6.284518400000001	True		restaurant
14	Generator Dublin	ChIJH2CS6S4MZ0gRzgijUTAyjx4		lodging|bar|restaurant|food|point_of_interest|establishment	53.34833179999999	-6.277839	True		restaurant
15	Guinness	ChIJl1LMTjAMZ0gR-r2Ng_HX9ok		bar|restaurant|food|point_of_interest|establishment	53.34644950000001	-6.284834499999999			restaurant
16	My Meat Wagon	ChIJFRfkjS4MZ0gRrpcIYlbn3r8	2.0	restaurant|food|point_of_interest|establishment	53.3488872	-6.2788415	True		restaurant
17	Thundercut Alley	ChIJY-93ji4MZ0gRMYJ_TM304Aw	2.0	restaurant|bar|food|point_of_interest|establishment	53.3489338	-6.278970300000001	True		restaurant
18	Oscars Café Bar	ChIJA5Wxky4MZ0gRyNOTgzDMhKk	2.0	bar|restaurant|food|point_of_interest|establishment	53.348889	-6.278582799999999	True		restaurant
19	Sparks Bistro	ChIJ2U_zwC4MZ0gRI67pTGLdiJc	2.0	cafe|restaurant|food|point_of_interest|establishment	53.348554	-6.277578999999999	True		restaurant
21	Vincenzo's Takeaway & Restaurant	ChIJ8Q4YFSUMZ0gRcPEJlEV_INw		restaurant|food|point_of_interest|establishment	53.3431714	-6.279859999999999	True	117 Thomas St, Usher's Quay, Dublin 8, D08 AK50	restaurant
23	The Lab	ChIJZSiq5ywNZ0gRALlmmVBWL-Q		restaurant|food|point_of_interest|establishment	53.3427091	-6.278421799999999	True	54A Thomas St, Merchants Quay, Dublin, D08 PV25	restaurant
24	Lavanda Takeaway	ChIJFXQVMiwMZ0gRycmwVkh9uJI	2.0	meal_takeaway|restaurant|food|point_of_interest|establishment	53.3506425	-6.2797224	True	31 Brunswick St N, Stoneybatter, Dublin 7, D07 DA25	restaurant
25	Variety Jones	ChIJF-JWLLwNZ0gRyLN1NTAEKT8		restaurant|food|point_of_interest|establishment	53.34286729999999	-6.276182899999999	False	78 Thomas St, The Liberties, Dublin, D08 F2RN	restaurant
26	Vietnom	ChIJpzz9RyoNZ0gRe3apGTaEgOo		restaurant|food|point_of_interest|establishment	53.3508685	-6.2819994	True	The Glimmer Man 14, Stoneybatter, Arran Quay, Dublin 7, D07 RK37	restaurant
28	Grano	ChIJ7yMW8y0MZ0gR1xoDZzvRfDY	2.0	restaurant|food|point_of_interest|establishment	53.3512611	-6.2830245	True	Norseman Court, Unit 5, Manor St, Dublin, D07 XD89	restaurant
29	Coke Lane Pizza @ Lucky's	ChIJIYci_CQMZ0gRqT0fK0o-k84		restaurant|food|point_of_interest|establishment	53.34157099999999	-6.278464899999999	True	78 Meath St, The Liberties, Dublin, D08 A318	restaurant
30	Mi Thai	ChIJSx0piS0MZ0gRF59g7jL_M7o	2.0	restaurant|food|point_of_interest|establishment	53.3515682	-6.283395899999999	True	87B Manor St, Stoneybatter, Dublin, D07 Y9K6	restaurant
31	KALE+COCO	ChIJu7PiMqAOZ0gRYiQogBMsgoU		cafe|restaurant|food|point_of_interest|store|establishment	53.3519534	-6.2795859	False	18 Grangegorman Lower, Dublin, D07 WF44	restaurant
32	Brewers' Dining Hall	ChIJhQssSDoMZ0gRLu4MjDW5qs4		restaurant|food|point_of_interest|establishment	53.34179959999999	-6.2870519	False	St. James Gate, Dublin	restaurant
33	Spitalfields	ChIJSUPbEzENZ0gRfVMr9jmriT4		restaurant|food|point_of_interest|establishment	53.3398173	-6.2756969	True	25 The Coombe, Merchants Quay, Dublin 8, D08 YV07	restaurant
34	Brother Hubbard (North)	ChIJY-21nIIOZ0gRnZK9cNnSwww	2.0	cafe|bar|restaurant|food|point_of_interest|store|establishment	53.3471139	-6.268372200000001	True	153 Capel St, North City, Dublin, D01 V9V0	restaurant
35	Bottega Toffoli	ChIJv83FlicMZ0gRmQSQjf3F1OA	2.0	restaurant|food|point_of_interest|establishment	53.3433821	-6.269227700000001	False	34 Castle St, Dublin	restaurant
36	Lundy Foot's, Bar & Restaurant Temple Bar	ChIJJ7hgKJYPZ0gRXK79fxx9SH0	2.0	bar|restaurant|food|point_of_interest|establishment	53.3449015	-6.2679554	True	Lundy Foot's Bar and Restaurant, Essex Gate, D2, Dublin	restaurant
37	Zampas Bar & Restaurant	ChIJldn10v4NZ0gRC00yf1kZu3I		restaurant|food|point_of_interest|establishment	53.3441085	-6.2681764	True	16/18 Lord Edward St, Temple Bar, Dublin 2, D02 TD73	restaurant
38	Boco	ChIJs2dICSoMZ0gRCzVhHbrcffE	2.0	meal_takeaway|bar|restaurant|food|point_of_interest|establishment	53.3513315	-6.2700662	True	57 Bolton St, Dublin 1, D01 CK40	restaurant
39	Toscana City Centre Italian Restaurant	ChIJ65N9WZ0OZ0gRlW2shD8PD8M	2.0	restaurant|food|point_of_interest|establishment	53.3441752	-6.2675697	True	3 Cork Hill, Dame St, Temple Bar, Dublin, D02 DR53	restaurant
40	Social Fabric Cafe	ChIJ8zHmVOENZ0gRYWOxeIVHyhk		cafe|restaurant|food|point_of_interest|store|establishment	53.3505468	-6.2821247	False	34 Stoneybatter, Arbour Hill, Stoneybatter, Dublin, D07 HP99	restaurant
41	Stone Pizza Stoneybatter	ChIJM11tSRQNZ0gRA8lrJ0P8XxM		restaurant|food|point_of_interest|establishment	53.3509433	-6.2826679	True	Norseman Court, Unit 1, Manor St, Stoneybatter, Dublin 7, D07 ECK8	restaurant
42	SOUP 2	ChIJ8z4s4-ENZ0gR3Gr2hfiOlU8		restaurant|food|point_of_interest|establishment	53.3502041	-6.274782399999999	True	44 - 47 King St N, Smithfield, Dublin, D07 Y7AA	restaurant
43	Bonobo, Smithfield	ChIJl06uq6kNZ0gR3JzoTWfyYm8	2.0	bar|restaurant|food|point_of_interest|establishment	53.3503956	-6.2746014	True	119 Church Street Upper, Inns Quay, Dublin 7, D07 E128	restaurant
44	Harkin's Bar & Bistro	ChIJmWlXIDoMZ0gR9TTra4v7KEo	1.0	bar|restaurant|food|point_of_interest|establishment	53.3424805	-6.2885768	True	The Old Harbour, 6 Echlin St, Ushers, Dublin 8, D08 HX3K	restaurant
45	Bullet Duck & Dumplings	ChIJhXU6CAANZ0gRIbDRRKr-XR0		restaurant|food|point_of_interest|establishment	53.3482771	-6.2692536	True	27 Mary Street Little, North City, Dublin 7, D07 HN12	restaurant
46	Cow Lane Tapas	ChIJB4hIxdMNZ0gRS5s2USvXjnI		restaurant|food|point_of_interest|establishment	53.3531261	-6.285853400000001	True	50a Manor St, Stoneybatter, Dublin, D07 FV09	restaurant
47	Roberta's Restaurant, Bar & Terrace	ChIJi9OsK4MOZ0gRBJgVXatL_8A	3.0	bar|restaurant|food|point_of_interest|establishment	53.34510299999999	-6.267157	True	1 Essex St E, Temple Bar, Dublin	restaurant
