	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	Donore Boxing Club	ChIJZQy3qD0MZ0gRlJu37miKkD4	gym|health|point_of_interest|establishment	53.335373	-6.283993400000001				gym
1	Estelle Birdy Yoga	ChIJpc6_iB8MZ0gRVGoBo1V47m0	gym|health|point_of_interest|establishment	53.3380342	-6.281890399999999	False			gym
2	Pilates with Lena	ChIJdyb2AsgPZ0gR9Seing-Cc-c	gym|health|point_of_interest|establishment	53.338426	-6.287628	False			gym
3	Energie Fitness Dublin8	ChIJxd4mBq8NZ0gRL05_6tYwFyM	gym|health|point_of_interest|establishment	53.33871429999999	-6.280345599999999	False			gym
4	Timber Yard	ChIJZwP2lbINZ0gRdRH4utJJcAE	gym|health|point_of_interest|establishment	53.3389563	-6.278571899999999				gym
5	Herberton Leisure	ChIJPwGAOD8MZ0gRNf_kmkvfoXY	gym|health|point_of_interest|establishment	53.3371315	-6.2929229	False			gym
6	Sta.Lan.Do Mugendo Kickboxing	ChIJgWa1OoUOZ0gRrtiJ3CEjUpk	gym|health|point_of_interest|establishment	53.3410478	-6.278721200000001	False			gym
7	Capital Strength Weightlifting Club	ChIJ3V-J7z8MZ0gRHPOJBuiFOH0	gym|health|point_of_interest|establishment	53.3337499	-6.292806300000001	False			gym
8	St James Gate Health and Fitness Club	ChIJoxIQhDoMZ0gRXZ_2mJk0s8g	gym|health|point_of_interest|establishment	53.3441122	-6.285171800000001	False			gym
9	Little Bird, coffee & yoga	ChIJRaT-wxgMZ0gR9EpDL7JTDSU	cafe|food|gym|health|point_of_interest|establishment	53.3323179	-6.273657200000001	False	2.0		gym
11	Yocella - Yin Yoga & Live Cello	ChIJ5accLB8MZ0gRzqPZNJY6Qd8	gym|health|point_of_interest|establishment	53.3317259	-6.2717969				gym
12	Satya Yoga Studio	ChIJOVY0BxoMZ0gRgLweCVExKpE	gym|health|point_of_interest|establishment	53.3279626	-6.279726699999998				gym
13	South Dublin Strength & Conditioning	ChIJ7RQNrBAMZ0gRihghBlkOBXg	gym|health|point_of_interest|establishment	53.3280077	-6.278855599999999	False			gym
14	Euroeducation Ireland in Iveagh Fitness Club	ChIJRd7j_CYMZ0gRCCla0DSw-tY	gym|health|point_of_interest|establishment	53.3416785	-6.271170499999999	False			gym
15	Age Well Yoga Studio & Pottery Studio	ChIJFZBpMSAMZ0gRAFRrgqj_ZvE	gym|health|point_of_interest|establishment	53.33509319999999	-6.2689707	False			gym
16	Live & Breathe Pilates	ChIJoU3Rjh8MZ0gRqIvTb1ogFQk	university|gym|health|point_of_interest|establishment	53.3363643	-6.2687425	False			gym
17	Iveagh Fitness Club	ChIJZclB_SYMZ0gRvNAA3kxYxIM	gym|health|point_of_interest|establishment	53.34157829999999	-6.2708805	False			gym
18	High Street Kenpo Karate Academy	ChIJ66MVQSYMZ0gROA7a6yFFu8A	gym|health|point_of_interest|establishment	53.3432355	-6.2727717	True			gym
19	breathing room yoga	ChIJI9BauBAMZ0gR2ZzVNoUPZTM	gym|health|point_of_interest|establishment	53.32740820000001	-6.279811599999999	False			gym
20	Outside Gym	ChIJUd7JKgYNZ0gRgaf1Ul8ByYA	gym|health|point_of_interest|establishment	53.33461579999999	-6.3017356			147 New Ireland Rd, Rialto, Drimnagh, Dublin, D08 C9FC	gym
21	Lift Training Studios	ChIJfXKp_i4MZ0gRvTDzd9kpBE8	gym|health|point_of_interest|establishment	53.3467956	-6.2801103	False		2 Queen St, Smithfield, Dublin, D07 P896	gym
22	Anytime Fitness Kilmainham	ChIJEcCeCUgMZ0gRat_EB9bb05Y	gym|health|point_of_interest|establishment	53.3441688	-6.2969582	True		Heuston South Quarter, Unit 9, Sancton Wood Building, St John's Rd W, Kilmainham, Dublin	gym
23	Viribus Crossfit, Smithfield, Dublin	ChIJZyXc_i4MZ0gRjXIIR8lIz6w	gym|health|point_of_interest|establishment	53.34685959999999	-6.2800626	False		3 Queen St, Smithfield, Ireland, Co. Dublin, D07 TE82	gym
