	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Bounce	ChIJ7fsn2JUOZ0gRVDLsvPx03DA	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3374737	-6.2452571				electronics_store
1	Moynihan Russell Studios	ChIJoURvipYOZ0gRuiwuWRQMD_8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.337321	-6.245107000000001	False			electronics_store
2	Design Lighting & Interiors ltd	ChIJ0Qaew5UOZ0gR6TSlAyK0Xds	electronics_store|point_of_interest|store|establishment	53.3371258	-6.244240700000001	False			electronics_store
3	Secure Facility Services	ChIJRYlqIztzZ0gRtCPgmuIL2Pk	electrician|plumber|electronics_store|general_contractor|point_of_interest|store|establishment	53.33980020000001	-6.2395825	False			electronics_store
4	Windmill Lane - Creative Content, VFX, Audio & Post Production Studio	ChIJyeXYB5YOZ0gRdR7HFZBWKCM	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3361685	-6.2454176	False			electronics_store
5	Scimitar Sound	ChIJK3pYzgMPZ0gRZNaB1MdSZsU	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3359532	-6.2424106	False			electronics_store
6	NaviFly Aerospace Technologies Limited	ChIJQ3ymI9MPZ0gRK-yVcZGNK5g	electronics_store|point_of_interest|store|establishment	53.3422934	-6.2451631	True			electronics_store
7	CFCP	ChIJT95qGpcOZ0gR0FPVZnVxOCM	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3388284	-6.2500234				electronics_store
9	Oceanfile Marine Limited	ChIJM4MxIpYOZ0gRN6IyGnqn4VY	electronics_store|point_of_interest|store|establishment	53.3357451	-6.246969799999999				electronics_store
10	Mutiny	ChIJ1Z6KmaIOZ0gREQW1O2aP97Y	electronics_store|home_goods_store|point_of_interest|store|establishment	53.33532599999999	-6.245632	False			electronics_store
11	Beacon Studios	ChIJ1VLf9L0OZ0gRfbyqCACvLHc	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3355312	-6.2467357	False			electronics_store
12	Roboshop	ChIJK9ZPMpYOZ0gREGPoTkqXofM	electronics_store|point_of_interest|store|establishment	53.33609509999999	-6.2483429				electronics_store
13	Raygun Post Production	ChIJJycfpZcOZ0gRxUtgpgbVoNs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3373226	-6.249973199999999	False			electronics_store
14	Designer Electrical	ChIJT4rwpJcOZ0gRMNF9sdyqzaI	electronics_store|point_of_interest|store|establishment	53.3373612	-6.2500652	False			electronics_store
15	Avondale Studios Limited	ChIJWVs92ZYOZ0gRlLGsyiBR3gg	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3350889	-6.2460513	True			electronics_store
16	High Wire Post Production Facilities	ChIJVbi40pMOZ0gRQNiLuUBOPT8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3432536	-6.2458807	False			electronics_store
18	Studio Rua	ChIJ643lnpcOZ0gRK3jnNyjyu1w	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3377666	-6.2507971				electronics_store
19	WalkieTalk.ie - Walkie Talkies Rental for Film & Television production in Ireland	ChIJX7LAtpMOZ0gRHy1USG6WQgg	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3435548	-6.245795999999999	False			electronics_store
20	Sounds Good Systems	ChIJR5obBr8OZ0gRXi-9OO1agmw	electronics_store|point_of_interest|store|establishment	53.33272969999999	-6.239978199999999		50 Pembroke Rd, Ballsbridge, Dublin, D04 R2X3		electronics_store
21	FAT Electronics LTD	ChIJS9cDfKIOZ0gRuIq-vEuBtLA	electronics_store|point_of_interest|store|establishment	53.3345452	-6.255698499999999		22 Leeson Street Lower, Saint Kevin's, Dublin 2, D02 EK40		electronics_store
22	Inmusik	ChIJI_BNbyYaZ0gRwodbrkJLPBo	electronics_store|home_goods_store|point_of_interest|store|establishment	53.348136	-6.2450655	True	N Wall Quay, North Dock, Dublin 1		electronics_store
23	Limetech	ChIJy0p4jJsOZ0gRSx8225pGYsU	electronics_store|point_of_interest|store|establishment	53.3416454	-6.259973	False	26 Grafton Street, Dublin 2		electronics_store
24	3電信	ChIJy9XM_voPZ0gRnwl1Uba2KdQ	electronics_store|point_of_interest|store|establishment	53.3402751	-6.2608562		56 Grafton Street, Dublin, D02 F576		electronics_store
25	Tecca	ChIJo4ddiWoPZ0gRnNbakGFofig	electronics_store|point_of_interest|store|establishment	53.34357809999999	-6.259455099999999	False	111 Grafton Street, Dublin 2, D02 FT21		electronics_store
26	IT Star | Stephen's Green Shopping Centre | Dublin	ChIJOX-oon8PZ0gRBWAa8Nxmb8E	electronics_store|point_of_interest|store|establishment	53.3407334	-6.261406699999999	False	122b ,1st Floor, Stephen's Green Shopping Centre, Dublin 2		electronics_store
27	Conns Cameras	ChIJrdvpf5wOZ0gRvJaIkS-E1ug	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34272350000001	-6.2608589	False	54 Clarendon St, Dublin 2, D02 AK61		electronics_store
28	The Laptop Shop	ChIJWV16nZ4OZ0gRAdg6--FEqtg	electronics_store|point_of_interest|store|establishment	53.3399661	-6.262006599999999	False	Unit 206A, Stephen's Green Shopping Centre, Dublin 2, D02 EA02		electronics_store
29	Dyson	ChIJdXk5J5wOZ0gRgclyoS_SbBo	electronics_store|point_of_interest|store|establishment	53.34007949999999	-6.262301300000001	False	Unit C 16, Faiche Stiabhna, Dublin 2		electronics_store
30	Argos St Stephens Green (Dublin)	ChIJsyB-8ZkOZ0gRpS-7x0QDZY8	department_store|jewelry_store|electronics_store|furniture_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3401991	-6.262872499999999	False	Unit 114, Stephen's Green Shopping Centre, St Stephen's Green, Dublin, D02 CA36	2.0	electronics_store
31	CeX	ChIJlbKhzoQOZ0gRQcx3kocP0Tw	electronics_store|point_of_interest|store|establishment	53.3461234	-6.2594406	False	13 Westmoreland St, Temple Bar, Dublin, D02 HO48	1.0	electronics_store
32	E Cigarette & Eliquid online Ireland	ChIJqSJZl5wOZ0gRM_4PhQJyv1s	electronics_store|point_of_interest|store|establishment	53.3437735	-6.2618106	False	Office:6, 9 Trinity St, Dublin		electronics_store
33	CeX	ChIJDR76qp0OZ0gR3-gTOI75Co4	electronics_store|point_of_interest|store|establishment	53.3424316	-6.2643112	False	23 South Great George's Street, Dublin, D02 AP66	1.0	electronics_store
