	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	main_type
0	Deane Motors - Classic & Performance Cars	ChIJ0TQcP74OZ0gRSkszELNlVC4	car_dealer|car_repair|point_of_interest|store|establishment	53.3344006	-6.242673599999999	False	car_dealer
1	Gordon Kellett Motors	ChIJ2RNWfusOZ0gRJGhExFLGJkI	car_dealer|point_of_interest|store|establishment	53.341181	-6.2359799		car_dealer
2	Clonfin Car Sales	ChIJfYX2T38PZ0gR9lTeqVfT7Dk	car_dealer|point_of_interest|store|establishment	53.33514599999999	-6.2504329	True	car_dealer
3	The Society of the Irish Motor Industry- SIMI	ChIJKQQunKIOZ0gRNASHlf_JbOs	car_dealer|point_of_interest|store|establishment	53.3346735	-6.253959600000001	False	car_dealer
4	Looplow | Car Dealers Dublin	ChIJi8o5JY4OZ0gR3m6KmUou6AQ	car_dealer|point_of_interest|store|establishment	53.34665789999999	-6.250036499999998	False	car_dealer
5	Volvo Pop Up Shop	ChIJ3TZg9ZsOZ0gRgn2n5jDXA3s	car_dealer|point_of_interest|store|establishment	53.34133159999999	-6.260348	False	car_dealer
6	Waltons Garage Ranelagh Ltd	ChIJyxe3eaMOZ0gRBbLAVhLYuT4	car_repair|car_dealer|point_of_interest|store|establishment	53.3299888	-6.253858800000001	False	car_dealer
7	MSL Ballsbridge Motors Mercedes-Benz Dublin	ChIJ5XxlSsEOZ0gRfVPY1EGjOSA	car_wash|finance|car_dealer|point_of_interest|store|establishment	53.3308107	-6.231549900000001	False	car_dealer
8	Terrific.ie	ChIJbaPpu44PZ0gRewZCvM2tyUo	car_dealer|point_of_interest|store|establishment	53.34582879999999	-6.2585484	False	car_dealer
9	Cars Bought For Cash - Cash for Cars Dublin - We Buy Any Car in Ireland - Sell Your Car	ChIJKd9rl5wOZ0gRyK8gzdafZhs	car_dealer|point_of_interest|store|establishment	53.3438106	-6.261885299999999	False	car_dealer
10	Carole Nash Insurance Consultants	ChIJBXPUL4kOZ0gRFXkj13Ztp7A	insurance_agency|car_dealer|point_of_interest|store|establishment	53.3519152	-6.250881100000001	False	car_dealer
11	Seville Motors	ChIJyxvWAosOZ0gRC0my9wzUdTI	car_dealer|point_of_interest|store|establishment	53.3527492	-6.2442063		car_dealer
12	Erne Motor Works	ChIJq6qpS-QOZ0gRCcIElFHaI54	car_dealer|point_of_interest|store|establishment	53.34363700000001	-6.222003900000001		car_dealer
13	Andy Cummins Autos	ChIJ5_2RVMQOZ0gR67NJycVknUU	car_dealer|point_of_interest|store|establishment	53.3296562	-6.225168500000001		car_dealer
14	QuitutesdaGui	ChIJg3UBCycPZ0gR5ESmHJsrsAo	car_dealer|point_of_interest|store|establishment	53.35452599999999	-6.248076799999999	True	car_dealer
15	Mulligan's Garage	ChIJF_bwth8MZ0gRInQTh1ay6A0	car_repair|car_dealer|point_of_interest|store|establishment	53.33204540000001	-6.2673678	False	car_dealer
16	Derick Ready Motors	ChIJl6OGNPUOZ0gRfg26eiNHfRo	car_dealer|point_of_interest|store|establishment	53.3558777	-6.242004500000001	False	car_dealer
17	Tes	ChIJf0-PE2kPZ0gRTfdpFm_FOCQ	car_dealer|point_of_interest|store|establishment	53.3551416	-6.235060300000001		car_dealer
18	WesternLHD	ChIJGSM2KYcOZ0gRPeozeSoB6GM	car_dealer|point_of_interest|store|establishment	53.3470357	-6.268857599999999	False	car_dealer
19	Fine Motors Ltd	ChIJXbf_sooOZ0gR2SRkLRDHy0g	car_dealer|point_of_interest|store|establishment	53.3563927	-6.2429237	False	car_dealer
