	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Henry White	ChIJy585aDsMZ0gRpUZU6Y5-QaQ	clothing_store|point_of_interest|store|establishment	53.3396745	-6.282909				clothing_store
1	Clobbr.ie	ChIJCRGzioILZ0gR2QD4IToM1rs	point_of_interest|clothing_store|store|establishment	53.3377408	-6.278704500000001	True			clothing_store
2	YBIG	ChIJL3nRy50NZ0gRToW4f1tXEbQ	clothing_store|point_of_interest|store|establishment	53.334244	-6.290954800000001				clothing_store
3	babyandbuggy.ie	ChIJWcjFs610Z0gRf2IWt242W5k	point_of_interest|clothing_store|store|establishment	53.334244	-6.290954800000001	False			clothing_store
5	Vincent's Meath Street	ChIJn7gd8yQMZ0gRYhaXPYu4cmg	point_of_interest|clothing_store|store|establishment	53.3405827	-6.2784116	False			clothing_store
6	Famous Fashions	ChIJ2YwE0WANZ0gRqfYcfmFOPR8	clothing_store|point_of_interest|store|establishment	53.34149959999999	-6.2788528				clothing_store
7	Shine Fashions	ChIJd35K4yQMZ0gR95S22D5ZA6Y	point_of_interest|clothing_store|store|establishment	53.34154669999999	-6.278871099999999	False			clothing_store
8	Misslibo	ChIJ37S_-yQMZ0gRJxEIRNuoI9Y	point_of_interest|clothing_store|store|establishment	53.3413923	-6.278504499999999	False			clothing_store
9	Favourite	ChIJ-cvE0jkNZ0gRG91V1XIclDk	clothing_store|point_of_interest|store|establishment	53.34161460000001	-6.2785542				clothing_store
10	Fashion Parade Clothing	ChIJo5UfHSUMZ0gR_uvJNyTRYsk	clothing_store|point_of_interest|store|establishment	53.3419548	-6.2790667				clothing_store
11	Leia Clothing	ChIJ-_KWAiUMZ0gRZS62vPUmHFg	clothing_store|point_of_interest|store|establishment	53.3418204	-6.2787066	False			clothing_store
12	Cargo WorkWear	ChIJl1ATZxgMZ0gRceZlhtHbXLk	point_of_interest|clothing_store|store|establishment	53.33275260000001	-6.2758292				clothing_store
13	Little Folk	ChIJmRdjGiUMZ0gRnes_QmJHAQE	point_of_interest|clothing_store|store|establishment	53.3424765	-6.279317499999999	False			clothing_store
14	Plus And Minors Thomas St Dublin	ChIJBZEThT9zZ0gRizBC6879acE	clothing_store|point_of_interest|store|establishment	53.3428413	-6.2804963	False			clothing_store
16	Dublin Workwear Centre	ChIJlVwRTCUMZ0gRpK-M99l7xis	health|point_of_interest|clothing_store|store|establishment	53.34341000000001	-6.281562000000001	False			clothing_store
17	Swords Formal Wear	ChIJTfk7CCUMZ0gRWOF8hJiOa2o	store|point_of_interest|clothing_store|establishment	53.3426157	-6.2783041	False			clothing_store
18	Black Bow	ChIJhXiApyUMZ0gRDxF626p1QP4	clothing_store|point_of_interest|store|establishment	53.34268609999999	-6.2783316	False			clothing_store
19	Lucys Lounge workshop	ChIJ62VXUyEMZ0gRSqu2QaRpnpo	clothing_store|point_of_interest|store|establishment	53.33933679999999	-6.2734978	False			clothing_store
20	Space Out Sister | vintage shop Dublin	ChIJTTuurCYMZ0gR7dGwpbItS_I	point_of_interest|clothing_store|store|establishment	53.3393555	-6.2734203	False	2nd Floor, 74 Francis St, D8, Dublin, D08 KA43		clothing_store
21	Ruby Ruby	ChIJp1lx7ZsOZ0gRhDqk_WyrBHc	clothing_store|point_of_interest|store|establishment	53.3408309	-6.2746238	False	105 Francis St, The Liberties, Dublin, D08 DC04		clothing_store
22	Scout	ChIJz_mljpwOZ0gRHTEvSZDWfRw	clothing_store|point_of_interest|store|establishment	53.34466099999999	-6.2692049	False	5 Essex St W, Temple Bar, Dublin		clothing_store
