	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
1	Shouk	ChIJTxc8y2QOZ0gRVPYdqGVXZLI	bar|restaurant|food|point_of_interest|establishment	53.3634284	-6.2582983	2.0	False		bar
2	Kennedy's Pub	ChIJG8EEgmUOZ0gReYo-J3rrYOE	bar|point_of_interest|establishment	53.3670578	-6.255691700000001	2.0	True		bar
4	Mc Graths Pub	ChIJqaskTnsOZ0gRmflPuME-6zc	bar|liquor_store|food|point_of_interest|store|establishment	53.362618	-6.258934099999999	2.0	False		bar
5	Fagans Bar and Restaurant	ChIJpZdmgG8OZ0gR7OW8JsyWphY	bar|restaurant|food|point_of_interest|establishment	53.36745519999999	-6.2559441	2.0	False		bar
6	The Hideout House	ChIJ6R9cLmMOZ0gRENGNtZ62v4A	bar|point_of_interest|establishment	53.35973420000001	-6.256969700000001	1.0	False		bar
8	James Gill's Corner House	ChIJv2MB8WIOZ0gRnW80d7cmxTw	bar|point_of_interest|establishment	53.35846	-6.254273899999999	2.0	False		bar
9	Millmount house	ChIJk6TrEm8OZ0gRYSdCXX7nXAI	bar|restaurant|food|point_of_interest|establishment	53.3688827	-6.255112599999999	1.0	False		bar
10	Phil Ryan's Hogan Stand	ChIJv29-xGIOZ0gRKH2xZCYfa7U	bar|point_of_interest|establishment	53.35840489999999	-6.255940799999999	1.0	False		bar
11	Meaghers Pub	ChIJuwZNdV4OZ0gRoN0PGndWTTc	bar|point_of_interest|establishment	53.3626813	-6.2422983	1.0	True		bar
12	The Ref Pub	ChIJudAoYWAOZ0gRClsW6uti6bw	bar|point_of_interest|establishment	53.3595303	-6.2449448		False		bar
13	Clonliffe House	ChIJgdmzPV4OZ0gR4UE58JF8vUU	bar|point_of_interest|establishment	53.3611618	-6.2426326	1.0	False		bar
16	Auld Triangle	ChIJ25SkUnwOZ0gRxP6RvSySEdA	bar|restaurant|food|point_of_interest|establishment	53.359019	-6.261605599999999	1.0	False		bar
17	Cat and Cage	ChIJP0yII28OZ0gR1sX1ZyMkCNI	bar|point_of_interest|establishment	53.3711895	-6.2532488	2.0	False		bar
18	Casa Guga e Ingrid	ChIJGYVTzB0PZ0gRP7muYuTBpH0	bar|point_of_interest|establishment	53.3563522	-6.247307699999999		False		bar
19	Annesley House	ChIJYQE6r18OZ0gRRuyl379FmsI	bar|point_of_interest|establishment	53.3596391	-6.2403202	1.0	False		bar
20	The Ivy House - Restaurant & Bar	ChIJC7FXWmkOZ0gRoWRzyrgqSVw	bar|restaurant|food|point_of_interest|establishment	53.37242080000001	-6.2523944	2.0	False	114 Drumcondra Rd Upper, Drumcondra, Dublin 9, D09 CX74	bar
21	Skylon Bar and Grill	ChIJEeIhUmkOZ0gR-HyQtPE0hhM	bar|restaurant|food|point_of_interest|establishment	53.3727341	-6.253208700000001	2.0	False	27 Drumcondra Rd Upper, Drumcondra, Dublin 9, D09 FP84	bar
23	Bleecker Street Cafe Bar	ChIJkQxwCn4OZ0gRtI4y2o08FuA	bar|cafe|restaurant|food|point_of_interest|establishment	53.3571801	-6.2639138	2.0	False	68 Dorset Street Upper, Rotunda, Dublin 1, D01 KT22	bar
24	Lloyd's Bar & Lounge	ChIJU9eHXokOZ0gRTORYqIhdUyM	bar|restaurant|food|point_of_interest|establishment	53.3526996	-6.2491061	1.0	False	46 Amiens St, Mountjoy, Dublin, D01 PV40	bar
25	The Big Romance	ChIJufegxdgPZ0gR3Nnd6keYlJs	bar|liquor_store|point_of_interest|store|establishment	53.3534114	-6.259193799999999	2.0	False	98 Parnell St, Rotunda, Dublin, D01 T2T3	bar
27	O'Reilly's Bar & Lounge	ChIJ4acA_IYOZ0gRbkVCP1ad8MQ	bar|point_of_interest|establishment	53.35335809999999	-6.260169599999999	1.0	False	151 Parnell St, Rotunda, Dublin, D01 XW93	bar
28	Cleary's Pub	ChIJ0zKoWokOZ0gRiMG4YfePcXA	bar|point_of_interest|establishment	53.35218279999999	-6.2497095	1.0	True	36 Amiens St, Mountjoy, Dublin, D01 H6Y6	bar
29	Delahunty's Bar	ChIJ1yqSmYAOZ0gRjz8jtiPOAIk	bar|restaurant|food|point_of_interest|establishment	53.3556463	-6.2658176		False	99 Dorset Street Upper, Dublin, D01 F5Y8	bar
30	McGettigan's Cookhouse & Bar	ChIJB8ycS4kOZ0gR3Y0qvQ6w58E	bar|restaurant|food|point_of_interest|establishment	53.3516889	-6.2501044	2.0	True	1 Amiens St, Mountjoy, Dublin	bar
31	The Living Room	ChIJbV4GlYYOZ0gRaGe3lJppVYw	bar|point_of_interest|establishment	53.3523443	-6.260340600000001	2.0	False	Cathal Brugha St, Rotunda, Dublin 1	bar
32	Murray’s Pub	ChIJsx8N6oYOZ0gR013MeLYyxAs	night_club|bar|restaurant|food|point_of_interest|establishment	53.35246	-6.260899999999999	2.0	False	33-34 O'Connell Street Upper, Rotunda, Dublin 1, D01 E0W2	bar
33	Toddys Bar & Brasserie	ChIJzRHjlYYOZ0gR15qh6P3KGF0	bar|restaurant|food|point_of_interest|establishment	53.3519052	-6.2607791	2.0	False	23 O'Connell Street Upper, North City, Dublin, D01 C3W7	bar
34	The Parnell Heritage Pub & Grill	ChIJ1wjst4YOZ0gR_pg-hMy3dhM	bar|restaurant|food|point_of_interest|establishment	53.35220770000001	-6.2619741	2.0	False	72-74 Parnell St, North City, Dublin 1, D01 ND00	bar
35	Ryan's Bar	ChIJzeeBPI8OZ0gRQ696vb_3d_A	bar|restaurant|food|point_of_interest|establishment	53.3503066	-6.252816999999999	2.0	True	19 Store St, Mountjoy, Dublin 1, D01 NY02	bar
36	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.3585121	-6.2730684	2.0	False	199 Phibsborough Rd, Phibsborough, Dublin 7, D07 A0X2	bar
37	River Bar	ChIJH9113oQOZ0gR4vSG0NFAm0M	bar|point_of_interest|establishment	53.3468528	-6.2584466	2.0	True	1 Burgh Quay, Dublin 2	bar
