	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	price_level	main_type
0	Oxfam George's Street	ChIJnQhFHp0OZ0gRTRfxtRK0A3I	point_of_interest|clothing_store|store|establishment	53.3436896	-6.2645623	False			clothing_store
1	Roads	ChIJg_xiIZ0OZ0gRrnzjotENNsc	point_of_interest|clothing_store|store|establishment	53.3440362	-6.2648302	False			clothing_store
2	Aspirations Bridal	ChIJeZql6ZwOZ0gRjYA8tcM6Lww	clothing_store|point_of_interest|store|establishment	53.3438361	-6.263286199999999				clothing_store
3	Boutique Wines	ChIJy2yflJwOZ0gRKHHnh0pDYNg	grocery_or_supermarket|liquor_store|food|point_of_interest|clothing_store|store|establishment	53.3440585	-6.2650636	False			clothing_store
4	The Secret Sell Off!	ChIJN9eY-5wOZ0gRvxiFj-J0oz4	clothing_store|point_of_interest|store|establishment	53.34341999999999	-6.2638278	False			clothing_store
5	Rebel Rebel Alternative Apparel	ChIJHWY2xZwOZ0gRCL-65QRtpFo	clothing_store|point_of_interest|store|establishment	53.344626	-6.263834	False			clothing_store
6	Vincent's George's Street	ChIJaQT9HZ0OZ0gRUVyCuxxczlY	point_of_interest|clothing_store|store|establishment	53.34343740000001	-6.264672099999999	False			clothing_store
7	Enable Ireland Charity Shop	ChIJW_ce4pwOZ0gRr7Bi9AyYThw	shoe_store|book_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3434024	-6.264577899999999	False			clothing_store
8	The Design House	ChIJAYcL6JsOZ0gR65bYcpk0YQg	beauty_salon|art_gallery|jewelry_store|cafe|bicycle_store|food|point_of_interest|clothing_store|store|establishment	53.3446807	-6.264155	False			clothing_store
9	Badlands Vintage	ChIJYzjQYCQPZ0gRbbQa1gFzI9o	point_of_interest|clothing_store|store|establishment	53.3445891	-6.263459699999999	False			clothing_store
10	Sharp's Ville	ChIJdVe2xZwOZ0gRnf1UeEu1RCQ	clothing_store|point_of_interest|store|establishment	53.34461930000001	-6.263417400000001	False			clothing_store
11	Golden Stitch	ChIJxxqzPp0OZ0gRLN_u03NgdoE	point_of_interest|clothing_store|store|establishment	53.344732	-6.263828699999999	False			clothing_store
12	Clothes Mens	ChIJ7YbUPJ0OZ0gRvUEMMSAsjBE	clothing_store|point_of_interest|store|establishment	53.3440545	-6.265384999999999				clothing_store
13	Nine Crows Vintage	ChIJm1QG0IsOZ0gR48jp_-DFAdU	point_of_interest|clothing_store|store|establishment	53.3447852	-6.2641723	True			clothing_store
14	Offside (Casa Rebelde)	ChIJKSMfzpwOZ0gRXUjjrH7pa0I	clothing_store|point_of_interest|store|establishment	53.344701	-6.263451000000001	True			clothing_store
15	Epoch Vintage, Recycled Fashion and Design Boutique	ChIJgQnq0ZwOZ0gRgvHZy90iQws	clothing_store|point_of_interest|store|establishment	53.344793	-6.263783999999999	False			clothing_store
16	Flip Clothing	ChIJvxFpz5wOZ0gR8omK4tFuMTU	clothing_store|point_of_interest|store|establishment	53.34472150000001	-6.2634378	False			clothing_store
17	Bowtique	ChIJl6PQ6pwOZ0gRxbO7cC67gtk	point_of_interest|clothing_store|store|establishment	53.34386079999999	-6.2627448	False			clothing_store
18	9 Crow Street Vintage Fashion	ChIJs8sezpwOZ0gRYNHVvBRaY24	clothing_store|point_of_interest|store|establishment	53.34483789999999	-6.263905	False			clothing_store
19	One Dame Lane	ChIJ6Uk765wOZ0gRjJZn31f-YmE	jewelry_store|beauty_salon|point_of_interest|clothing_store|store|establishment	53.3437911	-6.262752000000001	True			clothing_store
20	Urban Outfitters	ChIJ4wGvxZwOZ0gRZAbirhX9LYc	clothing_store|home_goods_store|point_of_interest|store|establishment	53.3450826	-6.2637968	True	Cecilia House, Cecilia St, Temple Bar, Dublin 2, D02 AK29	3.0	clothing_store
21	Lucy's Lounge	ChIJ-Q4-xJwOZ0gRIliFPAu3XgY	point_of_interest|clothing_store|store|establishment	53.34520699999999	-6.263304799999999	False	11 Fownes Street Upper, Temple Bar, Dublin 2, D02 XW64		clothing_store
22	Patagonia Dublin	ChIJISjK0PEMZ0gR3GZmVWEQ1e0	clothing_store|point_of_interest|store|establishment	53.3430282	-6.262690699999999	False	24-26 Exchequer St, Dublin 2, D02 X996		clothing_store
23	Fresh Limited	ChIJR6OdtpwOZ0gRx9tihdhrD7U	clothing_store|point_of_interest|store|establishment	53.3450238	-6.262666599999999	False	1 Crown Alley, Temple Bar, Dublin, D02 NP03		clothing_store
24	Tola Vintage	ChIJb1Mey5wOZ0gRRhlmx7ITZeM	clothing_store|point_of_interest|store|establishment	53.3452372	-6.263239	True	10 Fownes Street Upper, Temple Bar, Dublin 2, D02 YY60		clothing_store
25	Om Diva	ChIJee4QV5wOZ0gROB76tSXtT1w	clothing_store|jewelry_store|point_of_interest|store|establishment	53.3423913	-6.2633902	True	27 Drury St, Dublin 2, D02 TK75		clothing_store
26	Indigo & Cloth	ChIJa6_LRZwOZ0gRzxc6DyanEsk	clothing_store|cafe|home_goods_store|food|point_of_interest|store|establishment	53.3452013	-6.2661415	False	9 Essex St E, Temple Bar, Dublin, DO2RW53		clothing_store
27	H&M	ChIJh8MQoJwOZ0gRjLo8r6yIHek	clothing_store|point_of_interest|store|establishment	53.344137	-6.261118	False	24-27 College Green, Dublin, D02 E198	1.0	clothing_store
28	Little Black Dress	ChIJu9uPXZwOZ0gRVXuuq9v1x1g	clothing_store|point_of_interest|store|establishment	53.3424902	-6.262440799999999	False	12 William St S, Dublin		clothing_store
29	Fresh Cuts Clothing	ChIJLWMGYZwOZ0gRIOY5Df7TtQ0	clothing_store|point_of_interest|store|establishment	53.3423031	-6.2630241	False	13 Castle Market, Dublin, D02 XH05		clothing_store
30	AllSaints	ChIJ3b9Kd44OZ0gRHK_d-sEqPWw	clothing_store|shoe_store|point_of_interest|store|establishment	53.3421181	-6.2618305	False	59 William St S, Dublin	3.0	clothing_store
31	Genius Clothing and Footwear	ChIJYYlV1hJJXEgRDaqIpdPVim4	shoe_store|point_of_interest|clothing_store|store|establishment	53.3422919	-6.261415899999999	False	6a, Powerscourt Townhouse Centre, Clarendon Street, Dublin		clothing_store
