	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	Zaki Mobiles	ChIJs4nzWoEOZ0gRsh7z5fdUYJs	electronics_store|point_of_interest|store|establishment	53.3411162	-6.267361300000001	False			electronics_store
2	LaptopLab at Back From The Future	ChIJr3O06p0OZ0gR45QBBYJj94M	electronics_store|point_of_interest|store|establishment	53.3421367	-6.264917799999999	False			electronics_store
3	Gandharva Loka - The World Music Store	ChIJeb-X05wOZ0gRHeQ8uDo_s10	electronics_store|home_goods_store|point_of_interest|store|establishment	53.34233030000001	-6.2647716	False			electronics_store
4	CeX	ChIJDR76qp0OZ0gR3-gTOI75Co4	electronics_store|point_of_interest|store|establishment	53.3424316	-6.264311200000002	False	1.0		electronics_store
5	GLS Courier	ChIJAVvWvIIPZ0gREugwJS5wVR8	electronics_store|point_of_interest|store|establishment	53.344157	-6.267254699999999				electronics_store
6	Elevation Music Movies Comics	ChIJL04I--8PZ0gRxZRbv_CESy8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3427285	-6.264194400000001	False			electronics_store
7	Spindizzy Records	ChIJQ3EFMjoMZ0gRwaY7_cRQGa8	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3425209	-6.263929999999999	False			electronics_store
8	V Repair	ChIJO-ZQEJ4OZ0gReO4sRcj-KUw	electronics_store|point_of_interest|store|establishment	53.3389293	-6.2657734	True			electronics_store
9	Get Broadcasting	ChIJCUJCieV2Z0gRGWbnMVefA4o	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3417486	-6.2629893	False			electronics_store
10	Plexa	ChIJnSTc-jcPZ0gRtLvzB0dnQjE	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3442943	-6.265448699999999	True			electronics_store
11	Argos St Stephens Green (Dublin)	ChIJsyB-8ZkOZ0gRpS-7x0QDZY8	department_store|jewelry_store|electronics_store|furniture_store|home_goods_store|point_of_interest|clothing_store|store|establishment	53.3401991	-6.262872499999999	False	2.0		electronics_store
12	Collaborative Studios	ChIJlytq0kMPZ0gRgtmdVA8gHEs	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3440734	-6.2642099				electronics_store
13	Joe Lynch Musical Instruments Ltd.	ChIJS3bLX5wOZ0gRGnpza7bY1ig	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3425184	-6.262479299999999	False			electronics_store
14	Paul Ryan Woodwind and Brass	ChIJbSJLJp0OZ0gRNEXhia3csLw	electronics_store|home_goods_store|point_of_interest|store|establishment	53.3445698	-6.2648756	False			electronics_store
