	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Tesco Express	ChIJaead-oUOZ0gRRvJjt3a74BA	1.0	supermarket|convenience_store|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3505988	-6.256116	False		convenience_store
1	MACE James' Street	ChIJyTh4VmUPZ0gRXEIPtF2ASR8		convenience_store|food|point_of_interest|store|establishment	53.3517217	-6.253400600000001	False		convenience_store
2	SPAR	ChIJH-5UKY8OZ0gRUHtvwUU2Eeg	1.0	convenience_store|food|point_of_interest|store|establishment	53.3509569	-6.252447900000001	False		convenience_store
3	Quinn's Centra	ChIJlTyrSIYOZ0gRJN3VNARXPv4		convenience_store|food|point_of_interest|store|establishment	53.3525183	-6.259036599999999			convenience_store
4	Centra Cathal Brugha Street	ChIJ9d2bXoYOZ0gRdXRjWaqUZ6Y		convenience_store|liquor_store|food|point_of_interest|store|establishment	53.3525186	-6.2590582	False		convenience_store
5	Gala Express	ChIJ31rxpIUOZ0gRoenMWscm__c		convenience_store|food|point_of_interest|store|establishment	53.3488806	-6.2573925	False		convenience_store
6	Daybreak Parnell Street	ChIJQSpNU4YOZ0gRkRZFm_Os7Cc		convenience_store|food|point_of_interest|store|establishment	53.3536746	-6.259222200000001	False		convenience_store
7	Link Express	ChIJGXIL3Y4OZ0gReojrSm7twQ4		convenience_store|food|point_of_interest|store|establishment	53.3501193	-6.2511512	False		convenience_store
8	Londis	ChIJh2p_FoQOZ0gRqbWljINI63U	2.0	convenience_store|food|point_of_interest|store|establishment	53.3498695	-6.260748400000001	False		convenience_store
9	Green Island Supermarket	ChIJPfJnu4YOZ0gRhdZy_SVP5u0		convenience_store|food|point_of_interest|store|establishment	53.3514358	-6.261374399999999	False		convenience_store
10	Spar Foodhall Abbey Street	ChIJUxicVYQOZ0gR0tJFsVIm7uE		convenience_store|food|point_of_interest|store|establishment	53.3484565	-6.258436899999999	False		convenience_store
11	SPAR Trabajo	ChIJc9AwUYQOZ0gRyWRVsLR5-LU	1.0	convenience_store|food|point_of_interest|store|establishment	53.3484625	-6.258459899999999	False		convenience_store
12	Londis O'Connell Street Lower	ChIJqY-aUIQOZ0gR-eMMpgIUEz4	2.0	convenience_store|food|point_of_interest|store|establishment	53.3487366	-6.259417000000001	True		convenience_store
