	name	place_id	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	price_level	formatted_address	main_type
0	Carrefour Market Nice Le Ray	ChIJSyi0m_jPzRIRwKYKh323l4k	supermarket|bakery|grocery_or_supermarket|home_goods_store|food|point_of_interest|store|establishment	43.72299189999999	7.2569971	True			bakery
1	Vival	ChIJ-1duMFjPzRIRX6n5_rIKIpc	convenience_store|bakery|grocery_or_supermarket|food|point_of_interest|store|establishment	43.7208181	7.2515652	True			bakery
2	Palais de la Gourmandise	ChIJaW50V-TPzRIRMt73ZwYTE00	bakery|food|point_of_interest|store|establishment	43.7201988	7.251843599999999	True	2.0		bakery
3	La Corbeille À Pain	ChIJdSCy9eTPzRIRhc89ilwVNL8	bakery|food|point_of_interest|store|establishment	43.7199355	7.251947899999998				bakery
4	Georges IV	ChIJLdyT9eTPzRIRW0dWvYf4JEQ	bakery|food|point_of_interest|store|establishment	43.7199006	7.2519619	True			bakery
5	Boulangerie Romain LAROCHE	ChIJV9LxfGTPzRIRnyn6bZ8V8aU	bakery|food|point_of_interest|store|establishment	43.7216588	7.251134899999999	True			bakery
6	Boulangerie Quentin	ChIJ12KhuuXPzRIRXsw_2s89VUA	bakery|food|point_of_interest|store|establishment	43.7216588	7.251134899999999	True			bakery
7	Carrefour Express	ChIJH0ftkOTPzRIRzPVRDUHxFB0	supermarket|bakery|grocery_or_supermarket|restaurant|food|point_of_interest|store|establishment	43.7190957	7.252882299999999	True			bakery
8	Boulangerie-patisserie Du Temple	ChIJRSk20O_PzRIRNgALFel6SnM	bakery|food|point_of_interest|store|establishment	43.72484789999999	7.2541075	True			bakery
9	Les Pains de l'Horloge	ChIJraJ9huTPzRIRWm7OrYMSUjk	bakery|food|point_of_interest|store|establishment	43.71895990000001	7.252108799999999	True	1.0		bakery
10	Jean duval	ChIJJ2JGKfnPzRIR8VlZ3q994FQ	bakery|food|point_of_interest|store|establishment	43.72304779999999	7.250704100000001				bakery
11	J.Multari	ChIJ9aCTNfDPzRIRCSX11P2ymuA	bakery|food|point_of_interest|store|establishment	43.7252401	7.255673200000001	True	2.0		bakery
12	Pain Gourmand	ChIJIUjNhfzPzRIRyEdkEFd4mJI	bakery|food|point_of_interest|store|establishment	43.71776	7.256772199999998	True			bakery
13	Boulangerie Gb	ChIJo075h_zPzRIRi9jgHaFZJKc	bakery|food|point_of_interest|store|establishment	43.7176443	7.257176899999999				bakery
14	Le Fournil d'Antoine	ChIJ7Y5bWO_PzRIRD8ngN5GvcXM	bakery|food|point_of_interest|store|establishment	43.72371210000001	7.2498554	True			bakery
15	Springfield Donuts Factory	ChIJe5I8NF3PzRIR2L9IUnC44j8	bakery|food|point_of_interest|store|establishment	43.7172577	7.2567939				bakery
