	name	place_id	types	geometry.location.lat	geometry.location.lng	main_type
0	Les Villas de Cessole	ChIJ7QU7ueLPzRIRkDsS08Sqqrc	bus_station|transit_station|point_of_interest|establishment	43.7146823	7.253541100000001	bus_station
1	Séréna Gairaut	ChIJeyelyozPzRIRkSvz1Wl-VlQ	bus_station|transit_station|point_of_interest|establishment	43.7324796	7.258504100000001	bus_station
2	Pessicart Inférieur	ChIJNYBzQB7QzRIR5wvrDH3VLwM	bus_station|transit_station|point_of_interest|establishment	43.71284749999999	7.247660300000001	bus_station
3	Ecole D'Infirmières	ChIJzalPaETFzRIRqf7wkkpm5xI	bus_station|transit_station|point_of_interest|establishment	43.725236	7.2795834	bus_station
4	Parc Imperial	ChIJKZOhSBrQzRIRhEuVQILttZU	bus_station|transit_station|point_of_interest|establishment	43.7051997	7.250827600000001	bus_station
5	Gare Thiers	ChIJnUlTJAbQzRIRx3oj4hZTkvM	bus_station|transit_station|point_of_interest|establishment	43.7040523	7.261744099999998	bus_station
