,ED_ID,Shape__Area,geometry,art_gallery,atm,bakery,bank,bar,beauty_salon,bus_station,cafe,car_dealer,car_rental,car_repair,car_wash,clothing_store,convenience_store,department_store,doctor,drugstore,electrician,electronics_store,food,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,jewelry_store,laundry,liquor_store,local_government_office,lodging,movie_theater,museum,night_club,park,parking,pharmacy,plumber,police,post_office,primary_school,real_estate_agency,restaurant,school,shopping_mall,spa,stadium,store,supermarket,pop,cluster
26,60880203,0.08,"POLYGON ((7.280563492417081 43.70031029766167, 7.28068052014824 43.70011464690958, 7.280927879503766 43.69978500044192, 7.280987803676051 43.69970604346251, 7.281003797525246 43.69968739077036, 7.281251432009267 43.69939467976337, 7.281813381483106 43.69863811527047, 7.281961243096866 43.69870528522218, 7.282010750978261 43.6987195561385, 7.282165601261287 43.69876392188575, 7.283405885433528 43.69862405093549, 7.283871580934764 43.69857326207803, 7.283857225375414 43.69868016332999, 7.284197144984288 43.70036724047712, 7.284239239033666 43.70061429951304, 7.284334692899694 43.70115933942126, 7.284376653598194 43.70140460153081, 7.283573939309167 43.7016660213971, 7.282848491122381 43.70188113648886, 7.282102319465175 43.70210156843795, 7.280707286674906 43.70053893523548, 7.280563492417081 43.70031029766167))",8.0,0.0,2.0,3.0,6.0,4.0,0.0,1.0,0.0,0.0,5.0,1.0,10.0,0.0,0.0,5.0,0.0,2.0,1.0,16.0,14.0,1.0,2.0,7.0,12.0,1.0,5.0,2.0,0.0,6.0,2.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,30.0,26.0,5.0,0.0,1.0,0.0,3.0,1.0,2725,3
27,60882802,0.61,"POLYGON ((7.209417961456808 43.68480266693094, 7.209241231536364 43.68474643363021, 7.208674922038952 43.68455930644073, 7.20850522624929 43.68449739310584, 7.208472752980533 43.68447792511878, 7.208452463187204 43.68445528216402, 7.207876430022645 43.68367966252551, 7.207105218588404 43.6826133332465, 7.206215754204517 43.68164393820165, 7.206068355522519 43.6815811588203, 7.20608677888024 43.68156152301759, 7.206278390513923 43.68138109895047, 7.206478072403376 43.68125983426123, 7.206798145680241 43.68110417392098, 7.207241679224682 43.68092210786195, 7.207963166435174 43.68063646754867, 7.210705655045047 43.6779999955007, 7.210725896450381 43.67778565251395, 7.21077467398077 43.67750352324754, 7.210797861671835 43.67743053758966, 7.210932668720151 43.67710272409518, 7.211119743003561 43.67665844677136, 7.211331124377945 43.67615645857283, 7.211472926060313 43.67585630726848, 7.212067375028638 43.67492497182327, 7.212734003242747 43.67436749137889, 7.212839864569568 43.67428769642845, 7.213072434921652 43.67431021961988, 7.213322288766802 43.67434829196296, 7.213583302766413 43.67440305183185, 7.213946346709073 43.6745115251818, 7.214272272289468 43.67463855738573, 7.216616037993799 43.67502433255098, 7.220242669189123 43.67447177295796, 7.220531311695682 43.67441280662183, 7.221061023639656 43.67428951043494, 7.221051156953708 43.67437459668466, 7.221038839415113 43.6744264375541, 7.22086930379524 43.67497277843474, 7.220739236039693 43.6753977405814, 7.22069998414171 43.67553893486859, 7.22060319086644 43.67589322029769, 7.220539907470693 43.67604525980009, 7.219464863806698 43.67732285401629, 7.218509162745229 43.67819031135973, 7.218502370148445 43.6782329265522, 7.218482621358853 43.67828505555806, 7.215180905429164 43.68015136120987, 7.214139319350571 43.68092884447582, 7.212266932858978 43.68241343548731, 7.209440874891953 43.6847765489756, 7.209417961456808 43.68480266693094))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002,2
28,60881203,0.23,"POLYGON ((7.252979448934922 43.72529904652433, 7.252923029788868 43.72544273233822, 7.252361728902733 43.726751513171, 7.252039631760208 43.727466998312, 7.251831474384099 43.72792660914248, 7.251552182440149 43.72854940394153, 7.251973795312071 43.72920608268944, 7.252993729093538 43.72988713159788, 7.253034212323433 43.72991348451329, 7.253042248206104 43.72992128068744, 7.253159035978016 43.73003791929936, 7.253314764882264 43.73019358702373, 7.253416183303397 43.73030406770914, 7.253444609928568 43.73033539764192, 7.253589920248627 43.73051805633315, 7.253617806459117 43.73057554070428, 7.253822670777682 43.73145876767416, 7.253821383277272 43.73154172385134, 7.253797827607107 43.73160933004244, 7.253728885238368 43.73171836150704, 7.253617586886164 43.73177588115806, 7.253471568044077 43.73178429378362, 7.253393538322102 43.73177112387345, 7.25332612646033 43.73175032958238, 7.25325530101208 43.73171705260818, 7.253191078572859 43.73165558179038, 7.253117041891015 43.73142868304253, 7.252935504963836 43.73119337083681, 7.25284469710887 43.73110860815348, 7.252791287382806 43.73107555125026, 7.25269705318781 43.73104499137354, 7.252585264165765 43.73104575672646, 7.252454109837676 43.73108692951099, 7.25240832192948 43.73112296299076, 7.252224764348516 43.73144554013208, 7.249891380236513 43.7334759915226, 7.249832187249951 43.73353237277421, 7.249790922726097 43.7335456996431, 7.249654678802022 43.73355192282439, 7.249536067454601 43.73349437666865, 7.249362069625122 43.73327678699706, 7.249261396639842 43.73314284344472, 7.249240748376458 43.73308237183625, 7.24924977365588 43.7330198400789, 7.24927826291692 43.73293492052203, 7.249453330313794 43.73263160461777, 7.24955582308685 43.73245548179939, 7.249748577887375 43.73212263775153, 7.249938251322572 43.73178180338935, 7.250111071144785 43.73146505696327, 7.250133312146928 43.73131279519171, 7.250072501618993 43.73114665624899, 7.25003895708973 43.73109660131323, 7.249882888442142 43.73098645029228, 7.248374651871837 43.73010546431155, 7.246451995144485 43.72958397363607, 7.246235308977731 43.72941040057053, 7.246276012563095 43.72925561721712, 7.246300137900322 43.72921232172817, 7.246347282767897 43.72912757618685, 7.246398201172458 43.729076926811, 7.24646927847639 43.72902999621995, 7.246674187718002 43.72894449885826, 7.247001871179413 43.72883888852961, 7.247103476419601 43.72883492175625, 7.247202765332278 43.72884996936205, 7.248368429977398 43.72861611335212, 7.249158929109337 43.72794903007538, 7.249236102292638 43.72788383654953, 7.249277113144764 43.72780023035171, 7.249273375523991 43.72774991220984, 7.249040840195116 43.72645954442775, 7.248918252773621 43.72604710293543, 7.249116946695435 43.7261123344469, 7.249736768898385 43.7261926540674, 7.249784185738461 43.72619530732396, 7.249845231900086 43.72619742808397, 7.250112461549435 43.72618158062677, 7.250429118637611 43.72616199890702, 7.250398102609917 43.7259117913491, 7.250362445781897 43.72546531561024, 7.251102418099628 43.72537331944479, 7.251466961377618 43.7253293344637, 7.251691258911249 43.72530434717053, 7.25228277667863 43.72523797045033, 7.252431123434603 43.72522766551236, 7.252514737928319 43.72523250705657, 7.25278858165924 43.72527226532292, 7.252979448934922 43.72529904652433))",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1992,2
29,60881301,0.06,"POLYGON ((7.252167506946887 43.71917327236552, 7.25219427174151 43.71911545405379, 7.252457732656043 43.71853112628831, 7.252608873720067 43.7181908932896, 7.253564860304287 43.71490579714018, 7.253610385640573 43.71476614214123, 7.253620368759421 43.71473331064031, 7.253726982492882 43.71466335758955, 7.253863782241829 43.71466521613974, 7.25391105020152 43.71469941295495, 7.253950144834505 43.71475735909826, 7.253944443094056 43.71481435397317, 7.253854850816473 43.71499628406721, 7.253747028499857 43.71526723888855, 7.253881407026712 43.71533677773716, 7.253913257057855 43.71528056239389, 7.254151549036957 43.71541091865089, 7.254933090133411 43.71581289367484, 7.255444000728059 43.7160839734689, 7.255583806258907 43.71615960606521, 7.256066800790935 43.71642276410061, 7.256297402174306 43.7165498125127, 7.256150611242878 43.71661413126439, 7.255578767980536 43.71694379731288, 7.255528942727791 43.71697548454762, 7.255275528574122 43.71714309954642, 7.252320535792837 43.71927632788184, 7.252271812025005 43.71930616817648, 7.252167506946887 43.71917327236552))",0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,4.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,2347,2
30,60882504,0.11,"POLYGON ((7.256213517988189 43.69863667455714, 7.256205136171794 43.69922544225386, 7.256205722758058 43.69958407017958, 7.256192756686778 43.70016130294842, 7.256186995316457 43.70043457189281, 7.2561808421796 43.70063576552948, 7.256174701674419 43.7009874480343, 7.25618052773289 43.70121610798724, 7.256182980571781 43.70163323704943, 7.256194362111481 43.70186978985431, 7.256182376951861 43.70212618116081, 7.256178349231587 43.70220563865318, 7.256173381387281 43.70230585904328, 7.256169081743593 43.70241506463061, 7.256163521098526 43.70256577178071, 7.256165716402043 43.70278736501311, 7.25618090351107 43.70285796021376, 7.256082283540398 43.70243378137164, 7.255782089644937 43.70225539166007, 7.255515265379323 43.7021081360729, 7.255367729177962 43.70202830230477, 7.254758908145048 43.70172501550192, 7.254422836405552 43.70156514785154, 7.25268532586568 43.70098250000696, 7.251309476363576 43.70041902790382, 7.251210109660946 43.70036884516355, 7.25114074086454 43.70028775220463, 7.251143937413905 43.70021373454544, 7.251160764586425 43.70010584214646, 7.25117514438502 43.70001516691014, 7.251200032875511 43.69978170225396, 7.251484803346703 43.69965251978275, 7.252817586334499 43.69905160976911, 7.253048786671356 43.69897047596528, 7.253791174435808 43.6987819340653, 7.254193810002076 43.6987012996163, 7.254399626017038 43.69867972956707, 7.254530061888961 43.69868003251402, 7.255387018827981 43.69866271700685, 7.255820735969773 43.69864934600432, 7.256213517988189 43.69863667455714))",0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0,3.0,1.0,3.0,0.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,3187,2
31,60881604,0.31,"POLYGON ((7.275999623311367 43.70745304346848, 7.275984222988738 43.70744643983649, 7.27594073767434 43.70744634744182, 7.27590686249003 43.70745849324849, 7.275856892317512 43.70750461445042, 7.275138184361006 43.70904112228665, 7.274371562298464 43.71105226074404, 7.274244567267501 43.71154747831505, 7.274216082119324 43.71176487416326, 7.274200898652757 43.71204392669284, 7.27422522536069 43.71235296674411, 7.274476329561637 43.7157476529204, 7.274596821129786 43.7162628831585, 7.274672802899265 43.71651492349627, 7.274787847786764 43.71689068900058, 7.274358823901363 43.71693548645474, 7.272549268976019 43.71707777867053, 7.272198452558443 43.71710507674272, 7.272155257809959 43.71684273557304, 7.271994173123944 43.71583346384024, 7.271934669606144 43.71528609826532, 7.271654110947386 43.71357501783162, 7.271629618302848 43.71342999342111, 7.271524838701296 43.712742025316, 7.271251196127277 43.71099012431098, 7.27123233515872 43.71088723295261, 7.271160873569272 43.71072873397636, 7.270764530222604 43.7098791972471, 7.270451211364828 43.70954275723847, 7.270404770441959 43.70946978567611, 7.270549120574475 43.70943978612218, 7.271429835228109 43.70864012202382, 7.271838152914506 43.70766976755964, 7.271832411359919 43.70754293132445, 7.271845119255764 43.70744691049808, 7.271876674442269 43.70735375387112, 7.271949469967558 43.70724726222066, 7.272298510903896 43.70693076421092, 7.272984045808112 43.70641270332242, 7.274003748267345 43.7062234896537, 7.276187721942659 43.70632957308126, 7.276291558043324 43.70693782088805, 7.276273097635781 43.70702325491644, 7.276090862984408 43.70737736373136, 7.275999623311367 43.70745304346848))",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2766,2
32,60881001,0.37,"POLYGON ((7.279488642032653 43.72570300817414, 7.279343872596976 43.72567806404318, 7.279265614427371 43.72567843924536, 7.277222033174741 43.72541997740499, 7.275882757596272 43.72517434691784, 7.275622637976714 43.72418788888714, 7.275589052700957 43.72252476832733, 7.275421330638901 43.7206794815798, 7.275397375737684 43.72060833060554, 7.275314008502952 43.72047373048432, 7.275248267546867 43.7204087277531, 7.275236513330685 43.72040107935361, 7.275041013022277 43.72027899695562, 7.274758920214278 43.72012877705647, 7.27480600925069 43.72001067715372, 7.274898716042472 43.71978805246529, 7.275047181812726 43.71865712357294, 7.27506623856751 43.7177232278617, 7.274932168415727 43.71732568123008, 7.275910387922621 43.7170817640118, 7.27750302345205 43.71686323842034, 7.27866589042182 43.71721130299289, 7.279147962646949 43.71747710307408, 7.279248122723432 43.71753714452009, 7.279326203637337 43.71766744376979, 7.27944837167962 43.71788882760385, 7.279723209207691 43.71844033622933, 7.27975540812699 43.71852197583737, 7.279822494716787 43.71872119560335, 7.279857084571232 43.71885140371132, 7.28081670256354 43.72219479316004, 7.281057034990543 43.72359655415904, 7.281038115531603 43.72370904294125, 7.280960897305574 43.72370667505059, 7.280897278794969 43.72371999279895, 7.280404457908924 43.72449050609976, 7.279982918012553 43.72526722401574, 7.279689349785277 43.72566176874501, 7.279641508673866 43.7257033021494, 7.27956184794255 43.72571815135026, 7.279488642032653 43.72570300817414))",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2030,2
33,60881606,0.37,"POLYGON ((7.265243566000727 43.70960925728763, 7.265309182392925 43.70965624666182, 7.266144384796768 43.71091122213289, 7.266673097949349 43.71228725728862, 7.267370164906382 43.71298947186001, 7.268379615576765 43.71321380860145, 7.270223424327593 43.71353207595649, 7.271629618302848 43.71342999342111, 7.271654110947386 43.71357501783162, 7.271934669606144 43.71528609826532, 7.271994173123944 43.71583346384024, 7.272155257809959 43.71684273557304, 7.272198452558443 43.71710507674272, 7.272230694868628 43.71733720895813, 7.271201530128359 43.71974496037902, 7.271172002575204 43.71978216607258, 7.270168965738091 43.72027708303994, 7.269515340998277 43.72034284343576, 7.266259314012656 43.71796810920087, 7.266015122398095 43.71777582979436, 7.265955421225918 43.7176916610595, 7.265667392929692 43.71709468203314, 7.2656335402122 43.71699057528913, 7.26562978624032 43.71684023062584, 7.265632696142659 43.71672927517355, 7.265650265326703 43.71641498629766, 7.265682091443288 43.71589197298952, 7.265701406439496 43.71576775809125, 7.265693865292564 43.71548329098883, 7.265618392411405 43.71520419175896, 7.265510207765037 43.71483626074458, 7.265483756187458 43.71474808455464, 7.265439023441314 43.71461466682268, 7.265385450234072 43.71439598680167, 7.265377380236825 43.71433772872051, 7.265367215833045 43.71419304263996, 7.265368097929182 43.71396321550142, 7.265373016086815 43.7138125310446, 7.265415457621446 43.71334857810108, 7.265215385986325 43.71171453638198, 7.265194393733761 43.71164957605126, 7.265296020874696 43.71101298606045, 7.265321493924256 43.71083806593413, 7.265322394866008 43.71070015537585, 7.265298320627013 43.71052717858358, 7.265201597235832 43.71021286798106, 7.265168854156109 43.71010691594502, 7.26517038886064 43.70982750090415, 7.265243566000727 43.70960925728763))",0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,2543,2
34,60882303,0.06,"POLYGON ((7.257893921783547 43.70234212974027, 7.257852952625909 43.70232571130288, 7.257558403942165 43.70220658018791, 7.257019215730746 43.70198798901951, 7.256182980571781 43.70163323704943, 7.25618052773289 43.70121610798724, 7.256174701674419 43.7009874480343, 7.2561808421796 43.70063576552948, 7.256291694052306 43.70069000001511, 7.25713061383638 43.70088063885094, 7.257920264559426 43.700792947883, 7.258776389076438 43.70069724069139, 7.259953225250758 43.7005632797785, 7.261074392027038 43.70043238870901, 7.261476391081671 43.70039320451583, 7.261530736137043 43.70068935087151, 7.261580932181475 43.70096313146473, 7.26162737909852 43.70125327951602, 7.261698621990587 43.70172628784228, 7.26081935698739 43.70182833127343, 7.260299019438598 43.70189648002015, 7.259600436168684 43.70198963175895, 7.258039073286295 43.70222290265401, 7.257893921783547 43.70234212974027))",0.0,1.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,2529,3
35,60881804,0.08,"POLYGON ((7.260810079964283 43.70717605212636, 7.261252661060678 43.70723080125699, 7.261810969025912 43.70728822234343, 7.262471914982977 43.70735603580182, 7.26340525597139 43.70746182787306, 7.263539226572403 43.70749262106316, 7.263615584996538 43.7075337832269, 7.263670954032761 43.70757666944085, 7.26300569751348 43.70865168041912, 7.262872121124168 43.70885967377156, 7.262701323885347 43.70880148661168, 7.261502906890106 43.70840599541992, 7.261319525336313 43.70834559594127, 7.260801753657314 43.70818205130635, 7.259815474170683 43.7081495004044, 7.259170452895724 43.70812880724871, 7.259003607096018 43.70812362703035, 7.258456788404446 43.70811215006837, 7.258066839663471 43.70810534173296, 7.25732930756754 43.70808510605102, 7.256205461300143 43.70804844619489, 7.256044809157229 43.70804301904756, 7.256073709656909 43.70701188764626, 7.256079828110448 43.70682691503944, 7.256205996400687 43.70683639510609, 7.25871775544462 43.70702011266562, 7.260041780545764 43.70711784120407, 7.260810079964283 43.70717605212636))",0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,11.0,0.0,5.0,2.0,6.0,3.0,0.0,2.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,8.0,1.0,1.0,3.0,0.0,1.0,1.0,2460,3
36,60881202,0.11,"POLYGON ((7.255672744495899 43.72564068008058, 7.255665475074164 43.72565988858791, 7.255571761691569 43.72645476300823, 7.254898309638333 43.72860241112915, 7.254082435122077 43.72906957467372, 7.253459209108478 43.72944539256854, 7.253030798845197 43.72990100187933, 7.253034212323433 43.72991348451329, 7.252993729093538 43.72988713159788, 7.251973795312071 43.72920608268944, 7.251552182440149 43.72854940394153, 7.251831474384099 43.72792660914248, 7.252039631760208 43.727466998312, 7.252361728902733 43.726751513171, 7.252923029788868 43.72544273233822, 7.252979448934922 43.72529904652433, 7.253650467930147 43.72538274887155, 7.25506209162455 43.72558346535064, 7.255672744495899 43.72564068008058))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1245,2
37,60883602,1.39,"POLYGON ((7.22542512468369 43.71695788098506, 7.2255012420307 43.71534731867185, 7.225491753706641 43.71516836374214, 7.225961652617065 43.7139863057416, 7.226585379250308 43.71253243661918, 7.227041892202155 43.71181722525665, 7.227291644972995 43.7114479697827, 7.227410891346676 43.71129645162762, 7.227701364598066 43.71100761439639, 7.228117231369898 43.71068416425745, 7.228479789804962 43.7104799310784, 7.228804147482105 43.71033034829458, 7.229696686888921 43.70992662831912, 7.230279065283762 43.70966292555904, 7.230352366767386 43.70962943598909, 7.230420846273505 43.70959793619051, 7.230550439380072 43.70953612412661, 7.230783213845497 43.70940812029443, 7.230841185508605 43.7093689189031, 7.230966572987564 43.70928384072833, 7.231018085268506 43.70924128604971, 7.23129477622695 43.70900163538135, 7.231502521899965 43.70878719478688, 7.232744516293677 43.7074908042636, 7.233101442553888 43.70711015374329, 7.233234688227019 43.70696349048113, 7.233386065156243 43.70677647177969, 7.233576048854484 43.70650684875065, 7.23377164319129 43.70619555526162, 7.23388404572334 43.70601906445435, 7.233989813686127 43.70585364532354, 7.234057947266246 43.70576718802273, 7.234142024934534 43.70566118627388, 7.234298839781597 43.70549738367443, 7.234882455438663 43.70500787494103, 7.234917618186624 43.70497947184464, 7.235285544727444 43.70469750875816, 7.235612229184715 43.70447932829694, 7.235724864155309 43.70442357689748, 7.235764406874949 43.70440401412937, 7.237900353794148 43.70240905685085, 7.239442738968344 43.70155819648073, 7.240532715385148 43.70096375544816, 7.243317969858546 43.70031757533127, 7.243601580488522 43.70030650696059, 7.243688034552203 43.7003166496868, 7.243559000936322 43.70050281189678, 7.243369417230878 43.70077694391136, 7.242191993428721 43.70255394939294, 7.241997515852551 43.70387619195636, 7.242498873936015 43.70459924926383, 7.244017108665587 43.70410115523312, 7.244037125458826 43.70410307737453, 7.244159769993872 43.70411541199008, 7.244222352590593 43.70415532236699, 7.244268661663183 43.70421028594877, 7.245652709251321 43.70630725255158, 7.246283397443189 43.70728650239105, 7.246203410210224 43.70845567473515, 7.246082931752948 43.70865682573577, 7.245972400313943 43.70884136784427, 7.242311858296276 43.71057202081893, 7.238700914397564 43.71191853198825, 7.237101412237641 43.71276533504942, 7.235365768375837 43.71387145074936, 7.232555035397061 43.71571148854827, 7.228700129454369 43.71689097430101, 7.227067464005419 43.71705716800823, 7.225931880041746 43.71704001965218, 7.22572892988997 43.71701726669249, 7.225509653824885 43.71697532289152, 7.22542512468369 43.71695788098506))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2579,2
